team,player,category,CAR,YDS,AVG,TD,LONG
ATL,Caleb Huntley,rushing,4,17,4.3,0,6
ATL,Tyler Allgeier,rushing,10,52,5.2,0,20
ATL,Cordarrelle Patterson,rushing,11,60,5.5,0,22
ATL,Marcus Mariota,rushing,3,17,5.7,0,9
BAL,Justice Hill,rushing,1,2,2.0,0,2
BAL,Tyler Huntley,rushing,10,41,4.1,1,14
BAL,Kenyan Drake,rushing,7,29,4.1,0,12
BAL,Gus Edwards,rushing,6,12,2.0,0,4
BAL,Lamar Jackson,rushing,1,9,9.0,0,9
BAL,Devin Duvernay,rushing,2,9,4.5,0,10
BAL,Mark Andrews,rushing,1,1,1.0,0,1
BUF,James Cook III,rushing,14,64,4.6,0,28
BUF,Nyheim Hines,rushing,2,-3,-1.5,0,0
BUF,Josh Allen,rushing,8,20,2.5,0,8
BUF,Devin Singletary,rushing,13,51,3.9,1,11
CHI,Darrynton Evans,rushing,3,21,7.0,0,21
CHI,Equanimeous St. Brown,rushing,1,1,1.0,0,1
CHI,David Montgomery,rushing,14,61,4.4,1,9
CHI,Justin Fields,rushing,6,71,11.8,1,55
CHI,Velus Jones Jr.,rushing,1,1,1.0,0,1
CIN,Joe Burrow,rushing,11,46,4.2,1,16
CIN,Trayveon Williams,rushing,1,3,3.0,0,3
CIN,Trent Taylor,rushing,1,-3,-3.0,0,-3
CIN,Samaje Perine,rushing,21,106,5.0,0,10
CLE,Harrison Bryant,rushing,1,8,8.0,0,8
CLE,Kareem Hunt,rushing,9,56,6.2,0,15
CLE,Deshaun Watson,rushing,7,21,3.0,0,11
CLE,Anthony Schwartz,rushing,1,6,6.0,0,6
CLE,Jerome Ford,rushing,3,3,1.0,0,4
CLE,Nick Chubb,rushing,17,80,4.7,0,21
DAL,Tony Pollard,rushing,12,91,7.6,2,30
DAL,Ezekiel Elliott,rushing,17,77,4.5,1,22
DAL,Malik Davis,rushing,3,29,9.7,1,23
DAL,CeeDee Lamb,rushing,2,23,11.5,0,14
DEN,Russell Wilson,rushing,2,21,10.5,0,17
DEN,Montrell Washington,rushing,1,-1,-1.0,0,-1
DEN,Marlon Mack,rushing,2,3,1.5,0,4
DEN,Latavius Murray,rushing,17,47,2.8,0,7
DEN,Mike Boone,rushing,6,18,3.0,0,10
DET,Jason Cabinda,rushing,1,4,4.0,0,4
DET,Amon-Ra St. Brown,rushing,1,2,2.0,0,2
DET,Nate Sudfeld,rushing,2,-1,-0.5,0,0
DET,Justin Jackson,rushing,1,4,4.0,0,4
DET,Jamaal Williams,rushing,11,35,3.2,1,12
DET,D'Andre Swift,rushing,14,62,4.4,1,10
DET,Kalif Raymond,rushing,1,-6,-6.0,0,-6
GB,Aaron Rodgers,rushing,3,4,1.3,0,6
GB,Patrick Taylor Jr.,rushing,1,6,6.0,0,6
GB,Aaron Jones Sr.,rushing,9,26,2.9,0,11
GB,Christian Watson,rushing,1,46,46.0,1,46
GB,AJ Dillon,rushing,18,93,5.2,1,21
HOU,Dare Ogunbowale,rushing,2,8,4.0,0,6
HOU,Dameon Pierce,rushing,18,73,4.1,0,11
HOU,Kyle Allen,rushing,2,1,0.5,0,1
IND,Matt Ryan,rushing,3,-2,-0.7,0,1
IND,Parris Campbell,rushing,1,2,2.0,0,2
IND,Deon Jackson,rushing,2,6,3.0,0,5
IND,Zack Moss,rushing,3,18,6.0,0,9
IND,Jonathan Taylor,rushing,21,82,3.9,0,19
JAX,Jamal Agnew,rushing,1,3,3.0,0,3
JAX,Trevor Lawrence,rushing,4,32,8.0,0,12
JAX,Snoop Conner,rushing,1,6,6.0,0,6
JAX,Travis Etienne Jr.,rushing,13,54,4.2,0,13
KC,Isiah Pacheco,rushing,14,66,4.7,1,16
KC,Jerick McKinnon,rushing,8,51,6.4,0,14
KC,Skyy Moore,rushing,1,12,12.0,0,12
KC,Patrick Mahomes,rushing,2,9,4.5,1,6
LAC,Austin Ekeler,rushing,10,35,3.5,0,8
LAC,Justin Herbert,rushing,5,7,1.4,0,3
LAC,Joshua Kelley,rushing,7,30,4.3,0,7
LAR,Brandon Powell,rushing,3,45,15.0,0,20
LAR,Bryce Perkins,rushing,1,5,5.0,0,5
LAR,Kyren Williams,rushing,3,9,3.0,0,4
LAR,Tutu Atwell,rushing,4,23,5.8,0,7
LAR,John Wolford,rushing,5,29,5.8,0,14
LAR,Cam Akers,rushing,17,60,3.5,2,13
LV,Josh Jacobs,rushing,26,144,5.5,1,20
LV,Ameer Abdullah,rushing,1,4,4.0,0,4
LV,Zamir White,rushing,2,6,3.0,0,3
MIA,Jeff Wilson Jr.,rushing,1,3,3.0,0,3
MIA,Raheem Mostert,rushing,7,30,4.3,0,8
MIN,Justin Jefferson,rushing,2,11,5.5,0,8
MIN,Alexander Mattison,rushing,3,14,4.7,1,14
MIN,Dalvin Cook,rushing,20,86,4.3,1,21
