team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NE,Adrian Phillips,defensive,17,10,0.0,0,0,0,0
NE,Alex Austin,defensive,9,7,0.0,0,2,0,0
NE,Ameer Speed,defensive,3,3,0.0,0,0,0,0
NE,Anfernee Jennings,defensive,66,49,1.5,14,0,4,0
NE,Brenden Schooler,defensive,13,11,0.0,0,0,0,0
NE,Bryce Baringer,defensive,1,1,0.0,0,0,0,0
NE,Calvin Munson,defensive,1,1,0.0,0,0,0,0
NE,Chris Board,defensive,10,7,0.0,0,0,0,0
NE,Christian Barmore,defensive,64,39,8.5,13,6,16,0
NE,Christian Elliss,defensive,2,2,0.0,0,0,0,0
NE,Christian Gonzalez,defensive,17,14,1.0,1,3,1,0
NE,Cody Davis,defensive,5,4,0.0,0,0,0,1
NE,Cole Strange,defensive,1,1,0.0,0,0,0,0
NE,Daniel Ekuale,defensive,3,2,0.0,0,0,0,0
NE,David Andrews,defensive,1,1,0.0,0,0,0,0
NE,Davon Godchaux,defensive,56,24,0.0,2,0,1,0
NE,DeMario Douglas,defensive,1,1,0.0,0,0,0,0
NE,DeVante Parker,defensive,2,2,0.0,0,0,0,0
NE,Deatrich Wise Jr.,defensive,54,22,4.5,3,1,6,0
NE,Ezekiel Elliott,defensive,1,1,0.0,0,0,0,0
NE,J.C. Jackson,defensive,25,22,0.0,0,6,0,0
NE,Ja'Whaun Bentley,defensive,114,55,4.5,5,3,12,0
NE,Jabrill Peppers,defensive,78,52,1.0,5,8,2,0
NE,Jack Jones,defensive,12,8,0.0,0,1,1,0
NE,Jahlani Tavai,defensive,110,65,1.0,5,5,4,0
NE,Jalen Mills,defensive,45,26,0.0,1,1,1,0
NE,Jalen Reagor,defensive,0,0,0.0,0,0,0,1
NE,Jeremiah Pharms Jr.,defensive,9,4,0.0,0,0,0,0
NE,Joe Cardona,defensive,1,1,0.0,0,0,0,0
NE,Jonathan Jones,defensive,48,40,0.0,0,7,0,0
NE,Josh Uche,defensive,15,8,3.0,3,0,6,0
NE,JuJu Smith-Schuster,defensive,2,2,0.0,0,0,0,0
NE,Keion White,defensive,26,12,1.0,3,3,5,0
NE,Kendrick Bourne,defensive,1,1,0.0,0,0,0,0
NE,Kyle Dugger,defensive,109,71,1.5,6,7,5,0
NE,Lawrence Guy,defensive,38,16,0.0,1,1,0,0
NE,Mac Jones,defensive,1,0,0.0,0,0,0,0
NE,Mack Wilson Sr.,defensive,37,24,3.5,4,3,4,0
NE,Marco Wilson,defensive,1,0,0.0,0,0,0,0
NE,Marcus Jones,defensive,5,4,0.0,0,0,0,0
NE,Marte Mapu,defensive,18,12,0.0,0,1,0,0
NE,Matthew Judon,defensive,13,10,4.0,5,0,9,0
NE,Matthew Slater,defensive,6,5,0.0,0,0,0,0
NE,Mike Gesicki,defensive,1,1,0.0,0,0,0,0
NE,Myles Bryant,defensive,77,65,1.0,7,7,1,0
NE,Pharaoh Brown,defensive,6,5,0.0,0,0,0,0
NE,Sam Roberts,defensive,5,2,0.0,0,0,0,0
NE,Shaun Wade,defensive,23,21,0.0,2,1,0,0
NE,Sidy Sow,defensive,1,0,0.0,0,0,0,0
NE,Ty Montgomery II,defensive,8,7,0.0,0,0,0,0
NE,Tyquan Thornton,defensive,1,1,0.0,0,0,0,0
