team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NE,Bailey Zappe,passing,1272,5.49,6,9,25,127,212
NE,Mac Jones,passing,2120,6.26,10,12,22,224,345
NE,Malik Cunningham,passing,0,0.0,0,0,1,0,0
