team,player,category,REC,YDS,AVG,TD,LONG,TGTS
DET,Amon-Ra St. Brown,receiving,117,1401,11.73,11,52,172
DET,Anthony Firkser,receiving,8,53,4.4,0,18,10
DET,Brock Wright,receiving,14,108,6.6,2,20,22
DET,David Montgomery,receiving,24,192,7.36,0,23,29
DET,Giovanni Ricci,receiving,0,0,0.0,0,0,1
DET,Isaac TeSlaa,receiving,16,239,9.99,6,29,27
DET,Jahmyr Gibbs,receiving,77,616,8.66,5,42,94
DET,Jameson Williams,receiving,65,1117,16.34,7,64,102
DET,Kalif Raymond,receiving,24,289,10.57,1,30,30
DET,Ross Dwelley,receiving,2,7,2.33,0,4,5
DET,Sam LaPorta,receiving,40,489,11.6,3,40,49
DET,Shane Zylstra,receiving,3,20,6.7,0,11,5
DET,Tom Kennedy,receiving,4,36,9.0,0,23,4
