team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
DET,Aidan Hutchinson,defensive,54,36,14.5,14,3,35,0
DET,Al-Quadin Muhammad,defensive,25,15,11.0,9,0,20,0
DET,Alex Anzalone,defensive,95,52,2.5,4,9,6,0
DET,Alim McNeill,defensive,14,5,1.0,2,1,3,0
DET,Amik Robertson,defensive,52,43,0.0,2,12,0,0
DET,Amon-Ra St. Brown,defensive,5,4,0.0,0,0,0,0
DET,Anthony Pittman,defensive,1,1,0.0,0,0,0,0
DET,Arthur Maulet,defensive,14,11,0.0,0,2,0,0
DET,Avonte Maddox,defensive,32,23,0.0,1,4,0,0
DET,Brian Branch,defensive,75,48,2.5,5,9,5,0
DET,Chris Hubbard,defensive,1,0,0.0,0,0,0,0
DET,Craig Reynolds,defensive,6,4,0.0,0,0,0,0
DET,D.J. Reed,defensive,46,37,0.0,0,7,0,0
DET,DJ Reader,defensive,28,11,0.0,0,0,4,0
DET,Daniel Thomas,defensive,23,10,0.0,1,1,0,0
DET,Derrick Barnes,defensive,78,40,4.0,6,3,5,0
DET,Erick Hallett II,defensive,18,11,0.0,0,1,0,0
DET,Graham Glasgow,defensive,1,0,0.0,0,0,0,0
DET,Grant Stuard,defensive,19,6,0.0,1,0,0,0
DET,Hogan Hatten,defensive,2,0,0.0,0,0,0,0
DET,Isaac TeSlaa,defensive,2,1,0.0,0,0,0,0
DET,Jack Campbell,defensive,176,89,5.0,9,4,5,0
DET,Jack Fox,defensive,2,2,0.0,0,0,0,0
DET,Jacob Saylors,defensive,8,4,0.0,0,0,0,0
DET,Jake Bates,defensive,4,3,0.0,0,0,0,0
DET,Jalen Mills,defensive,6,2,0.0,0,1,0,0
DET,Jameson Williams,defensive,1,1,0.0,0,0,0,0
DET,Kerby Joseph,defensive,18,14,0.0,0,4,0,0
DET,Khalil Dorsey,defensive,8,6,0.0,0,0,0,0
DET,Loren Strickland,defensive,2,1,0.0,0,0,0,0
DET,Malcolm Rodriguez,defensive,12,9,0.0,1,0,0,0
DET,Marcus Davenport,defensive,14,6,1.0,1,0,3,0
DET,Mekhi Wingo,defensive,3,2,0.0,0,0,0,0
DET,Monty Rice,defensive,2,0,0.0,0,0,0,0
DET,Nick Whiteside,defensive,5,3,0.0,0,3,0,0
DET,Pat O'Connor,defensive,10,5,0.0,0,1,0,0
DET,Rock Ya-Sin,defensive,47,27,0.0,0,9,2,0
DET,Ross Dwelley,defensive,1,1,0.0,0,0,0,0
DET,Roy Lopez,defensive,30,11,2.0,4,1,5,0
DET,Sam LaPorta,defensive,1,1,0.0,0,0,0,0
DET,Shane Zylstra,defensive,1,1,0.0,0,0,0,0
DET,Sione Vaki,defensive,10,6,0.0,0,0,0,0
DET,Terrion Arnold,defensive,31,23,0.0,0,8,0,0
DET,Thomas Harper,defensive,37,26,0.0,1,5,0,0
DET,Trevor Nowaske,defensive,22,9,1.0,2,0,2,0
DET,Ty Summers,defensive,1,0,0.0,0,0,0,0
DET,Tyleik Williams,defensive,18,8,1.0,2,4,3,0
DET,Tyler Lacy,defensive,21,6,1.0,0,0,2,0
DET,Tyrus Wheat,defensive,15,7,1.5,1,1,2,0
DET,Zach Cunningham,defensive,7,5,0.0,1,0,0,0
