team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
SF,Alfred Collins,defensive,17,4,1.0,1,2,4,0
SF,Brayden Willis,defensive,6,3,0.0,0,0,0,0
SF,Bryce Huff,defensive,30,14,4.0,6,1,15,0
SF,C.J. West,defensive,21,12,1.0,2,0,1,0
SF,Chase Lucas,defensive,9,6,0.0,0,1,1,0
SF,Christian McCaffrey,defensive,4,3,0.0,0,0,0,0
SF,Clelin Ferrell,defensive,24,13,4.0,4,0,5,0
SF,Colton McKivitz,defensive,3,2,0.0,0,0,0,0
SF,Curtis Robinson,defensive,42,19,0.0,1,1,0,0
SF,Darrell Luter Jr.,defensive,28,17,0.0,1,1,0,0
SF,Dee Winters,defensive,101,67,0.0,8,5,3,1
SF,Deommodore Lenoir,defensive,61,39,0.0,4,5,0,0
SF,Dominick Puni,defensive,1,1,0.0,0,0,0,0
SF,Eli Apple,defensive,1,1,0.0,0,0,0,0
SF,Eric Kendricks,defensive,6,3,0.0,0,0,0,0
SF,Fred Warner,defensive,51,28,0.0,2,3,0,0
SF,Garret Wallow,defensive,4,2,0.0,0,0,0,0
SF,George Kittle,defensive,1,1,0.0,0,0,0,0
SF,Isaac Guerendo,defensive,4,2,0.0,0,0,0,0
SF,Jake Tonges,defensive,8,5,0.0,0,0,0,0
SF,Jalen Graham,defensive,1,0,0.0,0,0,0,0
SF,Jason Pinnock,defensive,41,27,0.0,1,0,0,0
SF,Jauan Jennings,defensive,1,1,0.0,0,0,0,0
SF,Ji'Ayir Brown,defensive,76,44,0.0,2,6,0,0
SF,Jon Weeks,defensive,2,1,0.0,0,0,0,0
SF,Jordan Elliott,defensive,31,8,0.0,1,1,2,0
SF,Kalia Davis,defensive,28,10,0.5,4,3,2,0
SF,Keion White,defensive,12,5,1.5,2,1,6,0
SF,Kevin Givens,defensive,2,1,0.0,0,0,0,0
SF,Kyle Juszczyk,defensive,2,1,0.0,0,0,0,0
SF,Luke Farrell,defensive,7,3,0.0,0,0,0,0
SF,Luke Gifford,defensive,35,12,0.0,0,1,0,0
SF,Mac Jones,defensive,1,1,0.0,0,0,0,0
SF,Malik Mustapha,defensive,76,44,0.0,3,3,1,0
SF,Malik Turner,defensive,3,3,0.0,0,0,0,0
SF,Marques Sigle,defensive,52,28,0.0,1,2,0,0
SF,Mykel Williams,defensive,20,11,1.0,4,0,3,0
SF,Nick Bosa,defensive,17,9,2.0,4,0,3,0
SF,Nick Martin,defensive,11,8,0.0,0,0,0,0
SF,Renardo Green,defensive,60,36,0.0,0,10,0,0
SF,Ricky Pearsall,defensive,1,1,0.0,0,0,0,0
SF,Robert Beal Jr.,defensive,14,3,0.0,0,0,0,0
SF,Sam Okuayinonu,defensive,39,23,3.0,6,0,7,0
SF,Siran Neal,defensive,17,6,0.0,0,0,0,0
SF,Spencer Burford,defensive,1,1,0.0,0,0,0,0
SF,Tatum Bethune,defensive,94,39,1.0,4,4,1,0
SF,Trent Williams,defensive,2,2,0.0,0,0,0,0
SF,Trevis Gipson,defensive,2,1,0.0,0,0,0,0
SF,Upton Stout,defensive,82,43,1.0,4,5,2,0
SF,Yetur Gross-Matos,defensive,8,3,0.0,0,1,2,0
