team,player,category,CAR,YDS,AVG,TD,LONG
CLE,Dorian Thompson-Robinson,rushing,4,24,6.0,0,12
CLE,Kareem Hunt,rushing,5,12,2.4,0,6
CLE,Harrison Bryant,rushing,1,2,2.0,0,2
CLE,Elijah Moore,rushing,1,-20,-20.0,0,-20
DAL,Tony Pollard,rushing,11,47,4.3,0,16
DAL,Cooper Rush,rushing,3,-2,-0.7,0,0
DAL,Dak Prescott,rushing,1,-1,-1.0,0,-1
DAL,Hunter Luepke,rushing,2,4,2.0,1,3
DAL,Deuce Vaughn,rushing,8,9,1.1,0,3
DAL,Rico Dowdle,rushing,3,9,3.0,0,9
DAL,CeeDee Lamb,rushing,1,12,12.0,0,12
DAL,KaVontae Turpin,rushing,1,46,46.0,0,46
DEN,Samaje Perine,rushing,6,12,2.0,0,5
DEN,Russell Wilson,rushing,4,13,3.3,0,10
DEN,Javonte Williams,rushing,2,0,0.0,0,1
DEN,Jaleel McLaughlin,rushing,7,72,10.3,0,31
DET,David Montgomery,rushing,32,121,3.8,3,16
DET,Jared Goff,rushing,2,10,5.0,0,11
DET,Jahmyr Gibbs,rushing,8,40,5.0,0,9
DET,Kalif Raymond,rushing,1,40,40.0,0,40
GB,Jordan Love,rushing,2,-2,-1.0,1,9
GB,AJ Dillon,rushing,5,11,2.2,0,6
GB,Aaron Jones Sr.,rushing,5,18,3.6,0,9
HOU,Tank Dell,rushing,2,13,6.5,0,7
HOU,Dameon Pierce,rushing,24,81,3.4,0,13
HOU,Mike Boone,rushing,1,4,4.0,0,4
HOU,Devin Singletary,rushing,7,25,3.6,0,9
HOU,C.J. Stroud,rushing,4,16,4.0,0,11
IND,Zack Moss,rushing,18,70,3.9,0,20
IND,Anthony Richardson Sr.,rushing,10,56,5.6,1,23
IND,Trey Sermon,rushing,3,7,2.3,0,4
JAX,Tank Bigsby,rushing,3,10,3.3,0,6
JAX,D'Ernest Johnson,rushing,1,-2,-2.0,0,-2
JAX,Travis Etienne Jr.,rushing,20,55,2.8,0,7
JAX,Trevor Lawrence,rushing,8,42,5.3,0,22
KC,Isiah Pacheco,rushing,20,115,5.8,1,48
KC,Patrick Mahomes,rushing,7,51,7.3,0,25
KC,Skyy Moore,rushing,2,19,9.5,0,11
KC,Clyde Edwards-Helaire,rushing,3,12,4.0,0,9
KC,Jerick McKinnon,rushing,3,7,2.3,0,3
LAC,Joshua Kelley,rushing,17,65,3.8,0,22
LAC,Derius Davis,rushing,3,51,17.0,0,51
LAC,Justin Herbert,rushing,12,27,2.3,2,15
LAC,Isaiah Spiller,rushing,5,12,2.4,0,4
LAR,Matthew Stafford,rushing,2,14,7.0,0,8
LAR,Ronnie Rivers,rushing,9,47,5.2,0,9
LAR,Kyren Williams,rushing,25,103,4.1,2,20
LV,Josh Jacobs,rushing,17,58,3.4,1,9
LV,Zamir White,rushing,3,15,5.0,0,11
LV,Aidan O'Connell,rushing,3,3,1.0,1,2
MIA,De'Von Achane,rushing,8,101,12.6,2,55
MIA,Tyreek Hill,rushing,1,14,14.0,0,14
MIA,Raheem Mostert,rushing,7,9,1.3,0,6
MIA,Tua Tagovailoa,rushing,2,7,3.5,0,4
MIA,Braxton Berrios,rushing,1,11,11.0,0,11
MIN,Cam Akers,rushing,5,40,8.0,0,10
MIN,Alexander Mattison,rushing,17,95,5.6,0,17
MIN,Kirk Cousins,rushing,1,0,0.0,0,0
NE,Rhamondre Stevenson,rushing,14,30,2.1,0,8
NE,Mac Jones,rushing,3,7,2.3,0,4
NE,Ezekiel Elliott,rushing,6,16,2.7,0,9
NO,Kendre Miller,rushing,1,3,3.0,0,3
NO,Adam Prentice,rushing,1,5,5.0,0,5
NO,Taysom Hill,rushing,4,10,2.5,0,4
NO,Alvin Kamara,rushing,11,51,4.6,0,13
NO,Derek Carr,rushing,2,1,0.5,0,2
NYG,Matt Breida,rushing,14,30,2.1,0,5
NYG,Daniel Jones,rushing,10,66,6.6,0,17
NYG,Wan'Dale Robinson,rushing,1,7,7.0,0,7
NYG,Gary Brightwell,rushing,4,9,2.3,0,4
NYJ,Michael Carter,rushing,1,9,9.0,0,9
NYJ,Xavier Gipson,rushing,2,13,6.5,0,14
NYJ,Zach Wilson,rushing,2,14,7.0,0,14
NYJ,Dalvin Cook,rushing,5,16,3.2,0,5
NYJ,Breece Hall,rushing,6,56,9.3,0,43
PHI,Kenny Gainwell,rushing,4,14,3.5,0,13
PHI,Jalen Hurts,rushing,9,34,3.8,0,24
PHI,D'Andre Swift,rushing,14,56,4.0,1,8
PIT,Kenny Pickett,rushing,2,9,4.5,0,8
PIT,Jaylen Warren,rushing,8,29,3.6,0,18
PIT,Najee Harris,rushing,14,71,5.1,0,23
PIT,Calvin Austin III,rushing,1,5,5.0,0,5
SEA,Drew Lock,rushing,1,11,11.0,0,11
SEA,Zach Charbonnet,rushing,5,31,6.2,0,15
SEA,Kenneth Walker III,rushing,17,79,4.6,1,31
SF,Sam Darnold,rushing,1,-1,-1.0,0,-1
SF,Christian McCaffrey,rushing,20,106,5.3,3,18
SF,Brock Purdy,rushing,2,0,0.0,1,1
SF,Jordan Mason,rushing,3,10,3.3,0,4
SF,Deebo Samuel,rushing,3,6,2.0,0,5
SF,Kyle Juszczyk,rushing,2,3,1.5,0,3
TB,Deven Thompkins,rushing,1,11,11.0,0,11
TB,Rachaad White,rushing,15,56,3.7,0,11
TB,Baker Mayfield,rushing,8,31,3.9,0,10
TB,Ke'Shawn Vaughn,rushing,9,16,1.8,0,8
TEN,Tyjae Spears,rushing,5,40,8.0,0,22
TEN,Derrick Henry,rushing,22,122,5.5,1,29
TEN,Ryan Tannehill,rushing,6,11,1.8,0,7
WSH,Brian Robinson Jr.,rushing,14,45,3.2,1,15
WSH,Antonio Gibson,rushing,6,19,3.2,0,10
WSH,Logan Thomas,rushing,1,2,2.0,0,2
WSH,Curtis Samuel,rushing,1,1,1.0,1,1
WSH,Sam Howell,rushing,6,40,6.7,0,20
