team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Kyler Murray,rushing,12,26,2.2,1,10
ARI,James Conner,rushing,15,55,3.7,0,8
ARI,Eno Benjamin,rushing,5,36,7.2,0,15
ARI,Darrel Williams,rushing,4,19,4.8,0,13
ARI,Rondale Moore,rushing,1,-4,-4.0,0,-4
ATL,Cordarrelle Patterson,rushing,9,38,4.2,1,13
ATL,Caleb Huntley,rushing,10,56,5.6,1,14
ATL,Tyler Allgeier,rushing,10,84,8.4,0,42
ATL,Avery Williams,rushing,1,21,21.0,0,21
ATL,Marcus Mariota,rushing,5,3,0.6,0,8
BAL,Lamar Jackson,rushing,11,73,6.6,0,18
BAL,Justice Hill,rushing,8,45,5.6,0,14
BAL,J.K. Dobbins,rushing,13,41,3.2,1,16
BAL,Patrick Ricard,rushing,1,3,3.0,0,3
BUF,Zack Moss,rushing,3,6,2.0,0,5
BUF,Devin Singletary,rushing,11,49,4.5,0,18
BUF,Josh Allen,rushing,11,70,6.4,1,20
CAR,DJ Moore,rushing,1,11,11.0,0,11
CAR,D'Onta Foreman,rushing,1,2,2.0,0,2
CAR,Baker Mayfield,rushing,2,0,0.0,0,0
CAR,Laviska Shenault Jr.,rushing,1,0,0.0,0,0
CAR,Christian McCaffrey,rushing,8,27,3.4,0,10
CHI,Justin Fields,rushing,7,52,7.4,0,16
CHI,Khalil Herbert,rushing,19,77,4.1,0,15
CHI,Trestan Ebner,rushing,6,20,3.3,0,11
CIN,Samaje Perine,rushing,1,0,0.0,0,0
CIN,Joe Burrow,rushing,5,6,1.2,0,5
CIN,Joe Mixon,rushing,24,61,2.5,1,7
CLE,Nick Chubb,rushing,19,118,6.2,1,28
CLE,Kareem Hunt,rushing,10,49,4.9,0,20
CLE,Jacoby Brissett,rushing,5,16,3.2,1,5
CLE,David Njoku,rushing,1,-6,-6.0,0,-6
DAL,Ezekiel Elliott,rushing,19,49,2.6,0,7
DAL,Cooper Rush,rushing,2,7,3.5,0,6
DAL,Tony Pollard,rushing,8,6,0.8,0,9
DEN,Russell Wilson,rushing,4,29,7.3,1,13
DEN,Javonte Williams,rushing,10,28,2.8,0,13
DEN,Mike Boone,rushing,3,20,6.7,0,13
DEN,Melvin Gordon III,rushing,3,8,2.7,0,7
DET,Jared Goff,rushing,1,1,1.0,0,1
DET,Justin Jackson,rushing,2,3,1.5,0,3
DET,Jamaal Williams,rushing,19,108,5.7,2,51
DET,Craig Reynolds,rushing,2,30,15.0,0,21
DET,Kalif Raymond,rushing,1,3,3.0,0,3
GB,Aaron Jones Sr.,rushing,16,110,6.9,0,20
GB,Aaron Rodgers,rushing,1,1,1.0,0,1
GB,Christian Watson,rushing,1,15,15.0,1,15
GB,AJ Dillon,rushing,17,73,4.3,0,13
HOU,Dameon Pierce,rushing,14,131,9.4,1,75
IND,Jonathan Taylor,rushing,20,42,2.1,0,11
IND,Nyheim Hines,rushing,1,0,0.0,0,0
IND,Matt Ryan,rushing,2,-4,-2.0,0,2
JAX,Christian Kirk,rushing,1,3,3.0,0,3
JAX,Trevor Lawrence,rushing,2,7,3.5,0,7
JAX,Travis Etienne Jr.,rushing,8,32,4.0,0,11
JAX,James Robinson,rushing,8,29,3.6,0,9
KC,Jerick McKinnon,rushing,2,-1,-0.5,0,0
KC,Clyde Edwards-Helaire,rushing,19,92,4.8,1,20
KC,Isiah Pacheco,rushing,11,63,5.7,0,9
KC,Noah Gray,rushing,1,1,1.0,1,1
KC,Patrick Mahomes,rushing,4,34,8.5,0,11
LAC,Justin Herbert,rushing,4,-5,-1.3,0,-1
