team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
SF,Anders Carlson,kicking,100.0,55,18,5,5,3,4
SF,Jake Moody,kicking,73.81,53,104,24,34,32,33
SF,Matthew Wright,kicking,100.0,41,12,3,3,3,3
SF,Mitch Wishnowsky,kicking,100.0,26,3,1,1,0,0
