team,player,category,REC,YDS,AVG,TD,LONG,TGTS
IND,Adonai Mitchell,receiving,9,152,8.44,0,75,16
IND,Alec Pierce,receiving,47,1003,21.34,6,66,84
IND,Ameer Abdullah,receiving,16,99,5.35,0,15,17
IND,Anthony Gould,receiving,2,6,3.0,0,3,2
IND,Anthony Richardson Sr.,receiving,1,9,9.0,0,9,1
IND,Ashton Dulin,receiving,5,106,15.7,0,48,10
IND,Bernhard Raimann,receiving,0,0,0.0,0,0,1
IND,Coleman Owen,receiving,0,0,0.0,0,0,1
IND,DJ Giddens,receiving,0,0,0.0,0,0,2
IND,Drew Ogletree,receiving,4,27,5.75,1,11,6
IND,Jonathan Taylor,receiving,46,378,8.72,2,43,55
IND,Josh Downs,receiving,58,566,10.09,4,34,88
IND,Michael Pittman Jr.,receiving,80,784,9.49,7,27,111
IND,Mo Alie-Cox,receiving,13,117,7.36,1,20,20
IND,Riley Leonard,receiving,0,-3,0.0,0,-3,0
IND,Tyler Goodson,receiving,2,8,4.0,0,8,3
IND,Tyler Warren,receiving,76,817,10.65,4,41,112
IND,Will Mallory,receiving,1,16,16.0,0,16,1
