team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
KC,Ashton Gillotte,defensive,38,14,1.5,3,1,8,0
KC,Bryan Cook,defensive,85,50,0.0,1,6,0,0
KC,Chamarri Conner,defensive,117,75,2.0,4,2,5,0
KC,Charles Omenihu,defensive,28,15,3.5,5,0,13,0
KC,Chris Jones,defensive,29,15,7.0,12,2,25,0
KC,Chris Roland-Wallace,defensive,34,19,0.0,0,3,0,0
KC,Cole Christiansen,defensive,2,0,0.0,0,0,0,0
KC,Cooper McDonald,defensive,25,10,0.0,1,0,0,0
KC,Derrick Nnadi,defensive,16,10,0.0,0,0,1,0
KC,Drue Tranquill,defensive,103,55,2.0,10,1,3,0
KC,Ethan Downs,defensive,5,1,0.0,0,0,0,0
KC,George Karlaftis,defensive,48,25,6.0,10,2,23,0
KC,Harrison Butker,defensive,2,1,0.0,0,0,0,0
KC,Hollywood Brown,defensive,2,2,0.0,0,0,0,0
KC,Jack Cochrane,defensive,20,7,0.0,0,1,0,0
KC,Jaden Hicks,defensive,42,29,0.5,0,4,2,0
KC,Jalen Royals,defensive,1,1,0.0,0,0,0,0
KC,James Winchester,defensive,3,2,0.0,0,0,0,0
KC,Jared Wiley,defensive,1,1,0.0,0,0,0,0
KC,Jason Brownlee,defensive,2,1,0.0,0,0,0,0
KC,Jaylen Watson,defensive,64,42,2.0,3,6,2,0
KC,Jeffrey Bassa,defensive,15,6,0.0,0,0,0,0
KC,Jerry Tillery,defensive,20,8,1.5,2,0,2,0
KC,Josh Simmons,defensive,1,1,0.0,0,0,0,0
KC,Joshua Williams,defensive,6,4,0.0,0,0,0,0
KC,JuJu Smith-Schuster,defensive,1,1,0.0,0,0,0,0
KC,Kareem Hunt,defensive,1,1,0.0,0,0,0,0
KC,Kevin Knowles,defensive,15,10,0.0,0,2,0,0
KC,Kristian Fulton,defensive,16,12,0.0,0,6,0,0
KC,Leo Chenal,defensive,58,25,2.0,2,2,5,0
KC,Marlon Tuipulotu,defensive,1,0,0.0,0,0,0,0
KC,Mike Caliendo,defensive,1,0,0.0,0,0,0,0
KC,Mike Danna,defensive,25,8,1.0,3,1,4,0
KC,Mike Edwards,defensive,14,9,0.0,1,1,0,0
KC,Mike Pennel,defensive,11,4,0.0,0,0,0,0
KC,Nazeeh Johnson,defensive,2,1,0.0,0,0,0,0
KC,Nick Bolton,defensive,154,73,1.0,10,6,7,0
KC,Nohl Williams,defensive,48,30,1.0,4,7,1,0
KC,Omarr Norman-Lott,defensive,5,4,1.0,1,0,1,0
KC,Patrick Mahomes,defensive,1,1,0.0,0,0,0,0
KC,Robert Tonyan,defensive,1,1,0.0,0,0,0,0
KC,Travis Kelce,defensive,3,2,0.0,0,0,0,0
KC,Trent McDuffie,defensive,63,45,1.0,2,7,1,0
KC,Tyquan Thornton,defensive,1,1,0.0,0,0,0,0
KC,Xavier Worthy,defensive,1,1,0.0,0,0,0,0
KC,Zacch Pickens,defensive,5,3,0.0,0,0,0,0
