team,player,category,FUM,LOST
ARI,Zaven Collins,fumbles,0,0
ARI,Josh Sweat,fumbles,0,0
ARI,Jacoby Brissett,fumbles,2,2
ATL,Michael Penix Jr.,fumbles,1,1
ATL,Jalon Walker,fumbles,0,0
BAL,LaJohntay Wester,fumbles,1,0
BAL,Lamar Jackson,fumbles,1,0
BAL,Zay Flowers,fumbles,0,0
BAL,Keaton Mitchell,fumbles,1,0
BAL,Keondre Jackson,fumbles,0,0
BUF,Josh Allen,fumbles,1,1
BUF,James Cook III,fumbles,1,1
CAR,Damien Lewis,fumbles,0,0
CAR,Bryce Young,fumbles,1,1
CHI,Nahshon Wright,fumbles,0,0
GB,Josh Jacobs,fumbles,1,1
GB,Jordan Love,fumbles,2,1
GB,Keisean Nixon,fumbles,0,0
HOU,Woody Marks,fumbles,0,0
HOU,Tremon Smith,fumbles,1,1
HOU,Davis Mills,fumbles,1,0
HOU,Sheldon Rankins,fumbles,0,0
IND,Jonathan Taylor,fumbles,1,0
IND,Daniel Jones,fumbles,3,1
IND,Tanor Bortolini,fumbles,0,0
IND,Germaine Pratt,fumbles,0,0
JAX,Trevor Lawrence,fumbles,2,1
JAX,Danny Striggow,fumbles,0,0
JAX,Anton Harrison,fumbles,0,0
LAC,Del'Shawn Phillips,fumbles,0,0
LAR,Kamren Kinchens,fumbles,0,0
LV,Ashton Jeanty,fumbles,1,0
LV,AJ Cole,fumbles,1,0
MIA,Minkah Fitzpatrick,fumbles,0,0
MIA,JuJu Brents,fumbles,0,0
MIN,Myles Price,fumbles,2,1
MIN,Ben Yurosek,fumbles,0,0
NE,Marcus Jones,fumbles,1,0
NO,Pete Werner,fumbles,0,0
NO,Cameron Jordan,fumbles,1,1
NYG,Jaxson Dart,fumbles,1,1
PHI,Jalen Hurts,fumbles,1,1
PHI,Jaelan Phillips,fumbles,0,0
PHI,Reed Blankenship,fumbles,0,0
PIT,Ke'Shawn Williams,fumbles,1,1
PIT,Aaron Rodgers,fumbles,1,0
SEA,Brady Russell,fumbles,0,0
SEA,DeMarcus Lawrence,fumbles,0,0
SEA,Drew Lock,fumbles,1,0
SEA,Sam Darnold,fumbles,2,2
SEA,Rashid Shaheed,fumbles,1,0
SF,Jauan Jennings,fumbles,1,1
