team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Darrel Williams,receiving,0,0,0.0,0,0,1
ARI,Hollywood Brown,receiving,14,140,10.0,0,20,17
ARI,Greg Dortch,receiving,9,80,8.9,0,30,10
ARI,James Conner,receiving,3,18,6.0,0,7,5
ARI,A.J. Green,receiving,0,0,0.0,0,0,2
ARI,Andy Isabella,receiving,1,11,11.0,0,11,2
ARI,Eno Benjamin,receiving,2,7,3.5,0,6,4
ARI,Andre Baccellia,receiving,2,13,6.5,0,10,4
ATL,Kyle Pitts Sr.,receiving,5,87,17.4,0,28,8
ATL,Drake London,receiving,3,54,18.0,1,30,6
ATL,Olamide Zaccheaus,receiving,2,49,24.5,0,26,2
ATL,Cordarrelle Patterson,receiving,1,12,12.0,0,12,1
ATL,Tyler Allgeier,receiving,1,5,5.0,0,5,1
ATL,Anthony Firkser,receiving,1,22,22.0,0,22,1
BAL,Rashod Bateman,receiving,2,59,29.5,0,35,4
BAL,Demarcus Robinson,receiving,0,0,0.0,0,0,1
BAL,Isaiah Likely,receiving,1,8,8.0,0,8,2
BAL,Josh Oliver,receiving,2,8,4.0,1,7,2
BAL,Patrick Ricard,receiving,1,12,12.0,0,12,1
BAL,J.K. Dobbins,receiving,2,17,8.5,0,11,2
BAL,Devin Duvernay,receiving,2,25,12.5,1,21,2
BAL,Mark Andrews,receiving,8,89,11.1,2,25,13
BUF,Quintin Morris,receiving,2,22,11.0,0,15,2
BUF,Devin Singletary,receiving,9,78,8.7,1,22,11
BUF,Isaiah McKenzie,receiving,7,76,10.9,1,27,9
BUF,Stefon Diggs,receiving,7,74,10.6,0,28,11
BUF,Gabe Davis,receiving,3,37,12.3,0,18,6
BUF,James Cook III,receiving,4,37,9.3,0,11,5
BUF,Dawson Knox,receiving,4,25,6.3,0,8,4
BUF,Jamison Crowder,receiving,1,9,9.0,0,9,3
BUF,Zack Moss,receiving,1,6,6.0,0,6,1
BUF,Jake Kumerow,receiving,2,14,7.0,0,10,2
BUF,Reggie Gilliam,receiving,2,22,11.0,0,14,3
CAR,Christian McCaffrey,receiving,2,7,3.5,0,8,4
CAR,DJ Moore,receiving,1,2,2.0,0,2,6
CAR,Ian Thomas,receiving,2,13,6.5,0,9,3
CAR,Robbie Chosen,receiving,1,14,14.0,0,14,4
CAR,Shi Smith,receiving,2,22,11.0,0,24,2
CAR,Laviska Shenault Jr.,receiving,2,90,45.0,1,67,2
CAR,Tommy Tremble,receiving,1,7,7.0,0,7,1
CAR,Giovanni Ricci,receiving,1,15,15.0,0,15,2
CHI,Cole Kmet,receiving,2,40,20.0,0,24,3
CHI,Trestan Ebner,receiving,0,0,0.0,0,0,1
CHI,Jake Tonges,receiving,0,0,0.0,0,0,1
CHI,Byron Pringle,receiving,1,11,11.0,0,11,1
CHI,Khalil Herbert,receiving,2,12,6.0,0,7,2
CHI,Equanimeous St. Brown,receiving,1,20,20.0,0,20,2
CHI,Darnell Mooney,receiving,2,23,11.5,0,18,6
CIN,Tee Higgins,receiving,5,93,18.6,0,45,7
CIN,Ja'Marr Chase,receiving,6,29,4.8,1,10,10
CIN,Samaje Perine,receiving,2,14,7.0,1,12,2
CIN,Joe Mixon,receiving,3,14,4.7,0,7,7
CIN,Tyler Boyd,receiving,4,105,26.3,1,56,5
CIN,Hayden Hurst,receiving,1,7,7.0,0,7,2
CIN,Chris Evans,receiving,1,4,4.0,0,4,1
CIN,Mitchell Wilcox,receiving,1,9,9.0,0,9,1
CLE,Kareem Hunt,receiving,3,14,4.7,0,11,4
CLE,Donovan Peoples-Jones,receiving,1,10,10.0,0,10,3
CLE,David Bell,receiving,1,6,6.0,0,6,1
CLE,Nick Chubb,receiving,0,0,0.0,0,0,1
CLE,David Njoku,receiving,9,89,9.9,1,19,10
CLE,Amari Cooper,receiving,7,101,14.4,1,32,11
CLE,Miller Forristall,receiving,0,0,0.0,0,0,1
DAL,Noah Brown,receiving,5,54,10.8,0,19,7
DAL,Peyton Hendershot,receiving,3,43,14.3,0,29,3
DAL,Jake Ferguson,receiving,2,13,6.5,0,8,3
DAL,Simi Fehoko,receiving,1,12,12.0,0,12,1
DAL,Jalen Tolbert,receiving,1,4,4.0,0,4,2
DAL,Ezekiel Elliott,receiving,1,2,2.0,0,2,1
DAL,Tony Pollard,receiving,0,0,0.0,0,0,1
DAL,CeeDee Lamb,receiving,8,87,10.9,1,26,12
DEN,Javonte Williams,receiving,3,2,0.7,0,2,5
DEN,Mike Boone,receiving,0,0,0.0,0,0,1
DEN,Eric Saubert,receiving,0,0,0.0,0,0,1
DEN,Melvin Gordon III,receiving,5,29,5.8,0,22,6
DEN,Kendall Hinton,receiving,1,27,27.0,0,27,1
DEN,Jerry Jeudy,receiving,2,17,8.5,0,16,6
DEN,Albert Okwuegbunam Jr.,receiving,1,12,12.0,0,12,2
DEN,Courtland Sutton,receiving,8,97,12.1,0,34,10
DET,D'Andre Swift,receiving,3,15,5.0,0,11,4
DET,Kalif Raymond,receiving,1,4,4.0,0,4,1
DET,Josh Reynolds,receiving,6,96,16.0,0,26,10
DET,Amon-Ra St. Brown,receiving,6,73,12.2,0,30,9
DET,DJ Chark,receiving,3,46,15.3,0,23,6
DET,Jamaal Williams,receiving,2,20,10.0,0,17,2
DET,T.J. Hockenson,receiving,3,18,6.0,1,7,4
DET,Craig Reynolds,receiving,1,5,5.0,0,5,1
GB,AJ Dillon,receiving,2,6,3.0,0,7,3
GB,Tyler Davis,receiving,2,26,13.0,0,23,2
GB,Aaron Jones Sr.,receiving,3,11,3.7,0,8,4
GB,Juwann Winfree,receiving,0,0,0.0,0,0,2
GB,Romeo Doubs,receiving,8,73,9.1,1,21,8
GB,Randall Cobb,receiving,2,57,28.5,0,40,2
GB,Allen Lazard,receiving,4,45,11.3,1,26,6
GB,Robert Tonyan,receiving,6,37,6.2,0,9,7
HOU,Jordan Akins,receiving,3,31,10.3,1,25,4
HOU,O.J. Howard,receiving,0,0,0.0,0,0,1
HOU,Phillip Dorsett II,receiving,1,15,15.0,0,15,1
HOU,Rex Burkhead,receiving,4,21,5.3,0,8,5
HOU,Dameon Pierce,receiving,2,21,10.5,0,12,2
HOU,Brandin Cooks,receiving,2,22,11.0,0,17,7
HOU,Pharaoh Brown,receiving,3,31,10.3,0,30,4
HOU,Nico Collins,receiving,2,41,20.5,0,22,4
HOU,Chris Moore,receiving,3,63,21.0,0,52,3
IND,Mo Alie-Cox,receiving,1,9,9.0,0,9,3
IND,Parris Campbell,receiving,2,10,5.0,0,8,2
IND,Jelani Woods,receiving,2,13,6.5,2,12,3
IND,Nyheim Hines,receiving,5,23,4.6,0,8,6
IND,Alec Pierce,receiving,3,61,20.3,0,30,5
IND,Michael Pittman Jr.,receiving,8,72,9.0,0,26,9
IND,Jonathan Taylor,receiving,3,20,6.7,0,9,5
IND,Ashton Dulin,receiving,1,7,7.0,0,7,1
IND,Kylen Granson,receiving,2,7,3.5,0,5,2
JAX,Marvin Jones Jr.,receiving,4,33,8.3,1,11,7
JAX,Travis Etienne Jr.,receiving,3,30,10.0,0,16,3
JAX,Christian Kirk,receiving,6,72,12.0,1,35,9
JAX,Jamal Agnew,receiving,1,17,17.0,0,17,1
JAX,James Robinson,receiving,3,16,5.3,0,7,3
JAX,JaMycal Hasty,receiving,0,0,0.0,0,0,1
JAX,Evan Engram,receiving,1,9,9.0,0,9,3
JAX,Zay Jones,receiving,10,85,8.5,1,16,11
KC,Justin Watson,receiving,0,0,0.0,0,0,1
KC,Jerick McKinnon,receiving,0,0,0.0,0,0,1
KC,Mecole Hardman Jr.,receiving,1,2,2.0,0,2,1
KC,Noah Gray,receiving,1,26,26.0,0,26,2
KC,Clyde Edwards-Helaire,receiving,5,39,7.8,0,16,5
KC,Marquez Valdes-Scantling,receiving,4,48,12.0,0,24,7
KC,Travis Kelce,receiving,4,58,14.5,1,29,8
KC,JuJu Smith-Schuster,receiving,5,89,17.8,0,53,8
LAC,Zander Horvath,receiving,0,0,0.0,0,0,1
LAC,Austin Ekeler,receiving,8,48,6.0,0,12,8
LAC,DeAndre Carter,receiving,3,31,10.3,0,17,4
LAC,Gerald Everett,receiving,2,25,12.5,0,14,6
LAC,Mike Williams,receiving,1,15,15.0,1,15,6
LAC,Sony Michel,receiving,1,9,9.0,0,9,2
LAC,Joshua Kelley,receiving,2,6,3.0,0,8,2
LAC,Jalen Guyton,receiving,2,64,32.0,0,54,3
LAC,Joshua Palmer,receiving,6,99,16.5,0,45,9
LAR,Cooper Kupp,receiving,4,44,11.0,0,14,6
LAR,Kendall Blanton,receiving,1,28,28.0,0,28,1
LAR,Brandon Powell,receiving,3,27,9.0,0,16,3
LAR,Allen Robinson,receiving,2,23,11.5,0,15,5
LAR,Darrell Henderson Jr.,receiving,0,0,0.0,0,0,1
LAR,Tutu Atwell,receiving,0,0,0.0,0,0,1
