team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Greg Dortch,receiving,6,47,7.8,0,14,8
ARI,James Conner,receiving,3,33,11.0,0,22,4
ARI,Trey McBride,receiving,5,30,6.0,0,8,9
ARI,Emari Demercado,receiving,2,26,13.0,0,24,2
ARI,Elijah Higgins,receiving,2,12,6.0,0,7,2
ARI,Michael Wilson,receiving,1,5,5.0,1,5,2
ARI,Trey Benson,receiving,1,5,5.0,0,5,1
ARI,Marvin Harrison Jr.,receiving,1,4,4.0,0,4,3
ATL,Charlie Woerner,receiving,1,4,4.0,0,4,2
ATL,Darnell Mooney,receiving,1,15,15.0,0,15,3
ATL,Kyle Pitts Sr.,receiving,3,26,8.7,1,12,3
ATL,Bijan Robinson,receiving,5,43,8.6,0,14,5
ATL,Ray-Ray McCloud III,receiving,4,52,13.0,0,20,7
ATL,Drake London,receiving,2,15,7.5,0,8,3
BAL,Isaiah Likely,receiving,9,111,12.3,1,49,12
BAL,Rashod Bateman,receiving,2,53,26.5,0,38,5
BAL,Justice Hill,receiving,6,52,8.7,0,18,8
BAL,Zay Flowers,receiving,6,37,6.2,0,19,10
BAL,Mark Andrews,receiving,2,14,7.0,0,11,2
BAL,Nelson Agholor,receiving,1,6,6.0,0,6,1
BAL,Derrick Henry,receiving,0,0,0.0,0,0,2
BUF,Khalil Shakir,receiving,3,42,14.0,1,19,3
BUF,Keon Coleman,receiving,4,51,12.8,0,28,5
BUF,James Cook III,receiving,3,32,10.7,0,25,3
BUF,Mack Hollins,receiving,2,25,12.5,1,14,2
BUF,Dawson Knox,receiving,1,23,23.0,0,23,2
BUF,Ty Johnson,receiving,0,0,0.0,0,0,1
BUF,Curtis Samuel,receiving,2,15,7.5,0,8,2
BUF,Ray Davis,receiving,1,14,14.0,0,14,1
BUF,Dalton Kincaid,receiving,1,11,11.0,0,11,2
BUF,Marquez Valdes-Scantling,receiving,1,19,19.0,0,19,2
CAR,Miles Sanders,receiving,0,0,0.0,0,0,2
CAR,Ja'Tavion Sanders,receiving,1,4,4.0,0,4,1
CAR,David Moore,receiving,1,14,14.0,0,14,3
CAR,Jordan Matthews,receiving,0,0,0.0,0,0,1
CAR,Xavier Legette,receiving,4,35,8.8,0,18,7
CAR,Jonathan Mingo,receiving,2,40,20.0,0,35,5
CAR,Adam Thielen,receiving,3,49,16.3,0,32,4
CAR,Diontae Johnson,receiving,2,19,9.5,0,11,6
CHI,DJ Moore,receiving,5,36,7.2,0,13,8
CHI,Rome Odunze,receiving,1,11,11.0,0,11,4
CHI,Velus Jones Jr.,receiving,1,8,8.0,0,8,1
CHI,DeAndre Carter,receiving,1,6,6.0,0,6,2
CHI,Cole Kmet,receiving,1,4,4.0,0,4,1
CHI,D'Andre Swift,receiving,0,0,0.0,0,0,1
CHI,Gerald Everett,receiving,1,-1,-1.0,0,-1,1
CHI,Keenan Allen,receiving,4,29,7.3,0,9,11
CIN,Ja'Marr Chase,receiving,6,62,10.3,0,28,6
CIN,Andrei Iosivas,receiving,3,26,8.7,0,13,6
