team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Emari Demercado,rushing,13,58,4.5,0,18
ARI,Joshua Dobbs,rushing,7,43,6.1,1,25
ARI,Rondale Moore,rushing,4,24,6.0,0,15
ARI,Damien Williams,rushing,1,2,2.0,0,2
ATL,Tyler Allgeier,rushing,21,59,2.8,0,12
ATL,Desmond Ridder,rushing,6,38,6.3,1,19
ATL,Bijan Robinson,rushing,1,3,3.0,0,3
ATL,Cordarrelle Patterson,rushing,10,56,5.6,0,18
BAL,Gus Edwards,rushing,14,64,4.6,1,20
BAL,Justice Hill,rushing,4,46,11.5,0,27
BAL,Lamar Jackson,rushing,9,36,4.0,1,10
BUF,Josh Allen,rushing,7,17,2.4,1,7
BUF,Latavius Murray,rushing,4,8,2.0,0,3
BUF,James Cook III,rushing,13,56,4.3,0,20
CHI,D'Onta Foreman,rushing,16,89,5.6,2,14
CHI,Darrynton Evans,rushing,14,48,3.4,0,11
CHI,Tyson Bagent,rushing,3,24,8.0,0,12
CHI,Tyler Scott,rushing,2,14,7.0,0,8
CHI,Darnell Mooney,rushing,1,2,2.0,0,2
CHI,Nathan Peterman,rushing,2,-4,-2.0,0,-2
CLE,PJ Walker,rushing,3,3,1.0,0,4
CLE,Marquise Goodwin,rushing,1,17,17.0,0,17
CLE,Kareem Hunt,rushing,10,31,3.1,2,11
CLE,Jerome Ford,rushing,11,74,6.7,1,69
CLE,Pierre Strong Jr.,rushing,8,25,3.1,0,13
DEN,Marvin Mims Jr.,rushing,1,-11,-11.0,0,-11
DEN,Michael Burton,rushing,1,-2,-2.0,0,-2
DEN,Samaje Perine,rushing,2,10,5.0,0,5
DEN,Russell Wilson,rushing,1,21,21.0,0,21
DEN,Jaleel McLaughlin,rushing,5,45,9.0,0,23
DEN,Javonte Williams,rushing,15,82,5.5,0,21
DET,Craig Reynolds,rushing,3,16,5.3,0,12
DET,Jahmyr Gibbs,rushing,11,68,6.2,1,21
GB,Jordan Love,rushing,3,21,7.0,0,10
GB,Aaron Jones Sr.,rushing,8,35,4.4,0,11
GB,AJ Dillon,rushing,15,61,4.1,0,15
GB,Emanuel Wilson,rushing,2,19,9.5,0,14
GB,Dontayvion Wicks,rushing,1,1,1.0,0,1
