team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Rondale Moore,receiving,2,2,1.0,0,4,4
ARI,Elijah Higgins,receiving,1,0,0.0,0,0,1
ARI,Geoff Swaim,receiving,1,8,8.0,0,8,1
ARI,Hollywood Brown,receiving,3,49,16.3,0,21,7
ARI,Trey McBride,receiving,3,29,9.7,0,19,6
ARI,Michael Wilson,receiving,3,26,8.7,0,11,5
ARI,Emari Demercado,receiving,4,17,4.3,0,8,5
ATL,Kyle Pitts Sr.,receiving,3,47,15.7,0,39,5
ATL,Keith Smith,receiving,1,-1,-1.0,0,-1,1
ATL,Van Jefferson,receiving,1,5,5.0,0,5,2
ATL,KhaDarel Hodge,receiving,1,19,19.0,0,19,1
ATL,Jonnu Smith,receiving,3,27,9.0,0,18,3
ATL,Scotty Miller,receiving,1,46,46.0,0,46,1
ATL,Drake London,receiving,6,54,9.0,0,15,7
ATL,Tyler Allgeier,receiving,3,53,17.7,0,46,3
BAL,Justice Hill,receiving,1,2,2.0,0,2,1
BAL,Keaton Mitchell,receiving,1,9,9.0,0,9,1
BAL,Mark Andrews,receiving,4,63,15.8,2,22,6
BAL,Zay Flowers,receiving,4,75,18.8,0,46,6
BAL,Gus Edwards,receiving,1,80,80.0,0,80,1
BAL,Nelson Agholor,receiving,1,12,12.0,1,12,1
BAL,Patrick Ricard,receiving,2,31,15.5,0,28,2
BAL,Rashod Bateman,receiving,2,36,18.0,0,20,3
BAL,Odell Beckham Jr.,receiving,5,49,9.8,0,20,7
BUF,Dalton Kincaid,receiving,8,75,9.4,0,15,8
BUF,Stefon Diggs,receiving,6,58,9.7,1,25,12
BUF,James Cook III,receiving,3,46,15.3,1,28,3
BUF,Khalil Shakir,receiving,4,35,8.8,0,13,4
BUF,Latavius Murray,receiving,2,20,10.0,0,17,2
BUF,Trent Sherfield,receiving,1,5,5.0,0,5,1
BUF,Gabe Davis,receiving,1,6,6.0,0,6,5
BUF,Dawson Knox,receiving,1,10,10.0,0,10,3
BUF,Deonte Harty,receiving,1,10,10.0,0,10,1
CHI,Tyler Scott,receiving,2,19,9.5,0,13,3
CHI,Darnell Mooney,receiving,4,32,8.0,0,11,5
CHI,Travis Homer,receiving,0,0,0.0,0,0,1
CHI,Velus Jones Jr.,receiving,1,0,0.0,0,0,1
CHI,Khari Blasingame,receiving,1,4,4.0,0,4,1
CHI,Darrynton Evans,receiving,1,6,6.0,0,6,3
CHI,Marcedes Lewis,receiving,1,16,16.0,0,16,1
CHI,D'Onta Foreman,receiving,3,31,10.3,1,17,5
CHI,DJ Moore,receiving,8,54,6.8,0,15,9
CLE,Amari Cooper,receiving,2,22,11.0,0,13,8
CLE,Elijah Moore,receiving,4,59,14.8,0,30,7
CLE,Harrison Bryant,receiving,0,0,0.0,0,0,1
CLE,Kareem Hunt,receiving,0,0,0.0,0,0,1
CLE,Marquise Goodwin,receiving,1,6,6.0,0,6,2
CLE,Jerome Ford,receiving,2,20,10.0,0,12,4
CLE,Donovan Peoples-Jones,receiving,2,22,11.0,0,17,3
CLE,David Njoku,receiving,5,54,10.8,0,26,9
DEN,Marvin Mims Jr.,receiving,0,0,0.0,0,0,1
DEN,Jaleel McLaughlin,receiving,1,1,1.0,0,1,2
DEN,Nate Adkins,receiving,1,3,3.0,0,3,1
DEN,Adam Trautman,receiving,1,5,5.0,0,5,2
DEN,Javonte Williams,receiving,3,14,4.7,0,7,4
DEN,Courtland Sutton,receiving,6,76,12.7,1,33,6
DEN,Jerry Jeudy,receiving,5,64,12.8,0,18,5
DEN,Samaje Perine,receiving,3,31,10.3,0,19,3
DET,Sam LaPorta,receiving,6,52,8.7,0,13,7
DET,Josh Reynolds,receiving,2,43,21.5,0,22,3
DET,Kalif Raymond,receiving,2,20,10.0,0,11,2
DET,Antoine Green,receiving,0,0,0.0,0,0,1
DET,Jameson Williams,receiving,0,0,0.0,0,0,6
DET,Amon-Ra St. Brown,receiving,13,102,7.8,0,15,19
DET,Jahmyr Gibbs,receiving,9,58,6.4,0,21,10
DET,Craig Reynolds,receiving,1,9,9.0,0,9,1
GB,Christian Watson,receiving,3,27,9.0,0,23,5
GB,Ben Sims,receiving,1,2,2.0,0,2,1
GB,Samori Toure,receiving,1,3,3.0,0,3,2
GB,Emanuel Wilson,receiving,2,8,4.0,0,4,2
GB,Dontayvion Wicks,receiving,1,17,17.0,0,17,1
GB,AJ Dillon,receiving,2,34,17.0,0,29,2
GB,Romeo Doubs,receiving,2,30,15.0,1,16,5
GB,Luke Musgrave,receiving,4,30,7.5,0,18,5
GB,Jayden Reed,receiving,3,21,7.0,1,12,4
GB,Aaron Jones Sr.,receiving,3,22,7.3,0,14,5
IND,Will Mallory,receiving,0,0,0.0,0,0,1
IND,Josh Downs,receiving,5,125,25.0,1,59,6
IND,Michael Pittman Jr.,receiving,2,83,41.5,1,75,5
IND,Alec Pierce,receiving,3,53,17.7,0,32,3
IND,Zack Moss,receiving,1,5,5.0,0,5,2
IND,Mo Alie-Cox,receiving,1,-6,-6.0,0,-6,1
IND,Jonathan Taylor,receiving,3,45,15.0,0,20,4
JAX,Christian Kirk,receiving,6,90,15.0,1,44,6
JAX,Jamal Agnew,receiving,4,36,9.0,0,14,6
JAX,Calvin Ridley,receiving,1,5,5.0,0,5,4
JAX,Tim Jones,receiving,2,17,8.5,0,13,2
JAX,Travis Etienne Jr.,receiving,3,24,8.0,0,15,5
JAX,Evan Engram,receiving,5,45,9.0,0,21,7
KC,Travis Kelce,receiving,12,179,14.9,1,53,13
KC,Marquez Valdes-Scantling,receiving,3,84,28.0,1,46,5
KC,Rashee Rice,receiving,5,60,12.0,1,37,6
KC,Isiah Pacheco,receiving,4,28,7.0,1,12,4
KC,Jerick McKinnon,receiving,2,24,12.0,0,27,2
KC,Skyy Moore,receiving,2,15,7.5,0,11,3
KC,Kadarius Toney,receiving,1,13,13.0,0,13,1
KC,Noah Gray,receiving,1,8,8.0,0,8,1
KC,Mecole Hardman Jr.,receiving,1,6,6.0,0,6,3
KC,Clyde Edwards-Helaire,receiving,0,0,0.0,0,0,1
KC,Blake Bell,receiving,1,7,7.0,0,7,1
LAC,Austin Ekeler,receiving,1,1,1.0,0,1,2
LAC,Joshua Palmer,receiving,5,133,26.6,0,60,7
LAC,Keenan Allen,receiving,4,55,13.8,0,26,9
LAC,Gerald Everett,receiving,3,26,8.7,1,11,4
LAC,Quentin Johnston,receiving,1,20,20.0,0,20,2
LAC,Derius Davis,receiving,1,10,10.0,0,10,2
LAC,Donald Parham Jr.,receiving,1,9,9.0,0,9,3
LAC,Stone Smartt,receiving,1,5,5.0,0,5,1
LAR,Puka Nacua,receiving,8,154,19.3,0,36,12
LAR,Cooper Kupp,receiving,2,29,14.5,0,24,7
LAR,Darrell Henderson Jr.,receiving,1,5,5.0,0,5,2
LAR,Brycen Hopkins,receiving,1,5,5.0,0,5,1
LAR,Tyler Higbee,receiving,1,7,7.0,0,7,3
LAR,Tutu Atwell,receiving,1,31,31.0,1,31,2
LV,Austin Hooper,receiving,2,18,9.0,0,12,2
LV,Josh Jacobs,receiving,1,6,6.0,0,6,4
LV,Jesper Horsted,receiving,1,4,4.0,0,4,1
LV,Jakobi Meyers,receiving,7,50,7.1,1,15,13
LV,Davante Adams,receiving,7,57,8.1,0,15,12
LV,Tre Tucker,receiving,2,16,8.0,0,12,3
LV,Zamir White,receiving,3,26,8.7,0,15,3
LV,Hunter Renfrow,receiving,2,14,7.0,0,9,3
LV,Michael Mayer,receiving,2,13,6.5,0,11,4
MIA,Tyreek Hill,receiving,11,88,8.0,1,27,15
MIA,Jaylen Waddle,receiving,6,63,10.5,0,16,6
MIA,Cedrick Wilson Jr.,receiving,2,48,24.0,0,29,3
MIA,Braxton Berrios,receiving,1,7,7.0,0,7,2
MIA,Raheem Mostert,receiving,1,6,6.0,0,6,3
MIA,Jeff Wilson Jr.,receiving,1,4,4.0,0,4,1
MIA,Salvon Ahmed,receiving,1,0,0.0,0,0,2
MIN,Jordan Addison,receiving,7,123,17.6,2,60,10
MIN,T.J. Hockenson,receiving,11,86,7.8,0,22,12
MIN,Brandon Powell,receiving,4,64,16.0,0,27,5
MIN,K.J. Osborn,receiving,5,47,9.4,0,18,6
MIN,Cam Akers,receiving,2,30,15.0,0,30,3
MIN,Ty Chandler,receiving,1,12,12.0,0,12,1
MIN,Trishton Jackson,receiving,1,7,7.0,0,7,1
MIN,Alexander Mattison,receiving,2,3,1.5,0,4,3
MIN,Josh Oliver,receiving,2,6,3.0,0,6,2
NE,Jalen Reagor,receiving,1,11,11.0,0,11,1
NE,Hunter Henry,receiving,2,27,13.5,0,14,3
NE,Rhamondre Stevenson,receiving,6,51,8.5,0,34,6
NE,Ezekiel Elliott,receiving,0,0,0.0,0,0,1
NE,Tyquan Thornton,receiving,1,2,2.0,0,2,1
NE,Mike Gesicki,receiving,2,5,2.5,1,4,2
NE,DeVante Parker,receiving,1,8,8.0,0,8,1
NE,Kendrick Bourne,receiving,6,63,10.5,1,33,7
NE,DeMario Douglas,receiving,4,54,13.5,0,19,6
NE,Pharaoh Brown,receiving,2,51,25.5,0,26,2
NO,Alvin Kamara,receiving,12,91,7.6,0,21,14
NO,Chris Olave,receiving,7,57,8.1,0,14,15
NO,Rashid Shaheed,receiving,4,28,7.0,0,12,8
NO,Michael Thomas,receiving,3,42,14.0,1,17,7
NO,Foster Moreau,receiving,3,33,11.0,0,18,4
NO,Taysom Hill,receiving,4,50,12.5,0,19,5
NYG,Saquon Barkley,receiving,3,41,13.7,1,32,4
NYG,Jalin Hyatt,receiving,2,75,37.5,0,42,5
NYG,Matt Breida,receiving,1,5,5.0,0,5,1
NYG,Darren Waller,receiving,7,98,14.0,1,27,8
NYG,Sterling Shepard,receiving,1,3,3.0,0,3,1
NYG,Darius Slayton,receiving,1,22,22.0,0,22,2
NYG,Wan'Dale Robinson,receiving,1,22,22.0,0,22,2
