team,player,category,CAR,YDS,AVG,TD,LONG
PHI,AJ Dillon,rushing,12,60,4.66,0,11
PHI,Braden Mann,rushing,1,-34,-34.0,0,-34
PHI,Jalen Hurts,rushing,105,421,3.74,8,29
PHI,Saquon Barkley,rushing,280,1140,4.19,7,65
PHI,Tank Bigsby,rushing,58,344,6.63,2,29
PHI,Tanner McKee,rushing,8,8,2.2,0,9
PHI,Will Shipley,rushing,14,49,2.78,0,20
