team,player,category,INT,YDS,TD
PHI,Adoree' Jackson,interceptions,1,1,0
PHI,Andrew Mukuba,interceptions,2,41,0
PHI,Cooper DeJean,interceptions,2,32,0
PHI,Jalyx Hunt,interceptions,3,53,1
PHI,Jihaad Campbell,interceptions,1,0,0
PHI,Reed Blankenship,interceptions,1,0,0
PHI,Zack Baun,interceptions,2,0,0
