team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NE,Alex Austin,defensive,9,8,0.0,1,5,0,0
NE,Anfernee Jennings,defensive,78,43,2.5,7,1,9,0
NE,Antonio Gibson,defensive,1,1,0.0,0,0,0,0
NE,Austin Hooper,defensive,1,1,0.0,0,0,0,0
NE,Ben Brown,defensive,1,1,0.0,0,0,0,0
NE,Brenden Schooler,defensive,13,9,2.0,2,0,3,0
NE,Christian Barmore,defensive,6,6,1.0,1,0,1,0
NE,Christian Elliss,defensive,80,42,1.5,1,5,5,0
NE,Christian Gonzalez,defensive,59,50,0.0,1,11,1,1
NE,Curtis Jacobs,defensive,4,2,0.0,0,0,0,0
NE,Daniel Ekuale,defensive,52,24,1.0,2,0,3,0
NE,Davon Godchaux,defensive,67,24,0.0,1,1,1,0
NE,DeMario Douglas,defensive,1,1,0.0,0,0,0,0
NE,Deatrich Wise Jr.,defensive,29,16,5.0,5,3,8,0
NE,Dell Pettus,defensive,34,19,1.0,1,2,1,0
NE,Demontrey Jacobs,defensive,1,1,0.0,0,0,0,0
NE,Drake Maye,defensive,1,1,0.0,0,0,0,0
NE,Eric Johnson II,defensive,17,2,0.0,0,0,0,0
NE,Isaiah Bolden,defensive,10,7,0.0,1,0,0,0
NE,Ja'Whaun Bentley,defensive,12,7,0.5,0,0,1,0
NE,Jabrill Peppers,defensive,40,20,0.0,2,2,0,0
NE,Jaheim Bell,defensive,1,1,0.0,0,0,0,0
NE,Jahlani Tavai,defensive,115,58,1.0,7,5,2,0
NE,Jaquelin Roy,defensive,17,12,2.0,3,0,2,0
NE,Jaylinn Hawkins,defensive,48,27,0.0,3,1,0,0
NE,Jeremiah Pharms Jr.,defensive,33,16,2.0,4,0,5,0
NE,Joe Cardona,defensive,4,3,0.0,0,0,0,0
NE,Joe Giles-Harris,defensive,3,2,0.0,0,0,1,0
NE,Jonathan Jones,defensive,58,41,0.0,0,6,0,0
NE,Josh Uche,defensive,13,10,2.0,2,0,3,0
NE,Keion White,defensive,56,31,5.0,7,5,16,0
NE,Kyle Dugger,defensive,81,55,1.0,8,4,1,0
NE,Marcellas Dial Jr.,defensive,12,6,0.0,0,0,0,0
NE,Marco Wilson,defensive,15,8,0.0,0,1,0,0
NE,Marcus Jones,defensive,58,48,0.0,1,10,0,0
NE,Marte Mapu,defensive,46,23,0.5,1,6,1,0
NE,Michael Jordan,defensive,2,2,0.0,0,0,0,0
NE,Miles Battle,defensive,2,2,0.0,0,3,0,0
NE,Monty Rice,defensive,1,0,0.0,0,0,0,0
NE,Ochaun Mathis,defensive,2,1,0.0,0,0,0,0
NE,Oshane Ximines,defensive,1,0,0.0,0,0,0,0
NE,Raekwon McMillan,defensive,45,25,0.0,1,1,0,0
NE,Sione Takitaki,defensive,21,7,0.0,0,0,0,0
NE,Titus Leo,defensive,4,4,0.0,1,1,0,0
NE,Truman Jones,defensive,2,2,0.0,0,0,0,0
NE,Yannick Ngakoue,defensive,9,4,0.0,0,0,2,0
