team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CIN,AJ McCarron,passing,19,2.0,0,0,1,4,5
CIN,Ja'Marr Chase,passing,-7,-7.0,0,0,0,1,1
CIN,Jake Browning,passing,1936,6.99,12,7,24,171,243
CIN,Joe Burrow,passing,2309,6.23,15,6,24,244,365
CIN,Tanner Hudson,passing,0,0.0,0,0,1,0,0
CIN,Tyler Boyd,passing,0,0.0,0,1,0,0,1
