team,player,category,REC,YDS,AVG,TD,LONG,TGTS
CIN,Andrei Iosivas,receiving,15,116,6.69,4,16,25
CIN,Charlie Jones,receiving,7,64,6.58,0,35,9
CIN,Chase Brown,receiving,14,156,8.56,1,54,15
CIN,Chris Evans,receiving,1,-1,-1.0,0,-1,1
CIN,Drew Sample,receiving,22,163,5.91,2,22,27
CIN,Irv Smith Jr.,receiving,18,115,5.52,1,14,26
CIN,Ja'Marr Chase,receiving,100,1216,11.96,7,76,145
CIN,Jake Browning,receiving,1,-7,-7.0,0,-7,1
CIN,Joe Mixon,receiving,52,376,7.34,3,45,64
CIN,Kwamie Lassiter II,receiving,1,2,2.0,0,2,1
CIN,Mitchell Wilcox,receiving,9,56,4.56,0,12,12
CIN,Shedrick Jackson,receiving,0,0,0.0,0,0,1
CIN,Tanner Hudson,receiving,39,352,9.16,1,26,50
CIN,Tee Higgins,receiving,42,656,14.92,5,80,76
CIN,Trayveon Williams,receiving,7,10,1.08,0,5,9
CIN,Trenton Irwin,receiving,25,316,15.58,1,32,32
CIN,Tyler Boyd,receiving,67,667,10.42,2,64,98
