team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
LV,Alex Bars,defensive,1,1,0.0,0,0,0,0
LV,Ameer Abdullah,defensive,8,4,0.0,0,0,0,0
LV,Amik Robertson,defensive,38,29,1.0,2,9,0,1
LV,Andrew Billings,defensive,39,18,1.0,3,0,3,0
LV,Anthony Averett,defensive,13,12,0.0,0,1,0,0
LV,Bilal Nichols,defensive,44,16,1.5,4,0,11,0
LV,Blake Martinez,defensive,20,14,0.0,0,0,0,0
LV,Brandon Bolden,defensive,8,5,0.0,0,0,0,0
LV,Chandler Jones,defensive,38,21,4.5,3,3,15,1
LV,Clelin Ferrell,defensive,26,8,2.0,3,2,8,0
LV,Curtis Bolton III,defensive,5,2,0.0,0,0,0,0
LV,DJ Turner,defensive,2,1,0.0,0,0,0,0
LV,Darien Butler,defensive,11,3,0.0,0,0,0,0
LV,Davante Adams,defensive,2,1,0.0,0,0,0,0
LV,Denzel Perryman,defensive,83,54,1.0,14,2,5,0
LV,Divine Deablo,defensive,74,38,0.0,1,1,0,0
LV,Duron Harmon,defensive,86,63,0.0,0,5,0,1
LV,Dylan Parham,defensive,1,1,0.0,0,0,0,0
LV,Harvey Langi,defensive,11,9,0.0,0,0,1,0
LV,Hunter Renfrow,defensive,3,3,0.0,0,0,0,0
LV,Isaiah Pola-Mao,defensive,20,14,1.0,2,0,2,0
LV,Jakob Johnson,defensive,3,2,0.0,0,0,0,0
LV,Jarrett Stidham,defensive,2,2,0.0,0,0,0,0
LV,Jayon Brown,defensive,45,29,0.0,0,1,1,0
LV,Jerry Tillery,defensive,10,8,0.0,0,0,2,0
LV,Jesper Horsted,defensive,4,4,0.0,0,0,0,0
LV,Johnathan Abram,defensive,48,35,0.0,0,1,2,0
LV,Johnathan Hankins,defensive,10,1,0.0,0,1,1,0
LV,Josh Jacobs,defensive,3,2,0.0,0,0,0,0
LV,Kendal Vickers,defensive,10,4,0.0,0,0,0,0
LV,Kyle Peko,defensive,11,5,0.0,0,1,0,0
LV,Luke Masterson,defensive,59,30,0.0,4,0,1,0
LV,Mack Hollins,defensive,3,2,0.0,0,0,0,0
LV,Malcolm Koonce,defensive,9,6,0.0,0,0,0,0
LV,Matthew Butler,defensive,5,1,0.5,0,0,1,0
LV,Matthias Farley,defensive,11,4,0.0,0,0,0,0
LV,Maxx Crosby,defensive,89,58,12.5,22,4,36,0
LV,Nate Hobbs,defensive,72,57,1.0,3,4,1,0
LV,Neil Farrell,defensive,12,3,0.0,1,0,2,0
LV,Rock Ya-Sin,defensive,45,37,0.0,0,7,1,0
LV,Roderic Teamer,defensive,40,25,0.0,2,0,0,0
LV,Sam Webb,defensive,36,26,0.0,0,3,0,0
LV,Sidney Jones IV,defensive,7,3,0.0,0,1,0,0
LV,Tashawn Bower,defensive,1,0,0.0,0,0,0,0
LV,Tre'von Moehrig,defensive,55,37,0.0,2,5,0,0
LV,Trent Sieg,defensive,2,2,0.0,0,0,0,0
LV,Tyler Hall,defensive,20,12,1.0,2,4,1,0
