team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Trey Benson,rushing,3,14,4.7,0,11
ARI,James Conner,rushing,11,34,3.1,1,8
ARI,Jacoby Brissett,rushing,1,2,2.0,0,2
ARI,Kyler Murray,rushing,7,32,4.6,0,30
ATL,Bijan Robinson,rushing,22,143,6.5,0,25
ATL,Michael Penix Jr.,rushing,1,-1,-1.0,0,-1
ATL,Tyler Allgeier,rushing,16,76,4.8,1,17
BAL,Mark Andrews,rushing,1,2,2.0,0,2
BAL,Derrick Henry,rushing,11,23,2.1,0,8
BAL,Lamar Jackson,rushing,2,13,6.5,0,11
BAL,Justice Hill,rushing,3,7,2.3,0,6
BAL,Zay Flowers,rushing,1,4,4.0,0,4
BAL,Cooper Rush,rushing,3,-4,-1.3,0,-1
BUF,Ty Johnson,rushing,2,6,3.0,0,3
BUF,Elijah Moore,rushing,2,6,3.0,1,4
BUF,Ray Davis,rushing,9,24,2.7,0,8
BUF,Josh Allen,rushing,6,59,9.8,0,40
BUF,Mitchell Trubisky,rushing,3,-3,-1.0,0,-1
BUF,James Cook III,rushing,21,132,6.3,2,44
CAR,Xavier Legette,rushing,1,0,0.0,0,0
CAR,Bryce Young,rushing,2,2,1.0,0,3
CAR,Rico Dowdle,rushing,6,9,1.5,0,5
CAR,Chuba Hubbard,rushing,10,38,3.8,0,14
CHI,Olamide Zaccheaus,rushing,1,9,9.0,0,9
CHI,D'Andre Swift,rushing,12,63,5.3,1,20
CHI,Kyle Monangai,rushing,7,28,4.0,0,10
CHI,Caleb Williams,rushing,5,27,5.4,0,10
CHI,Tyson Bagent,rushing,2,7,3.5,0,7
CIN,Jake Browning,rushing,1,1,1.0,1,1
CIN,Chase Brown,rushing,16,47,2.9,0,11
CLE,Jerome Ford,rushing,6,31,5.0,0,8
CLE,Quinshon Judkins,rushing,10,61,6.1,0,31
CLE,Isaiah Bond,rushing,1,9,9.0,0,9
CLE,Joe Flacco,rushing,1,8,8.0,0,8
CLE,Dylan Sampson,rushing,4,6,1.5,0,3
DAL,Dak Prescott,rushing,3,17,5.7,0,14
DAL,Miles Sanders,rushing,5,15,3.0,1,6
DAL,KaVontae Turpin,rushing,2,6,3.0,0,7
DAL,Javonte Williams,rushing,18,97,5.4,1,30
DEN,J.K. Dobbins,rushing,14,76,5.4,1,23
DEN,Troy Franklin,rushing,1,11,11.0,0,11
DEN,Tyler Badie,rushing,1,3,3.0,0,3
DEN,Bo Nix,rushing,3,20,6.7,0,18
DEN,RJ Harvey,rushing,5,8,1.6,0,3
DET,Jahmyr Gibbs,rushing,12,94,7.8,1,42
DET,David Montgomery,rushing,11,57,5.2,1,18
DET,Craig Reynolds,rushing,3,4,1.3,0,3
DET,Jared Goff,rushing,1,6,6.0,0,6
DET,Amon-Ra St. Brown,rushing,2,7,3.5,0,6
DET,Kalif Raymond,rushing,1,9,9.0,0,9
GB,Jordan Love,rushing,3,12,4.0,0,14
GB,Matthew Golden,rushing,2,15,7.5,0,9
GB,Savion Williams,rushing,2,24,12.0,0,16
GB,Josh Jacobs,rushing,23,84,3.7,1,10
HOU,Woody Marks,rushing,3,14,4.7,0,7
HOU,Nick Chubb,rushing,12,43,3.6,1,25
HOU,C.J. Stroud,rushing,4,27,6.8,0,19
IND,Jonathan Taylor,rushing,25,165,6.6,0,68
IND,Tyler Warren,rushing,1,0,0.0,0,0
IND,Daniel Jones,rushing,6,2,0.3,1,2
JAX,Trevor Lawrence,rushing,2,4,2.0,0,3
JAX,Travis Etienne Jr.,rushing,14,71,5.1,0,30
JAX,Bhayshul Tuten,rushing,8,42,5.3,0,9
JAX,LeQuint Allen Jr.,rushing,2,13,6.5,0,9
JAX,Dyami Brown,rushing,1,9,9.0,0,9
KC,Patrick Mahomes,rushing,7,66,9.4,1,22
KC,Kareem Hunt,rushing,8,31,3.9,0,11
KC,Brashard Smith,rushing,1,2,2.0,0,2
KC,Isiah Pacheco,rushing,10,22,2.2,0,7
LAC,Najee Harris,rushing,8,28,3.5,0,7
LAC,Omarion Hampton,rushing,8,24,3.0,0,15
LAC,Justin Herbert,rushing,9,31,3.4,0,12
LAC,Quentin Johnston,rushing,1,-2,-2.0,0,-2
LAR,Kyren Williams,rushing,17,66,3.9,0,15
LAR,Puka Nacua,rushing,1,45,45.0,1,45
LAR,Blake Corum,rushing,5,44,8.8,1,15
LAR,Matthew Stafford,rushing,2,-6,-3.0,0,-2
LV,Ashton Jeanty,rushing,11,43,3.9,0,13
LV,Geno Smith,rushing,5,20,4.0,0,15
LV,Zamir White,rushing,2,-2,-1.0,0,3
LV,Tre Tucker,rushing,1,7,7.0,0,7
MIA,De'Von Achane,rushing,11,30,2.7,0,9
MIA,Ollie Gordon II,rushing,1,8,8.0,0,8
MIA,Malik Washington,rushing,3,23,7.7,0,18
