team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
MIN,Aaron Jones Sr.,defensive,2,1,0.0,0,0,0,0
MIN,Andrew DePaola,defensive,1,0,0.0,0,0,0,0
MIN,Andrew Van Ginkel,defensive,54,28,7.0,11,10,13,0
MIN,Austin Keys,defensive,7,4,1.0,1,0,1,0
MIN,Ben Yurosek,defensive,2,1,0.0,0,0,0,0
MIN,Blake Brandel,defensive,1,0,0.0,0,0,0,0
MIN,Blake Cashman,defensive,144,61,2.0,4,2,3,0
MIN,Bo Richter,defensive,11,6,0.0,0,1,0,0
MIN,Byron Murphy Jr.,defensive,71,48,0.0,3,7,0,0
MIN,C.J. Ham,defensive,9,4,0.0,0,0,0,0
MIN,Chaz Chambliss,defensive,8,6,1.0,1,0,1,0
MIN,Dallas Turner,defensive,66,29,8.0,11,3,15,0
MIN,Donovan Jackson,defensive,2,1,0.0,0,0,0,0
MIN,Elijah Williams,defensive,9,6,0.0,0,0,0,0
MIN,Eric Wilson,defensive,115,60,6.5,17,0,10,0
MIN,Fabian Moreau,defensive,17,13,0.0,0,2,0,0
MIN,Harrison Smith,defensive,54,37,1.0,3,10,2,0
MIN,Isaiah Rodgers,defensive,66,47,0.0,4,4,0,2
MIN,Ivan Pace Jr.,defensive,62,34,1.0,2,0,6,0
MIN,Jalen Nailor,defensive,5,5,0.0,0,0,0,0
MIN,Jalen Redmond,defensive,62,33,6.0,12,5,8,0
MIN,Javon Hargrave,defensive,52,18,3.5,4,0,6,0
MIN,Jay Ward,defensive,27,13,0.0,1,0,0,0
MIN,Jeff Okudah,defensive,14,12,0.0,0,0,0,0
MIN,Jonathan Allen,defensive,68,29,3.5,7,0,11,0
MIN,Jonathan Greenard,defensive,38,19,3.0,10,3,12,0
MIN,Jordan Addison,defensive,1,1,0.0,0,0,0,0
MIN,Jordan Mason,defensive,1,0,0.0,0,0,0,0
MIN,Josh Oliver,defensive,1,1,0.0,0,0,0,0
MIN,Joshua Metellus,defensive,86,42,0.5,1,6,2,0
MIN,Justin Jefferson,defensive,2,1,0.0,0,0,0,0
MIN,Kobe King,defensive,4,2,0.0,0,0,0,0
MIN,Levi Drake Rodriguez,defensive,43,19,2.0,8,0,5,0
MIN,Max Brosmer,defensive,1,1,0.0,0,0,0,0
MIN,Sione Takitaki,defensive,3,1,0.0,0,0,0,0
MIN,T.J. Hockenson,defensive,1,1,0.0,0,0,0,0
MIN,Tai Felton,defensive,9,5,0.0,0,0,0,0
MIN,Taki Taimani,defensive,1,0,0.0,0,0,0,0
MIN,Tavierre Thomas,defensive,23,11,0.0,0,0,0,0
MIN,Theo Jackson,defensive,47,22,2.0,3,1,2,0
MIN,Ty Chandler,defensive,1,0,0.0,0,0,0,0
MIN,Tyler Batty,defensive,12,9,0.0,2,0,0,0
MIN,Tyrion Ingram-Dawkins,defensive,12,6,1.0,2,1,1,0
MIN,Will Fries,defensive,1,0,0.0,0,0,0,0
MIN,Will Reichard,defensive,2,2,0.0,0,0,0,0
MIN,Zavier Scott,defensive,7,3,0.0,0,0,0,0
