team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
LAC,Easton Stick,passing,1129,6.66,3,1,14,111,174
LAC,Justin Herbert,passing,3134,6.78,20,7,29,297,456
LAC,Keenan Allen,passing,49,24.5,1,0,0,1,2
