team,player,category,INT,YDS,TD
WSH,Benjamin St-Juste,interceptions,1,0,0
WSH,Cody Barton,interceptions,1,52,0
WSH,Emmanuel Forbes Jr.,interceptions,1,3,0
WSH,Jamin Davis,interceptions,1,0,0
WSH,Kendall Fuller,interceptions,2,23,0
WSH,Quan Martin,interceptions,2,7,0
