team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
DEN,Aaron Patrick,defensive,3,3,0.0,0,0,0,0
DEN,Alex Singleton,defensive,163,100,0.0,6,3,3,0
DEN,Andrew Beck,defensive,1,1,0.0,0,0,0,0
DEN,Baron Browning,defensive,24,14,5.0,8,2,12,0
DEN,Bradley Chubb,defensive,26,15,5.5,4,1,8,0
DEN,Caden Sterns,defensive,21,14,0.0,0,4,0,0
DEN,Calvin Anderson,defensive,1,1,0.0,0,0,0,0
DEN,Cam Fleming,defensive,2,2,0.0,0,0,0,0
DEN,Chase Edmonds,defensive,1,1,0.0,0,0,0,0
DEN,Courtland Sutton,defensive,4,4,0.0,0,0,0,0
DEN,D.J. Jones,defensive,34,22,2.0,3,6,4,0
DEN,Damarri Mathis,defensive,65,54,0.0,1,7,0,0
DEN,Darius Phillips,defensive,2,1,0.0,0,0,0,0
DEN,DeShawn Williams,defensive,37,21,4.5,4,3,8,0
DEN,Delarrin Turner-Yell,defensive,8,6,0.0,0,0,0,0
DEN,Dre'Mont Jones,defensive,47,24,6.5,9,0,10,0
DEN,Elijah Garcia,defensive,1,1,0.0,0,0,0,0
DEN,Eric Saubert,defensive,7,5,0.0,0,0,0,0
DEN,Essang Bassey,defensive,15,10,0.0,1,2,0,0
DEN,Eyioma Uwazurike,defensive,17,11,0.0,0,1,2,0
DEN,Harvey Langi,defensive,1,1,0.0,0,0,0,0
DEN,Ja'Quan McMillian,defensive,7,6,0.0,0,0,0,0
DEN,Jacob Bobenmoyer,defensive,4,2,0.0,0,0,0,0
DEN,Jacob Martin,defensive,6,4,1.0,2,0,1,0
DEN,Jalen Virgil,defensive,5,4,0.0,0,0,0,0
DEN,Jerry Jeudy,defensive,1,1,0.0,0,0,0,0
DEN,Jonas Griffith,defensive,46,26,0.0,0,1,3,0
DEN,Jonathan Harris,defensive,20,13,0.0,2,0,1,0
DEN,Jonathan Kongbo,defensive,1,1,0.0,0,0,0,0
DEN,Jonathon Cooper,defensive,48,23,2.0,2,0,7,0
DEN,Josey Jewell,defensive,128,70,2.5,7,4,4,0
DEN,Justin Simmons,defensive,69,42,0.0,2,7,0,0
DEN,Justin Strnad,defensive,5,4,0.0,0,0,0,0
DEN,K'Waun Williams,defensive,44,30,1.0,2,7,2,0
DEN,Kareem Jackson,defensive,94,55,0.0,2,3,0,0
DEN,Lamar Jackson,defensive,3,3,0.0,0,2,0,0
DEN,Matt Henningsen,defensive,21,8,1.0,2,0,1,0
DEN,Mike Boone,defensive,2,2,0.0,0,0,0,0
DEN,Mike Purcell,defensive,45,21,1.5,1,0,4,0
DEN,Mitchell Fraboni,defensive,5,3,0.0,0,0,0,0
DEN,Nik Bonitto,defensive,14,6,1.5,1,0,3,0
DEN,P.J. Locke,defensive,22,11,0.0,1,1,0,0
DEN,Pat Surtain II,defensive,60,46,0.0,2,10,1,0
DEN,Quinn Meinerz,defensive,1,1,0.0,0,0,0,0
DEN,Randy Gregory,defensive,12,7,2.0,2,0,7,0
DEN,Ronald Darby,defensive,14,12,0.0,0,3,0,0
DEN,Tyrie Cleveland,defensive,3,2,0.0,0,0,0,0
DEN,Wyatt Ray,defensive,2,1,0.0,0,0,0,0
