team,player,category,INT,YDS,TD
DEN,Baron Browning,interceptions,1,-6,0
DEN,Caden Sterns,interceptions,2,25,0
DEN,Jonas Griffith,interceptions,1,1,0
DEN,Josey Jewell,interceptions,2,21,0
DEN,Justin Simmons,interceptions,6,51,0
DEN,K'Waun Williams,interceptions,1,0,0
DEN,Pat Surtain II,interceptions,2,-3,0
