team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
DET,D'Andre Swift,passing,0,0.0,0,0,0,0,1
DET,David Blough,passing,0,0.0,0,0,1,0,0
DET,Jack Fox,passing,38,12.67,0,0,0,2,3
DET,Jared Goff,passing,3245,6.61,19,8,35,332,494
DET,Tim Boyle,passing,526,5.3,3,6,0,61,94
DET,Tom Kennedy,passing,75,75.0,1,0,0,1,1
