team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Pharaoh Brown,receiving,2,1,0.5,0,1,2
ARI,Emari Demercado,receiving,2,0,0.0,0,5,3
ARI,Elijah Higgins,receiving,1,3,3.0,0,3,2
ARI,Jalen Brooks,receiving,1,19,19.0,0,19,3
ARI,Michael Carter,receiving,4,38,9.5,0,14,4
ARI,Michael Wilson,receiving,5,54,10.8,1,17,11
ARI,Trey McBride,receiving,12,134,11.2,2,21,13
ATL,Kyle Pitts Sr.,receiving,11,166,15.1,3,36,12
ATL,Darnell Mooney,receiving,3,35,11.7,0,16,6
ATL,David Sills V,receiving,6,78,13.0,0,21,10
ATL,Bijan Robinson,receiving,8,82,10.3,0,21,11
ATL,Charlie Woerner,receiving,2,12,6.0,0,8,2
BAL,Mark Andrews,receiving,2,18,9.0,0,14,3
BAL,DeAndre Hopkins,receiving,1,32,32.0,0,32,1
BAL,Rasheen Ali,receiving,2,32,16.0,1,30,2
BAL,Zay Flowers,receiving,3,68,22.7,1,28,5
BAL,Keaton Mitchell,receiving,0,0,0.0,0,0,1
BUF,Khalil Shakir,receiving,5,65,13.0,0,37,5
BUF,Dawson Knox,receiving,3,37,12.3,2,19,4
BUF,Dalton Kincaid,receiving,3,34,11.3,0,24,4
BUF,Joshua Palmer,receiving,1,16,16.0,0,16,2
BUF,Ray Davis,receiving,1,13,13.0,0,13,1
BUF,Jackson Hawes,receiving,1,9,9.0,0,9,1
BUF,James Cook III,receiving,2,4,2.0,1,5,3
BUF,Brandin Cooks,receiving,0,0,0.0,0,0,3
BUF,Ty Johnson,receiving,3,15,5.0,0,12,3
CAR,Tommy Tremble,receiving,2,13,6.5,0,8,4
CAR,Chuba Hubbard,receiving,1,9,9.0,0,9,1
CAR,Jimmy Horn Jr.,receiving,1,7,7.0,0,7,1
CAR,Tetairoa McMillan,receiving,2,25,12.5,0,21,4
CAR,Xavier Legette,receiving,2,39,19.5,0,34,3
CAR,Jalen Coker,receiving,4,60,15.0,1,32,4
CAR,Rico Dowdle,receiving,1,5,5.0,0,5,1
CAR,Ja'Tavion Sanders,receiving,2,5,2.5,0,6,2
CHI,Olamide Zaccheaus,receiving,0,0,0.0,0,0,3
CHI,D'Andre Swift,receiving,1,-2,-2.0,0,-2,1
CHI,Cole Kmet,receiving,2,28,14.0,0,17,4
CHI,Colston Loveland,receiving,4,63,15.8,0,24,5
CHI,DJ Moore,receiving,4,69,17.3,2,25,5
CHI,Luther Burden III,receiving,6,84,14.0,0,40,7
CHI,Kyle Monangai,receiving,0,0,0.0,0,0,2
CIN,Ja'Marr Chase,receiving,10,132,13.2,0,34,16
CIN,Mitchell Tinsley,receiving,1,16,16.0,0,16,2
CIN,Andrei Iosivas,receiving,0,0,0.0,0,0,1
CIN,Samaje Perine,receiving,1,1,1.0,0,1,1
CIN,Mike Gesicki,receiving,1,11,11.0,0,11,2
CIN,Drew Sample,receiving,2,12,6.0,0,7,2
CIN,Tanner Hudson,receiving,3,16,5.3,0,8,5
CIN,Chase Brown,receiving,7,37,5.3,0,9,7
CLE,Malachi Corley,receiving,1,10,10.0,0,10,1
CLE,Harold Fannin Jr.,receiving,7,48,6.9,0,13,14
CLE,Trayveon Williams,receiving,2,4,2.0,0,6,2
CLE,Quinshon Judkins,receiving,3,-4,-1.3,0,2,4
CLE,Isaiah Bond,receiving,2,89,44.5,0,47,4
CLE,Gage Larvadain,receiving,1,8,8.0,0,8,2
CLE,Jerry Jeudy,receiving,2,22,11.0,0,14,4
DAL,Brevyn Spann-Ford,receiving,0,0,0.0,0,0,1
DAL,CeeDee Lamb,receiving,6,111,18.5,0,30,10
DAL,George Pickens,receiving,3,33,11.0,0,17,6
DAL,Luke Schoonmaker,receiving,1,29,29.0,0,29,1
DAL,Jonathan Mingo,receiving,1,25,25.0,0,25,1
DAL,Ryan Flournoy,receiving,4,40,10.0,0,19,5
DAL,Jake Ferguson,receiving,2,16,8.0,0,9,4
DAL,Hunter Luepke,receiving,2,14,7.0,0,11,2
DAL,KaVontae Turpin,receiving,2,10,5.0,0,9,2
