team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Emari Demercado,receiving,7,40,5.7,0,22,8
ARI,Trey McBride,receiving,6,31,5.2,0,10,8
ARI,James Conner,receiving,5,67,13.4,1,20,5
ARI,Michael Wilson,receiving,0,0,0.0,0,0,4
ARI,Michael Carter,receiving,0,0,0.0,0,0,1
ARI,Elijah Higgins,receiving,2,17,8.5,0,12,3
ARI,Rondale Moore,receiving,2,30,15.0,0,22,3
ARI,Greg Dortch,receiving,2,45,22.5,1,38,5
ATL,Bijan Robinson,receiving,7,50,7.1,0,14,10
ATL,Drake London,receiving,3,39,13.0,0,19,4
ATL,Jonnu Smith,receiving,4,32,8.0,0,15,6
ATL,Tyler Allgeier,receiving,1,19,19.0,0,19,1
ATL,Scotty Miller,receiving,1,15,15.0,0,15,1
ATL,Kyle Pitts Sr.,receiving,3,49,16.3,1,24,4
ATL,KhaDarel Hodge,receiving,1,5,5.0,0,5,1
ATL,Cordarrelle Patterson,receiving,2,7,3.5,0,11,2
ATL,Van Jefferson,receiving,1,13,13.0,0,13,3
BAL,Gus Edwards,receiving,1,39,39.0,0,39,1
BAL,Justice Hill,receiving,3,31,10.3,0,23,3
BAL,Charlie Kolar,receiving,1,17,17.0,0,17,1
BAL,Rashod Bateman,receiving,1,14,14.0,0,14,4
BAL,Odell Beckham Jr.,receiving,2,13,6.5,0,8,3
BAL,Nelson Agholor,receiving,3,10,3.3,1,6,4
BAL,Isaiah Likely,receiving,3,56,18.7,0,34,4
BAL,Zay Flowers,receiving,9,72,8.0,1,13,13
BAL,Patrick Ricard,receiving,0,0,0.0,0,0,1
BUF,Dalton Kincaid,receiving,1,7,7.0,0,7,2
BUF,Dawson Knox,receiving,2,26,13.0,0,17,2
BUF,Khalil Shakir,receiving,3,45,15.0,0,16,3
BUF,Stefon Diggs,receiving,5,29,5.8,0,11,8
BUF,Gabe Davis,receiving,4,130,32.5,1,57,6
CAR,Miles Sanders,receiving,1,5,5.0,0,5,2
CAR,Chuba Hubbard,receiving,1,8,8.0,0,8,1
CAR,Jonathan Mingo,receiving,1,9,9.0,0,9,1
CAR,DJ Chark,receiving,6,98,16.3,2,22,8
CAR,Ihmir Smith-Marsette,receiving,1,18,18.0,0,18,1
CAR,Stephen Sullivan,receiving,3,21,7.0,0,9,5
CAR,Tommy Tremble,receiving,4,59,14.8,0,30,6
CAR,Adam Thielen,receiving,6,94,15.7,0,22,8
CHI,Cole Kmet,receiving,4,107,26.8,0,53,5
CHI,Roschon Johnson,receiving,3,16,5.3,0,10,3
CHI,Robert Tonyan,receiving,1,14,14.0,0,14,1
CHI,Khalil Herbert,receiving,1,9,9.0,0,9,2
CHI,Darnell Mooney,receiving,2,5,2.5,0,6,4
CHI,Marcedes Lewis,receiving,1,1,1.0,1,1,1
CHI,Velus Jones Jr.,receiving,0,0,0.0,0,0,1
CHI,DJ Moore,receiving,3,18,6.0,0,7,6
CIN,Tee Higgins,receiving,5,140,28.0,1,80,8
CIN,Tyler Boyd,receiving,5,59,11.8,0,29,7
CIN,Drew Sample,receiving,3,38,12.7,0,16,3
CIN,Trenton Irwin,receiving,4,37,9.3,0,22,4
CIN,Andrei Iosivas,receiving,4,36,9.0,0,12,8
CIN,Chase Brown,receiving,2,8,4.0,0,6,2
CIN,Tanner Hudson,receiving,1,5,5.0,0,5,2
CIN,Mitchell Wilcox,receiving,1,6,6.0,0,6,1
CIN,Charlie Jones,receiving,1,-1,-1.0,0,-1,1
CIN,Joe Mixon,receiving,2,7,3.5,0,9,4
CLE,Elijah Moore,receiving,2,19,9.5,0,18,4
CLE,David Njoku,receiving,6,44,7.3,1,21,9
CLE,Amari Cooper,receiving,11,265,24.1,2,75,15
CLE,Cedric Tillman,receiving,2,13,6.5,0,7,2
CLE,Jordan Akins,receiving,2,18,9.0,0,13,2
CLE,Harrison Bryant,receiving,1,6,6.0,0,6,1
CLE,David Bell,receiving,1,6,6.0,0,6,2
CLE,Marquise Goodwin,receiving,0,0,0.0,0,0,1
CLE,Pierre Strong Jr.,receiving,0,0,0.0,0,0,1
CLE,Jerome Ford,receiving,1,-2,-2.0,0,-2,2
CLE,Kareem Hunt,receiving,2,5,2.5,0,6,4
DAL,Peyton Hendershot,receiving,0,0,0.0,0,0,2
DAL,CeeDee Lamb,receiving,6,118,19.7,1,49,10
DAL,Jalen Tolbert,receiving,2,51,25.5,0,45,2
DAL,Jake Ferguson,receiving,4,45,11.3,0,20,8
DAL,Brandin Cooks,receiving,2,14,7.0,1,8,2
DAL,Hunter Luepke,receiving,1,8,8.0,0,8,1
DAL,Tony Pollard,receiving,1,5,5.0,0,5,1
DAL,KaVontae Turpin,receiving,1,4,4.0,0,4,1
DAL,Luke Schoonmaker,receiving,1,4,4.0,0,4,1
DAL,Michael Gallup,receiving,2,4,2.0,0,8,2
DAL,Rico Dowdle,receiving,0,0,0.0,0,0,2
DEN,Michael Burton,receiving,1,4,4.0,0,4,1
DEN,Javonte Williams,receiving,3,-5,-1.7,0,-1,3
DEN,Adam Trautman,receiving,0,0,0.0,0,0,1
DEN,Courtland Sutton,receiving,0,0,0.0,0,0,1
DEN,Marvin Mims Jr.,receiving,3,63,21.0,0,47,4
DEN,Brandon Johnson,receiving,3,47,15.7,1,21,5
DEN,Jerry Jeudy,receiving,3,44,14.7,0,16,5
DEN,Jaleel McLaughlin,receiving,4,30,7.5,0,11,5
DEN,Lucas Krull,receiving,4,28,7.0,1,9,5
DEN,Samaje Perine,receiving,4,27,6.8,0,13,5
DET,Kalif Raymond,receiving,2,29,14.5,0,18,2
DET,Amon-Ra St. Brown,receiving,12,106,8.8,1,25,14
DET,Jameson Williams,receiving,5,43,8.6,0,12,6
DET,Jahmyr Gibbs,receiving,4,20,5.0,0,8,7
DET,Sam LaPorta,receiving,3,18,6.0,0,7,3
DET,Donovan Peoples-Jones,receiving,1,11,11.0,0,11,1
DET,David Montgomery,receiving,2,14,7.0,0,9,2
DET,Josh Reynolds,receiving,1,16,16.0,0,16,4
GB,Malik Heath,receiving,1,0,0.0,0,0,1
