team,player,category,CAR,YDS,AVG,TD,LONG
ARI,James Conner,rushing,12,45,3.8,0,16
ARI,Kyler Murray,rushing,5,32,6.4,0,12
ARI,Emari Demercado,rushing,2,10,5.0,0,7
ARI,Rondale Moore,rushing,1,6,6.0,0,6
ATL,Tyler Allgeier,rushing,9,69,7.7,1,31
ATL,Bijan Robinson,rushing,12,72,6.0,0,32
ATL,Cordarrelle Patterson,rushing,7,26,3.7,0,11
ATL,Taylor Heinicke,rushing,2,10,5.0,0,10
BAL,Lamar Jackson,rushing,7,45,6.4,0,30
BAL,Gus Edwards,rushing,9,31,3.4,1,13
BAL,Justice Hill,rushing,10,26,2.6,0,6
BUF,James Cook III,rushing,20,70,3.5,0,10
BUF,Josh Allen,rushing,5,15,3.0,2,6
BUF,Leonard Fournette,rushing,5,20,4.0,0,9
CAR,Chuba Hubbard,rushing,16,43,2.7,1,13
CAR,Ihmir Smith-Marsette,rushing,2,33,16.5,1,20
CAR,Bryce Young,rushing,4,17,4.3,0,9
CAR,Miles Sanders,rushing,3,3,1.0,0,3
CHI,Roschon Johnson,rushing,9,37,4.1,0,10
CHI,Velus Jones Jr.,rushing,1,4,4.0,0,4
CHI,Khalil Herbert,rushing,20,112,5.6,1,15
CHI,Justin Fields,rushing,9,97,10.8,1,39
CIN,Jake Browning,rushing,1,0,0.0,0,0
CIN,Chase Brown,rushing,4,16,4.0,0,5
CIN,Joe Mixon,rushing,11,43,3.9,0,13
CLE,Kareem Hunt,rushing,7,11,1.6,1,4
CLE,Dorian Thompson-Robinson,rushing,1,-5,-5.0,0,-5
CLE,Pierre Strong Jr.,rushing,5,22,4.4,0,8
CLE,Joe Flacco,rushing,2,1,0.5,0,2
CLE,Jerome Ford,rushing,15,25,1.7,1,10
DAL,Hunter Luepke,rushing,2,3,1.5,0,2
DAL,Tony Pollard,rushing,12,38,3.2,0,7
DAL,Dak Prescott,rushing,5,25,5.0,0,22
DAL,CeeDee Lamb,rushing,2,14,7.0,0,9
DAL,Brandin Cooks,rushing,1,9,9.0,0,9
DAL,KaVontae Turpin,rushing,1,4,4.0,0,4
DAL,Rico Dowdle,rushing,2,4,2.0,0,4
DEN,Michael Burton,rushing,1,0,0.0,0,0
DEN,Samaje Perine,rushing,1,2,2.0,0,2
DEN,Russell Wilson,rushing,4,20,5.0,0,14
DEN,Javonte Williams,rushing,11,24,2.2,1,9
DEN,Jaleel McLaughlin,rushing,6,37,6.2,0,12
DET,Jared Goff,rushing,3,0,0.0,0,2
DET,Kalif Raymond,rushing,1,8,8.0,0,8
DET,David Montgomery,rushing,17,55,3.2,1,11
DET,Jahmyr Gibbs,rushing,15,80,5.3,2,18
GB,Patrick Taylor Jr.,rushing,3,4,1.3,0,2
GB,AJ Dillon,rushing,7,12,1.7,1,3
GB,Jordan Love,rushing,2,12,6.0,1,11
GB,Aaron Jones Sr.,rushing,21,127,6.0,0,39
GB,Bo Melton,rushing,1,7,7.0,0,7
HOU,Dare Ogunbowale,rushing,1,6,6.0,0,6
HOU,Robert Woods,rushing,1,7,7.0,0,7
HOU,Davis Mills,rushing,2,9,4.5,0,9
HOU,Devin Singletary,rushing,9,44,4.9,0,17
HOU,Dameon Pierce,rushing,3,6,2.0,0,4
IND,Trey Sermon,rushing,2,3,1.5,0,4
IND,Tyler Goodson,rushing,1,15,15.0,0,15
IND,Jonathan Taylor,rushing,18,43,2.4,1,13
IND,Gardner Minshew II,rushing,4,31,7.8,0,23
JAX,Calvin Ridley,rushing,1,-12,-12.0,0,-12
JAX,D'Ernest Johnson,rushing,1,2,2.0,0,2
JAX,Trevor Lawrence,rushing,4,29,7.3,0,15
JAX,Travis Etienne Jr.,rushing,6,12,2.0,0,4
JAX,C.J. Beathard,rushing,1,6,6.0,0,6
KC,Isiah Pacheco,rushing,11,26,2.4,1,12
KC,Clyde Edwards-Helaire,rushing,4,6,1.5,0,4
KC,Patrick Mahomes,rushing,10,53,5.3,0,13
LAC,Easton Stick,rushing,7,25,3.6,1,21
LAC,Derius Davis,rushing,1,8,8.0,0,8
LAC,Quentin Johnston,rushing,1,1,1.0,0,1
LAC,Joshua Kelley,rushing,1,-2,-2.0,0,-2
LAC,Austin Ekeler,rushing,15,65,4.3,0,10
LAC,Isaiah Spiller,rushing,2,1,0.5,0,1
LAR,Cooper Kupp,rushing,1,-3,-3.0,0,-3
LAR,Matthew Stafford,rushing,1,-4,-4.0,0,-4
LAR,Ronnie Rivers,rushing,6,20,3.3,0,10
LAR,Kyren Williams,rushing,22,104,4.7,1,10
LAR,Puka Nacua,rushing,2,16,8.0,0,9
LV,Zamir White,rushing,22,145,6.6,0,43
LV,Aidan O'Connell,rushing,4,-4,-1.0,0,-1
LV,Tre Tucker,rushing,1,5,5.0,0,5
LV,Ameer Abdullah,rushing,2,11,5.5,0,7
MIA,Raheem Mostert,rushing,11,46,4.2,0,15
MIA,Tua Tagovailoa,rushing,2,-2,-1.0,0,-1
MIA,Jaylen Waddle,rushing,1,2,2.0,0,2
MIA,Jeff Wilson Jr.,rushing,5,21,4.2,0,8
MIA,De'Von Achane,rushing,7,24,3.4,0,9
MIN,Nick Mullens,rushing,1,1,1.0,0,1
MIN,Alexander Mattison,rushing,2,-1,-0.5,0,1
MIN,Ty Chandler,rushing,8,17,2.1,1,6
NE,Tyquan Thornton,rushing,1,9,9.0,0,9
NE,Kevin Harris,rushing,7,21,3.0,0,6
NE,Ezekiel Elliott,rushing,12,27,2.3,0,6
NE,Bailey Zappe,rushing,1,2,2.0,0,2
NO,Alvin Kamara,rushing,9,19,2.1,0,5
NO,Taysom Hill,rushing,2,2,1.0,0,3
NO,Jamaal Williams,rushing,2,8,4.0,0,4
NO,Rashid Shaheed,rushing,1,4,4.0,0,4
NO,Derek Carr,rushing,2,2,1.0,0,3
NYG,Saquon Barkley,rushing,23,80,3.5,1,12
NYG,Tyrod Taylor,rushing,2,21,10.5,0,15
NYG,Tommy DeVito,rushing,1,5,5.0,0,5
NYJ,Garrett Wilson,rushing,1,-8,-8.0,0,-8
NYJ,Tyler Conklin,rushing,1,0,0.0,0,0
NYJ,Xavier Gipson,rushing,1,16,16.0,0,16
NYJ,Trevor Siemian,rushing,4,18,4.5,0,13
NYJ,Israel Abanikanda,rushing,9,43,4.8,0,12
NYJ,Breece Hall,rushing,20,95,4.8,2,36
PHI,D'Andre Swift,rushing,20,92,4.6,1,17
PHI,Jalen Hurts,rushing,8,34,4.3,1,16
PHI,Boston Scott,rushing,1,3,3.0,0,3
PHI,Kenny Gainwell,rushing,6,41,6.8,0,22
PIT,Najee Harris,rushing,19,78,4.1,1,13
PIT,Mason Rudolph,rushing,2,4,2.0,0,7
PIT,Calvin Austin III,rushing,1,7,7.0,1,7
PIT,Jaylen Warren,rushing,8,24,3.0,0,5
SEA,Zach Charbonnet,rushing,2,0,0.0,0,3
SEA,DeeJay Dallas,rushing,1,2,2.0,0,2
SEA,Kenneth Walker III,rushing,16,54,3.4,0,24
SEA,Geno Smith,rushing,1,2,2.0,0,2
SF,Christian McCaffrey,rushing,14,103,7.4,1,39
SF,Sam Darnold,rushing,1,9,9.0,0,9
SF,Brock Purdy,rushing,1,2,2.0,0,2
SF,Deebo Samuel,rushing,2,7,3.5,0,6
TB,Rachaad White,rushing,20,39,2.0,1,11
TB,Chase Edmonds,rushing,10,25,2.5,0,6
TB,Chris Godwin Jr.,rushing,1,1,1.0,0,1
TB,Baker Mayfield,rushing,5,5,1.0,0,7
TEN,Derrick Henry,rushing,19,88,4.6,1,12
TEN,Tyjae Spears,rushing,9,40,4.4,0,11
TEN,Ryan Tannehill,rushing,2,37,18.5,0,23
TEN,Treylon Burks,rushing,1,-3,-3.0,0,-3
WSH,Chris Rodriguez Jr.,rushing,10,58,5.8,2,16
WSH,Antonio Gibson,rushing,9,30,3.3,1,11
WSH,Jacoby Brissett,rushing,1,10,10.0,0,10
WSH,Curtis Samuel,rushing,2,4,2.0,0,6
