team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NO,Blake Gillikin,passing,0,0.0,0,0,0,0,1
NO,Ian Book,passing,135,6.8,0,2,8,12,20
NO,Jameis Winston,passing,1170,7.07,14,3,11,95,161
NO,Taysom Hill,passing,978,7.58,4,5,9,78,134
NO,Trevor Siemian,passing,1154,6.02,11,3,9,108,188
