team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
NO,Aldrick Rosas,kicking,25.0,55,16,1,4,13,13
NO,Brett Maher,kicking,89.29,42,58,16,18,10,12
NO,Brian Johnson,kicking,100.0,52,29,8,8,5,8
NO,Cody Parkey,kicking,0.0,0,3,0,0,3,5
