team,player,category,CAR,YDS,AVG,TD,LONG
NYG,Daniel Jones,rushing,40,206,4.92,1,17
NYG,Deon Jackson,rushing,1,2,2.0,0,2
NYG,Eric Gray,rushing,17,48,3.1,0,12
NYG,Gary Brightwell,rushing,9,19,2.87,0,5
NYG,Jashaun Corbin,rushing,1,1,1.0,0,1
NYG,Matt Breida,rushing,55,151,3.21,1,9
NYG,Saquon Barkley,rushing,247,962,3.92,6,36
NYG,Sterling Shepard,rushing,1,6,6.0,0,6
NYG,Tommy DeVito,rushing,36,195,5.31,1,26
NYG,Tyrod Taylor,rushing,38,197,5.4,0,31
NYG,Wan'Dale Robinson,rushing,9,87,8.64,1,32
