team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NYG,A'Shawn Robinson,defensive,62,34,0.0,6,2,1,0
NYG,Adoree' Jackson,defensive,63,49,0.0,0,8,0,1
NYG,Azeez Ojulari,defensive,16,9,2.5,3,0,7,0
NYG,Benton Whitley,defensive,0,0,0.0,0,1,0,0
NYG,Bobby McCain,defensive,1,1,0.0,0,1,0,0
NYG,Bobby Okereke,defensive,149,92,2.5,11,10,6,0
NYG,Boogie Basham,defensive,11,5,0.0,0,0,0,0
NYG,Cam Brown,defensive,8,7,0.0,0,0,0,0
NYG,Carter Coughlin,defensive,9,9,0.0,0,0,0,0
NYG,Casey Kreiter,defensive,4,4,0.0,0,0,0,0
NYG,Cor'Dale Flott,defensive,36,25,0.0,0,5,0,0
NYG,DJ Davidson,defensive,13,6,0.5,1,2,1,0
NYG,Dane Belton,defensive,33,22,1.0,3,2,2,0
NYG,Daniel Bellinger,defensive,5,2,0.0,0,0,0,0
NYG,Daniel Jones,defensive,1,1,0.0,0,0,0,0
NYG,Darius Slayton,defensive,1,1,0.0,0,0,0,0
NYG,Darnay Holmes,defensive,18,17,0.0,1,3,0,0
NYG,Darren Waller,defensive,1,1,0.0,0,0,0,0
NYG,Deonte Banks,defensive,64,53,0.0,2,11,0,0
NYG,Dexter Lawrence II,defensive,53,32,4.5,7,2,21,0
NYG,Gary Brightwell,defensive,2,2,0.0,0,0,0,0
NYG,Gervarrius Owens,defensive,1,0,0.0,0,0,0,0
NYG,Gunner Olszewski,defensive,1,1,0.0,0,0,0,1
NYG,Isaiah Simmons,defensive,50,33,1.0,2,3,1,1
NYG,Jalin Hyatt,defensive,1,1,0.0,0,0,0,0
NYG,Jashaun Corbin,defensive,3,2,0.0,0,0,0,0
NYG,Jason Pinnock,defensive,85,59,2.0,6,6,4,1
NYG,Jihad Ward,defensive,24,16,5.0,5,0,9,0
NYG,Jordon Riley,defensive,8,4,0.0,1,0,0,0
NYG,Justin Pugh,defensive,1,1,0.0,0,0,0,0
NYG,Kayvon Thibodeaux,defensive,50,26,11.5,12,4,16,0
NYG,Leonard Williams,defensive,21,13,1.5,1,1,5,0
NYG,Matt Breida,defensive,3,3,0.0,0,0,0,0
NYG,Matt Peart,defensive,1,1,0.0,0,0,0,0
NYG,Micah McFadden,defensive,101,63,1.0,12,5,6,0
NYG,Nick McCloud,defensive,28,20,0.0,0,2,0,0
NYG,Oshane Ximines,defensive,4,1,0.0,0,0,2,0
NYG,Rakeem Nunez-Roches,defensive,26,14,0.5,1,1,1,0
NYG,Sterling Shepard,defensive,1,1,0.0,0,0,0,0
NYG,Tomon Fox,defensive,1,1,0.0,0,0,0,0
NYG,Tre Hawkins III,defensive,35,24,0.0,0,1,0,0
NYG,Xavier McKinney,defensive,116,78,0.5,2,11,1,0
