team,player,category,INT,YDS,TD
NYG,Adoree' Jackson,interceptions,1,76,1
NYG,Bobby Okereke,interceptions,2,62,0
NYG,Cor'Dale Flott,interceptions,1,21,0
NYG,Dane Belton,interceptions,2,22,0
NYG,Darnay Holmes,interceptions,2,13,0
NYG,Deonte Banks,interceptions,2,6,0
NYG,Isaiah Simmons,interceptions,1,54,1
NYG,Jason Pinnock,interceptions,2,123,1
NYG,Micah McFadden,interceptions,1,5,0
NYG,Nick McCloud,interceptions,1,0,0
NYG,Xavier McKinney,interceptions,3,22,0
