team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Colt McCoy,rushing,3,-3,-1.0,0,-1
ARI,Kyler Murray,rushing,7,6,0.9,0,4
ARI,Rondale Moore,rushing,3,10,3.3,0,5
ARI,Jonathan Ward,rushing,4,14,3.5,0,7
ARI,Chase Edmonds,rushing,4,46,11.5,0,40
ARI,James Conner,rushing,16,71,4.4,0,16
BAL,Tyler Huntley,rushing,3,10,3.3,0,12
BAL,Latavius Murray,rushing,9,44,4.9,1,14
BAL,Le'Veon Bell,rushing,8,18,2.3,1,7
BAL,Devin Duvernay,rushing,1,11,11.0,0,11
BAL,Lamar Jackson,rushing,8,51,6.4,0,22
BAL,Devonta Freeman,rushing,9,53,5.9,1,16
BUF,Devin Singletary,rushing,5,27,5.4,0,14
BUF,Zack Moss,rushing,8,24,3.0,0,7
BUF,Isaiah McKenzie,rushing,1,5,5.0,0,5
BUF,Josh Allen,rushing,9,26,2.9,0,7
CAR,Sam Darnold,rushing,4,48,12.0,0,30
CAR,DJ Moore,rushing,1,6,6.0,0,6
CAR,Royce Freeman,rushing,1,3,3.0,0,3
CAR,Tommy Tremble,rushing,1,0,0.0,0,0
CAR,Chuba Hubbard,rushing,16,61,3.8,1,9
CHI,Justin Fields,rushing,6,43,7.2,0,16
CHI,Cole Kmet,rushing,1,0,0.0,0,0
CHI,Khalil Herbert,rushing,19,97,5.1,1,25
CIN,Trayveon Williams,rushing,6,13,2.2,0,6
CIN,Chris Evans,rushing,4,18,4.5,0,6
CIN,Joe Burrow,rushing,5,20,4.0,0,6
CIN,Joe Mixon,rushing,18,94,5.2,0,18
CIN,Brandon Allen,rushing,3,-3,-1.0,0,-1
CLE,Anthony Schwartz,rushing,1,-3,-3.0,0,-3
CLE,Kareem Hunt,rushing,14,66,4.7,0,17
CLE,Baker Mayfield,rushing,3,8,2.7,0,4
CLE,D'Ernest Johnson,rushing,1,2,2.0,0,2
DAL,CeeDee Lamb,rushing,1,2,2.0,0,2
DAL,Dak Prescott,rushing,3,10,3.3,0,10
DAL,Tony Pollard,rushing,10,41,4.1,0,9
DAL,Ezekiel Elliott,rushing,17,69,4.1,0,21
DEN,Teddy Bridgewater,rushing,2,9,4.5,0,5
DEN,Javonte Williams,rushing,11,53,4.8,0,30
DEN,Melvin Gordon III,rushing,10,50,5.0,0,10
DET,D'Andre Swift,rushing,13,24,1.8,1,9
DET,Jamaal Williams,rushing,4,11,2.8,0,6
DET,Jared Goff,rushing,1,1,1.0,0,1
GB,Aaron Rodgers,rushing,7,19,2.7,1,16
GB,Aaron Jones Sr.,rushing,13,76,5.8,0,28
GB,AJ Dillon,rushing,11,59,5.4,0,36
HOU,David Johnson,rushing,2,7,3.5,0,6
HOU,Mark Ingram II,rushing,18,73,4.1,0,24
HOU,Phillip Lindsay,rushing,7,39,5.6,0,35
HOU,Davis Mills,rushing,2,5,2.5,0,3
IND,Michael Pittman Jr.,rushing,1,3,3.0,0,3
IND,Carson Wentz,rushing,2,1,0.5,0,2
IND,Jonathan Taylor,rushing,14,145,10.4,2,83
IND,Nyheim Hines,rushing,4,13,3.3,0,7
IND,Marlon Mack,rushing,5,12,2.4,0,8
JAX,James Robinson,rushing,17,73,4.3,1,24
JAX,Trevor Lawrence,rushing,2,11,5.5,0,12
KC,Darrel Williams,rushing,21,62,3.0,2,11
KC,Mecole Hardman Jr.,rushing,1,6,6.0,0,6
KC,Jerick McKinnon,rushing,3,10,3.3,0,5
KC,Patrick Mahomes,rushing,3,31,10.3,0,17
LAC,Justin Herbert,rushing,2,12,6.0,0,10
LAC,Austin Ekeler,rushing,6,7,1.2,0,5
LAC,Joshua Kelley,rushing,4,7,1.8,0,4
LAR,Darrell Henderson Jr.,rushing,21,78,3.7,1,10
LAR,Sony Michel,rushing,9,42,4.7,0,15
LAR,John Wolford,rushing,2,-1,-0.5,0,0
LAR,Matthew Stafford,rushing,2,12,6.0,0,9
LV,Kenyan Drake,rushing,4,34,8.5,1,18
LV,Derek Carr,rushing,2,-1,-0.5,0,0
LV,Jalen Richard,rushing,1,0,0.0,0,0
LV,Josh Jacobs,rushing,16,53,3.3,1,6
MIA,Myles Gaskin,rushing,5,9,1.8,0,4
MIA,Salvon Ahmed,rushing,7,22,3.1,0,5
MIA,Tua Tagovailoa,rushing,3,22,7.3,0,8
MIA,Malcolm Brown,rushing,5,24,4.8,0,16
MIN,C.J. Ham,rushing,1,30,30.0,0,30
MIN,Adam Thielen,rushing,1,2,2.0,0,2
MIN,Alexander Mattison,rushing,3,10,3.3,0,5
MIN,Kirk Cousins,rushing,2,16,8.0,0,16
MIN,Dalvin Cook,rushing,29,140,4.8,1,23
NE,Mac Jones,rushing,2,-4,-2.0,0,-2
NE,Brandon Bolden,rushing,1,-1,-1.0,0,-1
NE,Nelson Agholor,rushing,1,1,1.0,0,1
NE,Rhamondre Stevenson,rushing,5,23,4.6,1,11
NE,Damien Harris,rushing,18,101,5.6,1,21
NYG,Elijhaa Penny,rushing,3,15,5.0,1,6
NYG,Daniel Jones,rushing,3,4,1.3,0,2
NYG,Devontae Booker,rushing,12,41,3.4,0,14
PHI,Jalen Hurts,rushing,10,44,4.4,2,11
PHI,Miles Sanders,rushing,9,56,6.2,0,23
PIT,Eric Ebron,rushing,1,1,1.0,1,1
PIT,Ben Roethlisberger,rushing,2,-3,-1.5,0,0
PIT,Diontae Johnson,rushing,1,25,25.0,0,25
PIT,Najee Harris,rushing,24,81,3.4,0,10
PIT,Kalen Ballage,rushing,2,15,7.5,0,11
SEA,Alex Collins,rushing,20,101,5.1,1,21
SEA,Travis Homer,rushing,2,27,13.5,0,26
SEA,DeeJay Dallas,rushing,4,17,4.3,0,10
SEA,Geno Smith,rushing,1,-1,-1.0,0,-1
TB,Leonard Fournette,rushing,22,81,3.7,2,20
TB,Tom Brady,rushing,4,1,0.3,0,3
TB,Ronald Jones,rushing,5,20,4.0,0,9
TEN,Derrick Henry,rushing,20,143,7.2,3,76
TEN,Ryan Tannehill,rushing,2,3,1.5,1,4
WSH,Jaret Patterson,rushing,1,5,5.0,0,5
WSH,Antonio Gibson,rushing,10,44,4.4,0,15
WSH,J.D. McKissic,rushing,8,45,5.6,0,11
