team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Rondale Moore,receiving,3,16,5.3,0,10,4
ARI,James Conner,receiving,1,0,0.0,0,0,1
ARI,Darrell Daniels,receiving,0,0,0.0,0,0,1
ARI,DeAndre Hopkins,receiving,3,55,18.3,2,33,4
ARI,Christian Kirk,receiving,5,75,15.0,1,21,8
ARI,A.J. Green,receiving,5,79,15.8,1,34,6
ARI,Chase Edmonds,receiving,3,4,1.3,0,5,4
BAL,James Proche II,receiving,0,0,0.0,0,0,1
BAL,Devonta Freeman,receiving,0,0,0.0,0,0,2
BAL,Hollywood Brown,receiving,4,35,8.8,0,20,5
BAL,Latavius Murray,receiving,2,12,6.0,0,8,2
BAL,Devin Duvernay,receiving,2,15,7.5,0,8,3
BAL,Rashod Bateman,receiving,4,29,7.3,0,11,6
BAL,Mark Andrews,receiving,5,68,13.6,1,21,6
BAL,Miles Boykin,receiving,1,6,6.0,0,6,1
BAL,Josh Oliver,receiving,1,2,2.0,0,2,1
BUF,Stefon Diggs,receiving,9,89,9.9,1,17,11
BUF,Emmanuel Sanders,receiving,5,91,18.2,0,31,8
BUF,Cole Beasley,receiving,7,88,12.6,1,29,9
BUF,Jake Kumerow,receiving,0,0,0.0,0,0,1
BUF,Gabe Davis,receiving,2,25,12.5,0,20,2
BUF,Dawson Knox,receiving,3,25,8.3,0,11,3
BUF,Devin Singletary,receiving,5,16,3.2,0,6,5
BUF,Zack Moss,receiving,2,15,7.5,0,12,4
BUF,Isaiah McKenzie,receiving,1,3,3.0,0,3,1
BUF,Tommy Sweeney,receiving,1,1,1.0,1,1,1
CAR,DJ Moore,receiving,5,73,14.6,0,25,13
CAR,Ian Thomas,receiving,1,41,41.0,0,41,2
CAR,Brandon Zylstra,receiving,3,32,10.7,0,21,3
CAR,Shi Smith,receiving,2,20,10.0,0,16,2
CAR,Alex Erickson,receiving,1,17,17.0,0,17,1
CAR,Terrace Marshall Jr.,receiving,1,9,9.0,0,9,2
CAR,Robbie Chosen,receiving,3,11,3.7,1,7,11
CAR,Tommy Tremble,receiving,0,0,0.0,0,0,2
CAR,Chuba Hubbard,receiving,1,4,4.0,0,4,3
CHI,Allen Robinson,receiving,4,53,13.3,0,20,7
CHI,Cole Kmet,receiving,4,49,12.3,0,21,5
CHI,Darnell Mooney,receiving,5,45,9.0,1,15,8
CHI,Khalil Herbert,receiving,2,15,7.5,0,8,3
CHI,Marquise Goodwin,receiving,1,12,12.0,0,12,1
CHI,Damiere Byrd,receiving,0,0,0.0,0,0,1
CIN,Ja'Marr Chase,receiving,4,97,24.3,0,53,6
CIN,Auden Tate,receiving,1,7,7.0,1,7,1
CIN,Tyler Boyd,receiving,1,7,7.0,0,7,3
CIN,Drew Sample,receiving,0,0,0.0,0,0,1
CIN,C.J. Uzomah,receiving,3,15,5.0,1,8,3
CIN,Tee Higgins,receiving,3,44,14.7,0,23,6
CIN,Chris Evans,receiving,3,49,16.3,1,24,3
CIN,Joe Mixon,receiving,5,59,11.8,1,40,6
CLE,Odell Beckham Jr.,receiving,5,79,15.8,0,25,8
CLE,Austin Hooper,receiving,1,4,4.0,0,4,3
CLE,Donovan Peoples-Jones,receiving,4,101,25.3,2,57,5
CLE,D'Ernest Johnson,receiving,1,7,7.0,0,7,1
CLE,Anthony Schwartz,receiving,2,11,5.5,0,6,3
CLE,Kareem Hunt,receiving,3,12,4.0,0,5,3
CLE,Demetric Felton,receiving,2,14,7.0,0,10,2
CLE,Rashard Higgins,receiving,0,0,0.0,0,0,3
CLE,Johnny Stanton IV,receiving,1,6,6.0,0,6,1
CLE,David Njoku,receiving,1,6,6.0,0,6,2
DAL,Amari Cooper,receiving,5,55,11.0,0,17,8
DAL,Blake Jarwin,receiving,1,1,1.0,1,1,2
DAL,Tony Pollard,receiving,3,22,7.3,0,13,3
DAL,Cedrick Wilson Jr.,receiving,4,42,10.5,0,13,7
DAL,Noah Brown,receiving,2,47,23.5,0,27,2
DAL,Ezekiel Elliott,receiving,7,50,7.1,0,18,9
DAL,Dalton Schultz,receiving,5,79,15.8,0,23,6
DAL,CeeDee Lamb,receiving,9,149,16.6,2,35,11
DAL,Malik Turner,receiving,0,0,0.0,0,0,1
DEN,Mike Boone,receiving,1,3,3.0,0,3,1
DEN,Javonte Williams,receiving,3,15,5.0,0,10,3
DEN,Melvin Gordon III,receiving,3,23,7.7,0,11,3
DEN,Kendall Hinton,receiving,5,37,7.4,0,12,5
DEN,Tim Patrick,receiving,3,42,14.0,1,23,6
DEN,Courtland Sutton,receiving,8,94,11.8,1,18,14
DEN,Noah Fant,receiving,9,97,10.8,1,26,11
DEN,Eric Saubert,receiving,3,23,7.7,0,11,5
DET,D'Andre Swift,receiving,5,43,8.6,0,15,7
DET,T.J. Hockenson,receiving,8,74,9.3,0,33,11
DET,Amon-Ra St. Brown,receiving,5,26,5.2,0,9,7
DET,Kalif Raymond,receiving,6,37,6.2,0,10,7
DET,Tom Kennedy,receiving,1,15,15.0,0,15,1
DET,KhaDarel Hodge,receiving,2,9,4.5,0,7,4
DET,Jamaal Williams,receiving,1,-2,-2.0,0,-2,2
GB,Josiah Deguara,receiving,1,4,4.0,0,4,1
GB,Allen Lazard,receiving,3,27,9.0,1,13,5
GB,Marcedes Lewis,receiving,2,17,8.5,0,9,2
GB,Aaron Jones Sr.,receiving,4,34,8.5,1,12,4
GB,Robert Tonyan,receiving,2,10,5.0,0,6,3
GB,Davante Adams,receiving,4,89,22.3,0,41,5
GB,Amari Rodgers,receiving,1,14,14.0,0,14,1
HOU,Phillip Lindsay,receiving,2,15,7.5,0,9,2
HOU,Nico Collins,receiving,4,44,11.0,0,18,6
HOU,Pharaoh Brown,receiving,2,8,4.0,0,5,3
HOU,Mark Ingram II,receiving,2,8,4.0,0,5,2
HOU,Chris Conley,receiving,1,10,10.0,0,10,2
HOU,Chris Moore,receiving,4,14,3.5,0,11,5
HOU,David Johnson,receiving,1,14,14.0,0,14,2
HOU,Brandin Cooks,receiving,9,89,9.9,0,20,13
HOU,Jordan Akins,receiving,4,41,10.3,0,13,6
HOU,Rex Burkhead,receiving,0,0,0.0,0,0,1
IND,Jack Doyle,receiving,0,0,0.0,0,0,1
IND,Ashton Dulin,receiving,1,7,7.0,0,7,1
IND,T.Y. Hilton,receiving,4,80,20.0,0,52,4
IND,Parris Campbell,receiving,1,51,51.0,1,51,1
IND,Michael Pittman Jr.,receiving,2,35,17.5,0,18,3
IND,Mo Alie-Cox,receiving,1,28,28.0,1,28,3
IND,Jonathan Taylor,receiving,1,13,13.0,0,13,2
IND,Zach Pascal,receiving,0,0,0.0,0,0,1
IND,Nyheim Hines,receiving,1,9,9.0,0,9,2
JAX,Laquon Treadwell,receiving,0,0,0.0,0,0,1
JAX,Luke Farrell,receiving,1,21,21.0,0,21,1
JAX,Dan Arnold,receiving,2,27,13.5,0,19,5
JAX,James Robinson,receiving,3,28,9.3,0,11,4
JAX,Marvin Jones Jr.,receiving,7,100,14.3,1,28,10
JAX,Jamal Agnew,receiving,5,78,15.6,0,29,6
JAX,Chris Manhertz,receiving,1,11,11.0,0,11,1
JAX,Tavon Austin,receiving,0,0,0.0,0,0,1
JAX,Laviska Shenault Jr.,receiving,6,54,9.0,0,12,10
JAX,Jacob Hollister,receiving,0,0,0.0,0,0,1
KC,Tyreek Hill,receiving,9,76,8.4,1,19,12
KC,Jerick McKinnon,receiving,1,5,5.0,0,5,4
KC,Darrel Williams,receiving,3,27,9.0,0,13,4
KC,Jody Fortson,receiving,1,27,27.0,0,27,1
KC,Demarcus Robinson,receiving,3,46,15.3,1,24,6
KC,Byron Pringle,receiving,3,55,18.3,0,27,3
KC,Mecole Hardman Jr.,receiving,4,62,15.5,0,49,5
KC,Travis Kelce,receiving,8,99,12.4,0,20,11
LAC,Gabe Nabers,receiving,1,6,6.0,0,6,1
LAC,Jalen Guyton,receiving,1,15,15.0,0,15,5
LAC,Jared Cook,receiving,4,25,6.3,1,11,7
LAC,Mike Williams,receiving,2,27,13.5,0,26,5
LAC,Donald Parham Jr.,receiving,2,10,5.0,0,5,2
