team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NE,Brian Hoyer,passing,227,21.3,1,0,0,9,11
NE,Jakobi Meyers,passing,45,22.5,0,0,0,2,2
NE,Kendrick Bourne,passing,25,25.0,1,0,0,1,1
NE,Mac Jones,passing,3801,7.45,22,13,28,352,521
