team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Rondale Moore,rushing,2,11,5.5,0,6
ARI,James Conner,rushing,13,31,2.4,2,13
ARI,Kyler Murray,rushing,7,61,8.7,0,17
ATL,Mike Davis,rushing,11,44,4.0,0,11
ATL,Matt Ryan,rushing,4,3,0.8,0,3
ATL,Qadree Ollison,rushing,5,23,4.6,0,11
ATL,Cordarrelle Patterson,rushing,16,58,3.6,1,11
BAL,Devonta Freeman,rushing,13,64,4.9,0,21
BAL,Tyler Huntley,rushing,6,45,7.5,0,18
BAL,Lamar Jackson,rushing,2,5,2.5,0,4
BAL,Devin Duvernay,rushing,1,3,3.0,0,3
BAL,Latavius Murray,rushing,1,1,1.0,1,1
BUF,Matt Breida,rushing,3,12,4.0,0,11
BUF,Devin Singletary,rushing,4,52,13.0,0,29
BUF,Josh Allen,rushing,12,109,9.1,1,23
CAR,PJ Walker,rushing,2,-5,-2.5,0,0
CAR,Ameer Abdullah,rushing,4,16,4.0,0,4
CAR,Chuba Hubbard,rushing,10,33,3.3,1,17
CAR,Cam Newton,rushing,10,47,4.7,1,12
CHI,Justin Fields,rushing,9,74,8.2,0,20
CHI,David Montgomery,rushing,10,42,4.2,0,20
CHI,Damien Williams,rushing,2,13,6.5,0,8
CHI,Jakeem Grant Sr.,rushing,1,5,5.0,0,5
CHI,Khalil Herbert,rushing,1,3,3.0,0,3
CIN,Samaje Perine,rushing,4,11,2.8,0,6
CIN,Tyler Boyd,rushing,1,8,8.0,0,8
CIN,Ja'Marr Chase,rushing,1,6,6.0,0,6
CIN,Joe Burrow,rushing,2,3,1.5,0,4
CIN,Joe Mixon,rushing,18,58,3.2,0,17
CLE,Nick Chubb,rushing,17,59,3.5,0,15
CLE,D'Ernest Johnson,rushing,4,22,5.5,0,13
CLE,Kareem Hunt,rushing,2,5,2.5,0,3
CLE,Baker Mayfield,rushing,6,14,2.3,0,6
DAL,Ezekiel Elliott,rushing,12,45,3.8,0,7
DAL,JaQuan Hardy,rushing,1,3,3.0,0,3
DAL,Dak Prescott,rushing,7,15,2.1,0,11
DAL,Corey Clement,rushing,13,44,3.4,0,10
DAL,CeeDee Lamb,rushing,2,15,7.5,0,10
DEN,Javonte Williams,rushing,15,73,4.9,1,9
DEN,Melvin Gordon III,rushing,24,111,4.6,2,16
DET,Jared Goff,rushing,2,10,5.0,0,13
DET,Godwin Igwebuike,rushing,8,25,3.1,0,6
DET,Craig Reynolds,rushing,11,83,7.5,0,35
GB,AJ Dillon,rushing,15,71,4.7,0,11
GB,Aaron Jones Sr.,rushing,5,35,7.0,1,15
GB,Allen Lazard,rushing,1,14,14.0,0,14
GB,Aaron Rodgers,rushing,1,0,0.0,0,0
GB,Kurt Benkert,rushing,2,-1,-0.5,0,0
HOU,Royce Freeman,rushing,11,15,1.4,0,8
HOU,Davis Mills,rushing,2,8,4.0,0,5
HOU,Phillip Dorsett II,rushing,1,0,0.0,0,0
HOU,Rex Burkhead,rushing,11,40,3.6,0,10
JAX,Trevor Lawrence,rushing,1,2,2.0,0,2
JAX,James Robinson,rushing,6,4,0.7,0,5
JAX,Carlos Hyde,rushing,1,2,2.0,0,2
KC,Darrel Williams,rushing,2,8,4.0,0,7
KC,Michael Burton,rushing,1,3,3.0,0,3
KC,Patrick Mahomes,rushing,4,20,5.0,0,10
KC,Mecole Hardman Jr.,rushing,1,0,0.0,0,0
KC,Derrick Gore,rushing,9,66,7.3,1,51
KC,Clyde Edwards-Helaire,rushing,10,37,3.7,2,7
KC,Chad Henne,rushing,3,-2,-0.7,0,0
LAC,Chase Daniel,rushing,2,-2,-1.0,0,-1
LAC,Justin Herbert,rushing,4,19,4.8,0,10
LAC,Joshua Kelley,rushing,10,33,3.3,0,12
LAC,Justin Jackson,rushing,9,35,3.9,0,9
LAC,Austin Ekeler,rushing,12,67,5.6,1,17
LAR,Van Jefferson,rushing,1,10,10.0,0,10
LAR,Sony Michel,rushing,20,79,4.0,0,19
LV,Peyton Barber,rushing,1,7,7.0,0,7
LV,Trey Ragas,rushing,1,9,9.0,0,9
LV,Josh Jacobs,rushing,9,24,2.7,0,5
LV,Dallin Leavitt,rushing,1,4,4.0,0,4
MIN,Justin Jefferson,rushing,1,-4,-4.0,0,-4
MIN,Kirk Cousins,rushing,2,14,7.0,0,11
MIN,Alexander Mattison,rushing,6,27,4.5,0,14
MIN,Dalvin Cook,rushing,27,205,7.6,2,30
NO,Tony Jones Jr.,rushing,6,10,1.7,0,5
NO,Taysom Hill,rushing,11,73,6.6,2,44
NO,Alvin Kamara,rushing,27,120,4.4,1,16
NYG,Mike Glennon,rushing,1,7,7.0,1,7
NYG,Devontae Booker,rushing,8,56,7.0,0,9
NYG,Saquon Barkley,rushing,16,64,4.0,0,13
NYG,Elijhaa Penny,rushing,1,8,8.0,0,8
NYJ,Zach Wilson,rushing,4,33,8.3,0,18
NYJ,Ty Johnson,rushing,6,17,2.8,0,7
NYJ,La'Mical Perine,rushing,7,28,4.0,0,14
PIT,Chase Claypool,rushing,1,2,2.0,0,2
PIT,Benny Snell Jr.,rushing,1,-2,-2.0,0,-2
PIT,Diontae Johnson,rushing,1,7,7.0,0,7
