team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NE,Bailey Zappe,passing,781,8.28,5,3,6,65,92
NE,Brian Hoyer,passing,37,6.2,0,0,1,5,6
NE,Mac Jones,passing,2997,6.51,14,11,34,288,442
