team,player,category,REC,YDS,AVG,TD,LONG,TGTS
NE,Bailey Zappe,receiving,1,-6,-6.0,0,-6,1
NE,Damien Harris,receiving,17,97,4.8,0,15,23
NE,DeVante Parker,receiving,31,539,12.8,3,43,47
NE,Hunter Henry,receiving,41,509,12.03,2,39,59
NE,J.J. Taylor,receiving,1,8,8.0,0,8,1
NE,Jakobi Meyers,receiving,67,804,13.19,6,48,96
NE,Jonnu Smith,receiving,27,245,7.84,0,53,38
NE,Kendrick Bourne,receiving,35,434,11.57,1,41,48
NE,Lil'Jordan Humphrey,receiving,2,20,6.67,0,11,4
NE,Marcus Jones,receiving,4,78,17.5,1,48,4
NE,Nelson Agholor,receiving,31,362,7.36,2,44,53
NE,Pierre Strong Jr.,receiving,7,42,6.33,0,16,7
NE,Rhamondre Stevenson,receiving,69,421,4.82,1,40,88
NE,Ty Montgomery II,receiving,3,15,5.0,1,7,4
NE,Tyquan Thornton,receiving,22,247,11.61,2,29,45
