team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CAR,Amare Barno,defensive,9,8,2.0,2,0,2,0
CAR,Arron Mosby,defensive,1,1,0.0,0,0,0,0
CAR,Baker Mayfield,defensive,1,1,0.0,0,0,0,0
CAR,Brandon Smith,defensive,8,6,0.0,0,0,0,0
CAR,Bravvion Roy,defensive,17,4,0.0,0,3,1,0
CAR,Brian Burns,defensive,63,34,12.5,17,3,22,0
CAR,C.J. Henderson,defensive,58,50,0.0,2,6,0,0
CAR,Chandler Wooten,defensive,1,0,0.0,0,0,0,0
CAR,Chuba Hubbard,defensive,3,3,0.0,0,0,0,0
CAR,Cory Littleton,defensive,47,28,0.5,1,2,2,0
CAR,DJ Moore,defensive,1,1,0.0,0,0,0,0
CAR,Damien Wilson,defensive,38,23,2.0,4,0,2,0
CAR,Daviyon Nixon,defensive,6,3,0.0,0,0,0,0
CAR,Derrick Brown,defensive,67,30,1.0,5,7,12,0
CAR,Donte Jackson,defensive,35,32,0.0,1,3,0,1
CAR,Eddy Pineiro,defensive,1,0,0.0,0,0,0,0
CAR,Frankie Luvu,defensive,111,76,7.0,19,4,9,1
CAR,Giovanni Ricci,defensive,10,6,0.0,0,0,0,0
CAR,Henry Anderson,defensive,18,9,0.0,3,0,1,0
CAR,Ian Thomas,defensive,1,0,0.0,0,0,0,0
CAR,Ikem Ekwonu,defensive,1,0,0.0,0,0,0,0
CAR,JJ Jansen,defensive,2,1,0.0,0,0,0,0
CAR,Jaycee Horn,defensive,53,37,0.0,2,7,1,0
CAR,Jeremy Chinn,defensive,70,51,1.0,2,6,1,0
CAR,Joel Iyiegbuniwe,defensive,2,1,0.0,0,0,0,0
CAR,Josh Norman,defensive,8,6,0.0,0,0,0,0
CAR,Juston Burris,defensive,20,12,0.0,0,1,0,0
CAR,Keith Taylor,defensive,29,24,0.0,0,3,0,0
CAR,Marquan McCall,defensive,15,7,0.0,2,0,1,0
CAR,Marquis Haynes Sr.,defensive,29,20,5.0,7,4,13,1
CAR,Marquise Blair,defensive,1,0,0.0,0,0,0,0
CAR,Matt Ioannidis,defensive,37,17,1.0,5,1,9,0
CAR,Myles Hartsfield,defensive,59,44,0.0,2,2,1,0
CAR,Phil Hoskins,defensive,2,1,0.0,0,0,0,0
CAR,Raheem Blackshear,defensive,1,1,0.0,0,0,0,0
CAR,Sam Franklin Jr.,defensive,20,15,0.0,1,0,0,0
CAR,Sean Chandler,defensive,19,11,0.0,0,0,0,0
CAR,Shaq Thompson,defensive,135,78,0.5,8,4,3,0
CAR,Shi Smith,defensive,3,3,0.0,0,0,0,0
CAR,Stantley Thomas-Oliver III,defensive,3,3,0.0,0,0,0,0
CAR,Stephen Sullivan,defensive,3,2,0.0,0,0,0,0
CAR,T.J. Carrie,defensive,9,5,0.0,0,0,0,0
CAR,Tae Hayes,defensive,3,2,0.0,0,0,0,0
CAR,Taylor Moton,defensive,3,2,0.0,0,0,0,0
CAR,Terrace Marshall Jr.,defensive,1,1,0.0,0,0,0,0
CAR,Tommy Tremble,defensive,4,3,0.0,0,0,0,0
CAR,Xavier Woods,defensive,86,53,0.0,0,6,1,0
CAR,Yetur Gross-Matos,defensive,54,18,2.5,5,0,10,0
