team,player,category,REC,YDS,AVG,TD,LONG,TGTS
CAR,Christian McCaffrey,receiving,33,277,7.47,1,49,43
CAR,Chuba Hubbard,receiving,14,171,9.07,0,45,17
CAR,D'Onta Foreman,receiving,5,26,2.25,0,23,9
CAR,DJ Moore,receiving,63,888,12.06,7,62,118
CAR,Giovanni Ricci,receiving,8,100,13.67,0,32,9
CAR,Ian Thomas,receiving,21,197,9.0,0,50,30
CAR,Laviska Shenault Jr.,receiving,27,272,9.6,1,67,32
CAR,Raheem Blackshear,receiving,10,93,9.33,0,27,12
CAR,Robbie Chosen,receiving,13,206,17.16,1,75,27
CAR,Shi Smith,receiving,22,296,10.19,2,38,41
CAR,Spencer Brown,receiving,2,10,2.5,0,9,4
CAR,Stephen Sullivan,receiving,2,46,11.5,0,33,6
CAR,Terrace Marshall Jr.,receiving,28,490,16.95,1,43,47
CAR,Tommy Tremble,receiving,19,174,6.88,3,29,32
