team,player,category,INT,YDS,TD
CAR,Bravvion Roy,interceptions,1,3,0
CAR,C.J. Henderson,interceptions,2,74,0
CAR,Derrick Brown,interceptions,1,0,0
CAR,Donte Jackson,interceptions,2,30,1
CAR,Frankie Luvu,interceptions,1,33,1
CAR,Jaycee Horn,interceptions,3,49,0
