team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Kyler Murray,receiving,0,7,0.0,0,7,0
ARI,Antoine Wesley,receiving,2,29,14.5,1,24,4
ARI,A.J. Green,receiving,1,33,33.0,0,33,3
ARI,Christian Kirk,receiving,7,48,6.9,0,14,9
ARI,Chase Edmonds,receiving,8,71,8.9,0,16,9
ARI,Demetrius Harris,receiving,1,3,3.0,0,3,1
ATL,Kyle Pitts Sr.,receiving,6,102,17.0,0,35,6
ATL,Cordarrelle Patterson,receiving,1,-1,-1.0,0,-1,2
ATL,Mike Davis,receiving,1,7,7.0,0,7,1
ATL,Christian Blake,receiving,1,5,5.0,0,5,1
ATL,Hayden Hurst,receiving,2,21,10.5,1,12,2
ATL,Olamide Zaccheaus,receiving,2,32,16.0,0,17,4
ATL,Russell Gage Jr.,receiving,4,39,9.8,0,15,5
ATL,Marvin Hall,receiving,1,10,10.0,0,10,1
BAL,Mark Andrews,receiving,8,125,15.6,1,28,10
BAL,James Proche II,receiving,7,76,10.9,0,17,8
BAL,Hollywood Brown,receiving,5,44,8.8,0,15,9
BAL,Rashod Bateman,receiving,4,26,6.5,1,11,5
BAL,Tylan Wallace,receiving,1,18,18.0,0,18,2
BAL,Latavius Murray,receiving,1,12,12.0,0,12,1
BAL,Devonta Freeman,receiving,2,3,1.5,0,4,2
BUF,Isaiah McKenzie,receiving,11,125,11.4,1,28,12
BUF,Devin Singletary,receiving,5,39,7.8,0,12,6
BUF,Stefon Diggs,receiving,7,85,12.1,1,23,13
BUF,Jake Kumerow,receiving,1,13,13.0,0,13,3
BUF,Zack Moss,receiving,1,13,13.0,0,13,1
BUF,Dawson Knox,receiving,2,11,5.5,1,9,3
BUF,Reggie Gilliam,receiving,1,8,8.0,0,8,1
BUF,Emmanuel Sanders,receiving,2,20,10.0,0,11,4
CAR,Ian Thomas,receiving,1,4,4.0,0,4,1
CAR,Terrace Marshall Jr.,receiving,1,6,6.0,0,6,1
CAR,Ameer Abdullah,receiving,3,8,2.7,0,6,6
CAR,Reggie Bonnafon,receiving,2,12,6.0,0,6,2
CAR,Tommy Tremble,receiving,2,22,11.0,0,14,2
CAR,DJ Moore,receiving,5,55,11.0,0,19,12
CAR,Robbie Chosen,receiving,5,58,11.6,0,18,10
CAR,Shi Smith,receiving,3,86,28.7,0,63,5
CAR,Giovanni Ricci,receiving,0,0,0.0,0,0,1
CAR,Stephen Sullivan,receiving,0,0,0.0,0,0,1
CAR,Chuba Hubbard,receiving,0,0,0.0,0,0,1
CAR,Alex Erickson,receiving,0,0,0.0,0,0,1
CHI,Cole Kmet,receiving,4,49,12.3,0,16,5
CHI,Damiere Byrd,receiving,1,11,11.0,0,11,3
CHI,Dazz Newsome,receiving,1,10,10.0,0,10,2
CHI,Khalil Herbert,receiving,1,7,7.0,0,7,1
CHI,Damien Williams,receiving,1,2,2.0,0,2,2
CHI,David Montgomery,receiving,7,61,8.7,0,16,9
CHI,Jimmy Graham,receiving,2,30,15.0,1,15,2
CHI,Marquise Goodwin,receiving,2,23,11.5,0,15,2
CHI,Darnell Mooney,receiving,5,57,11.4,0,30,9
CIN,Chris Evans,receiving,0,0,0.0,0,0,1
CIN,Samaje Perine,receiving,2,6,3.0,0,3,2
CIN,Drew Sample,receiving,2,9,4.5,0,5,2
CIN,C.J. Uzomah,receiving,5,36,7.2,0,16,7
CIN,Joe Mixon,receiving,6,70,11.7,1,52,6
CIN,Tyler Boyd,receiving,3,85,28.3,1,68,5
CIN,Ja'Marr Chase,receiving,7,125,17.9,0,22,10
CIN,Tee Higgins,receiving,12,194,16.2,2,52,13
CLE,Donovan Peoples-Jones,receiving,1,5,5.0,0,5,6
CLE,Anthony Schwartz,receiving,1,5,5.0,1,5,1
CLE,Andy Janovich,receiving,2,6,3.0,0,3,2
CLE,D'Ernest Johnson,receiving,1,8,8.0,0,8,2
CLE,Austin Hooper,receiving,3,26,8.7,0,11,5
CLE,Jarvis Landry,receiving,4,55,13.8,0,24,7
CLE,Rashard Higgins,receiving,5,58,11.6,0,16,6
CLE,Harrison Bryant,receiving,1,1,1.0,1,1,1
CLE,Nick Chubb,receiving,3,58,19.3,0,40,4
CLE,David Njoku,receiving,0,0,0.0,0,0,2
DAL,Terence Steele,receiving,1,1,1.0,1,1,1
DAL,Ezekiel Elliott,receiving,1,5,5.0,1,5,1
DAL,Cedrick Wilson Jr.,receiving,2,10,5.0,0,6,3
DAL,Tony Pollard,receiving,2,16,8.0,0,9,3
DAL,Michael Gallup,receiving,2,53,26.5,0,40,5
DAL,Dalton Schultz,receiving,8,82,10.3,1,16,9
DAL,Malik Turner,receiving,3,82,27.3,1,61,3
DAL,Amari Cooper,receiving,7,85,12.1,1,24,11
DAL,CeeDee Lamb,receiving,4,66,16.5,0,25,5
DEN,Tim Patrick,receiving,2,18,9.0,0,13,4
DEN,Courtland Sutton,receiving,4,33,8.3,0,16,5
DEN,Jerry Jeudy,receiving,3,60,20.0,0,40,4
DEN,Javonte Williams,receiving,2,8,4.0,0,7,2
DEN,Melvin Gordon III,receiving,1,4,4.0,0,4,1
DEN,Albert Okwuegbunam Jr.,receiving,0,0,0.0,0,0,2
DEN,Noah Fant,receiving,3,30,10.0,0,20,4
DET,Josh Reynolds,receiving,2,36,18.0,0,23,7
DET,Craig Reynolds,receiving,3,22,7.3,0,14,4
DET,Brock Wright,receiving,3,4,1.3,0,5,3
DET,Amon-Ra St. Brown,receiving,9,91,10.1,1,24,11
DET,KhaDarel Hodge,receiving,1,21,21.0,0,21,1
DET,Tom Kennedy,receiving,2,16,8.0,0,8,2
DET,Kalif Raymond,receiving,3,12,4.0,0,6,5
DET,Jason Cabinda,receiving,2,6,3.0,0,4,2
GB,Marcedes Lewis,receiving,2,2,1.0,0,1,3
GB,Josiah Deguara,receiving,2,5,2.5,0,4,3
GB,AJ Dillon,receiving,3,15,5.0,0,7,3
GB,Juwann Winfree,receiving,0,0,0.0,0,0,1
GB,Davante Adams,receiving,10,114,11.4,2,33,13
GB,Allen Lazard,receiving,2,45,22.5,1,34,5
GB,Aaron Jones Sr.,receiving,5,21,4.2,0,10,6
HOU,Phillip Dorsett II,receiving,3,55,18.3,0,36,6
HOU,Brevin Jordan,receiving,4,56,14.0,0,27,4
HOU,Pharaoh Brown,receiving,2,10,5.0,0,6,3
HOU,Rex Burkhead,receiving,2,0,0.0,0,4,2
HOU,Jordan Akins,receiving,0,0,0.0,0,0,1
HOU,Chris Moore,receiving,4,40,10.0,0,23,4
HOU,Chris Conley,receiving,3,60,20.0,1,41,3
HOU,Nico Collins,receiving,3,33,11.0,1,13,4
IND,Jonathan Taylor,receiving,0,0,0.0,0,0,2
IND,Kylen Granson,receiving,1,6,6.0,0,6,1
IND,Nyheim Hines,receiving,1,7,7.0,0,7,1
IND,Dezmon Patmon,receiving,1,14,14.0,1,14,1
IND,Ashton Dulin,receiving,1,23,23.0,0,23,2
IND,Mo Alie-Cox,receiving,2,42,21.0,0,37,4
IND,T.Y. Hilton,receiving,4,51,12.8,1,39,5
IND,Michael Pittman Jr.,receiving,8,82,10.3,0,20,12
JAX,Laquon Treadwell,receiving,4,54,13.5,0,20,5
JAX,Dare Ogunbowale,receiving,2,15,7.5,0,9,4
JAX,Jacob Hollister,receiving,2,20,10.0,0,11,2
JAX,James O'Shaughnessy,receiving,4,49,12.3,0,22,4
JAX,Tavon Austin,receiving,6,68,11.3,0,25,7
JAX,Marvin Jones Jr.,receiving,8,74,9.3,0,19,13
