team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Kyler Murray,rushing,4,74,18.5,0,57
ARI,Jonathan Ward,rushing,1,3,3.0,0,3
ARI,Chase Edmonds,rushing,16,56,3.5,1,11
ATL,Mike Davis,rushing,7,28,4.0,0,9
ATL,Cordarrelle Patterson,rushing,7,14,2.0,1,6
ATL,Matt Ryan,rushing,4,5,1.3,0,3
BAL,Devonta Freeman,rushing,6,17,2.8,1,8
BAL,Latavius Murray,rushing,5,12,2.4,0,6
BAL,Josh Johnson,rushing,5,10,2.0,0,7
BUF,Josh Allen,rushing,12,64,5.3,0,25
BUF,Devin Singletary,rushing,12,39,3.3,1,7
BUF,Zack Moss,rushing,3,12,4.0,0,6
BUF,Isaiah McKenzie,rushing,1,-1,-1.0,0,-1
CAR,Cam Newton,rushing,5,42,8.4,0,33
CAR,Sam Darnold,rushing,1,11,11.0,0,11
CAR,Chuba Hubbard,rushing,6,9,1.5,0,4
CAR,Reggie Bonnafon,rushing,1,4,4.0,0,4
CAR,Ameer Abdullah,rushing,2,1,0.5,0,3
CHI,David Montgomery,rushing,21,45,2.1,1,11
CHI,Khalil Herbert,rushing,2,21,10.5,1,20
CHI,Damien Williams,rushing,1,12,12.0,0,12
CHI,Nick Foles,rushing,4,8,2.0,0,8
CHI,Darnell Mooney,rushing,2,2,1.0,0,2
CIN,Joe Burrow,rushing,2,11,5.5,0,12
CIN,Chris Evans,rushing,1,1,1.0,0,1
CIN,Joe Mixon,rushing,18,65,3.6,1,19
CLE,Nick Chubb,rushing,17,126,7.4,1,27
CLE,D'Ernest Johnson,rushing,4,58,14.5,0,30
CLE,Baker Mayfield,rushing,2,11,5.5,0,12
CLE,Anthony Schwartz,rushing,2,24,12.0,0,13
DAL,CeeDee Lamb,rushing,1,-2,-2.0,0,-2
DAL,Tony Pollard,rushing,8,34,4.3,0,9
DAL,Ezekiel Elliott,rushing,9,37,4.1,1,11
DAL,Corey Clement,rushing,4,18,4.5,0,8
DAL,Cooper Rush,rushing,2,0,0.0,0,2
DAL,Dak Prescott,rushing,4,21,5.3,0,13
DEN,Melvin Gordon III,rushing,7,-4,-0.6,0,4
DEN,Drew Lock,rushing,2,10,5.0,0,5
DEN,Javonte Williams,rushing,7,12,1.7,1,3
DET,Craig Reynolds,rushing,11,29,2.6,0,5
DET,Amon-Ra St. Brown,rushing,2,19,9.5,0,12
DET,Kalif Raymond,rushing,1,5,5.0,0,5
DET,Jamaal Williams,rushing,19,77,4.1,0,14
GB,AJ Dillon,rushing,9,41,4.6,0,8
GB,Allen Lazard,rushing,1,13,13.0,0,13
GB,Aaron Rodgers,rushing,1,-1,-1.0,0,-1
GB,Aaron Jones Sr.,rushing,12,66,5.5,0,27
GB,Equanimeous St. Brown,rushing,1,-10,-10.0,0,-10
HOU,Royce Freeman,rushing,12,34,2.8,0,13
HOU,Tremon Smith,rushing,1,7,7.0,0,7
HOU,Davis Mills,rushing,1,-1,-1.0,0,-1
HOU,Rex Burkhead,rushing,22,149,6.8,2,36
IND,Michael Pittman Jr.,rushing,1,3,3.0,0,3
IND,Carson Wentz,rushing,2,4,2.0,0,5
IND,Nyheim Hines,rushing,3,11,3.7,0,5
IND,Jonathan Taylor,rushing,27,108,4.0,0,43
JAX,Trevor Lawrence,rushing,6,37,6.2,0,26
JAX,Tavon Austin,rushing,3,21,7.0,0,8
JAX,James Robinson,rushing,3,10,3.3,0,9
JAX,Andrew Wingard,rushing,1,4,4.0,0,4
JAX,Nathan Cottrell,rushing,1,3,3.0,0,3
JAX,Dare Ogunbowale,rushing,17,57,3.4,1,9
KC,Darrel Williams,rushing,11,55,5.0,0,12
KC,Derrick Gore,rushing,12,43,3.6,0,10
KC,Clyde Edwards-Helaire,rushing,9,27,3.0,1,7
KC,Chad Henne,rushing,2,0,0.0,0,0
KC,Michael Burton,rushing,1,2,2.0,0,2
LAC,Maurice Ffrench,rushing,1,3,3.0,0,3
LAC,Joshua Kelley,rushing,5,7,1.4,0,5
LAC,Justin Herbert,rushing,4,15,3.8,0,8
LAC,Justin Jackson,rushing,11,64,5.8,2,17
LAR,Sony Michel,rushing,27,131,4.9,1,16
LAR,Jake Funk,rushing,1,-1,-1.0,0,-1
LAR,Cooper Kupp,rushing,1,4,4.0,0,4
LAR,Darrell Henderson Jr.,rushing,1,17,17.0,0,17
LAR,Matthew Stafford,rushing,3,8,2.7,0,7
LV,Peyton Barber,rushing,5,22,4.4,1,8
LV,Josh Jacobs,rushing,27,129,4.8,0,19
LV,Jalen Richard,rushing,1,4,4.0,0,4
LV,Derek Carr,rushing,7,5,0.7,0,4
MIA,Myles Gaskin,rushing,3,10,3.3,0,5
MIA,Tua Tagovailoa,rushing,1,1,1.0,0,1
MIA,Duke Johnson,rushing,13,39,3.0,0,10
MIA,Phillip Lindsay,rushing,13,36,2.8,0,6
MIN,Kene Nwangwu,rushing,5,8,1.6,0,5
MIN,Kirk Cousins,rushing,4,17,4.3,0,8
MIN,Alexander Mattison,rushing,13,41,3.2,1,18
NE,Brandon Bolden,rushing,2,4,2.0,0,3
NE,Mac Jones,rushing,6,33,5.5,0,11
NE,Damien Harris,rushing,18,103,5.7,3,31
NE,Gunner Olszewski,rushing,1,9,9.0,0,9
NO,Tony Jones Jr.,rushing,2,6,3.0,0,4
NO,Ian Book,rushing,3,6,2.0,0,3
NO,Alvin Kamara,rushing,13,52,4.0,0,19
NO,Mark Ingram II,rushing,4,17,4.3,0,7
NO,Adam Prentice,rushing,1,2,2.0,0,2
NYG,Mike Glennon,rushing,2,11,5.5,0,7
NYG,Saquon Barkley,rushing,15,32,2.1,0,7
NYG,Devontae Booker,rushing,6,27,4.5,0,10
NYG,Jake Fromm,rushing,3,12,4.0,0,6
NYG,Elijhaa Penny,rushing,1,2,2.0,0,2
NYJ,Braden Mann,rushing,1,4,4.0,0,4
NYJ,Tevin Coleman,rushing,14,57,4.1,0,12
NYJ,Michael Carter,rushing,16,118,7.4,0,38
NYJ,Zach Wilson,rushing,4,91,22.8,1,52
NYJ,Braxton Berrios,rushing,1,3,3.0,0,3
PHI,Miles Sanders,rushing,7,45,6.4,0,15
PHI,Boston Scott,rushing,12,41,3.4,1,9
PHI,Jordan Howard,rushing,9,37,4.1,0,6
PHI,Jalen Hurts,rushing,2,7,3.5,0,6
PIT,Mason Rudolph,rushing,1,17,17.0,0,17
PIT,Benny Snell Jr.,rushing,5,20,4.0,0,8
PIT,Najee Harris,rushing,19,93,4.9,0,21
SEA,Rashaad Penny,rushing,17,135,7.9,1,32
SEA,Dee Eskridge,rushing,1,7,7.0,0,7
SEA,Russell Wilson,rushing,2,13,6.5,0,10
SEA,DeeJay Dallas,rushing,4,15,3.8,0,7
SF,Jimmy Garoppolo,rushing,1,3,3.0,0,3
SF,Deebo Samuel,rushing,5,32,6.4,0,12
SF,JaMycal Hasty,rushing,1,3,3.0,0,3
SF,Jeff Wilson Jr.,rushing,14,45,3.2,1,9
TB,Ke'Shawn Vaughn,rushing,7,70,10.0,1,55
TB,Ronald Jones,rushing,20,65,3.3,1,16
TB,Cyril Grayson Jr.,rushing,1,14,14.0,0,14
TB,Tom Brady,rushing,1,11,11.0,0,11
TB,Le'Veon Bell,rushing,2,-1,-0.5,0,0
TEN,D'Onta Foreman,rushing,9,17,1.9,1,8
TEN,Dontrell Hilliard,rushing,5,20,4.0,0,9
TEN,Ryan Tannehill,rushing,3,22,7.3,0,23
TEN,Jeremy McNichols,rushing,7,31,4.4,0,10
WSH,Jonathan Williams,rushing,3,9,3.0,0,4
WSH,DeAndre Carter,rushing,1,15,15.0,0,15
WSH,Antonio Gibson,rushing,6,29,4.8,0,15
WSH,Taylor Heinicke,rushing,1,-1,-1.0,0,-1
WSH,Jaret Patterson,rushing,9,33,3.7,0,10
