team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
LV,Aidan O'Connell,passing,2218,6.36,12,7,24,213,343
LV,Brian Hoyer,passing,231,7.1,0,2,1,23,42
LV,Jakobi Meyers,passing,12,3.0,1,0,0,2,3
LV,Jimmy Garoppolo,passing,1205,6.13,7,9,14,110,169
LV,Josh Jacobs,passing,0,0.0,0,0,1,0,0
