team,player,category,INT,YDS,TD
LV,Amik Robertson,interceptions,2,40,0
LV,Isaiah Pola-Mao,interceptions,1,0,0
LV,Jack Jones,interceptions,2,49,2
LV,Marcus Peters,interceptions,1,75,1
LV,Nate Hobbs,interceptions,1,10,0
LV,Robert Spillane,interceptions,3,53,0
LV,Tre'von Moehrig,interceptions,3,41,0
