team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Michael Carter,receiving,5,30,6.0,0,18,5
ARI,Trey McBride,receiving,3,20,6.7,0,11,4
ARI,Greg Dortch,receiving,1,19,19.0,0,19,1
ARI,DeeJay Dallas,receiving,1,1,1.0,1,1,1
ARI,Elijah Higgins,receiving,0,0,0.0,0,0,1
ARI,Michael Wilson,receiving,2,44,22.0,0,38,5
ARI,James Conner,receiving,4,49,12.3,0,36,4
ARI,Marvin Harrison Jr.,receiving,4,39,9.8,0,12,8
ATL,Charlie Woerner,receiving,0,0,0.0,0,0,2
ATL,Kyle Pitts Sr.,receiving,1,7,7.0,0,7,2
ATL,Bijan Robinson,receiving,2,9,4.5,0,13,2
ATL,Tyler Allgeier,receiving,1,9,9.0,0,9,1
ATL,Chris Blair,receiving,1,17,17.0,0,17,1
ATL,Ray-Ray McCloud III,receiving,3,19,6.3,0,8,4
ATL,Drake London,receiving,5,59,11.8,0,19,8
ATL,Darnell Mooney,receiving,5,82,16.4,0,22,6
BAL,Mark Andrews,receiving,4,37,9.3,1,16,6
BAL,Isaiah Likely,receiving,3,29,9.7,1,19,3
BAL,Derrick Henry,receiving,2,27,13.5,0,16,2
BAL,Zay Flowers,receiving,5,100,20.0,0,49,8
BAL,Justice Hill,receiving,0,0,0.0,0,0,1
BAL,Rashod Bateman,receiving,1,14,14.0,1,14,3
BUF,Mack Hollins,receiving,2,25,12.5,0,13,3
BUF,James Cook III,receiving,3,26,8.7,1,16,3
BUF,Dawson Knox,receiving,2,22,11.0,0,13,2
BUF,Khalil Shakir,receiving,2,22,11.0,0,12,6
BUF,Ray Davis,receiving,1,17,17.0,0,17,1
BUF,Keon Coleman,receiving,1,17,17.0,0,17,2
BUF,Dalton Kincaid,receiving,4,15,3.8,0,7,7
BUF,Ty Johnson,receiving,0,0,0.0,0,0,1
BUF,Amari Cooper,receiving,1,10,10.0,0,10,2
CAR,Dan Chisena,receiving,1,23,23.0,0,23,2
CAR,Adam Thielen,receiving,5,43,8.6,1,20,6
CAR,Jalen Coker,receiving,2,8,4.0,0,4,5
CAR,Chuba Hubbard,receiving,4,13,3.3,0,6,5
CAR,Tommy Tremble,receiving,3,32,10.7,0,15,3
CAR,David Moore,receiving,2,39,19.5,1,21,3
CHI,Collin Johnson,receiving,0,0,0.0,0,0,1
CHI,Gerald Everett,receiving,1,6,6.0,0,6,1
CHI,Cole Kmet,receiving,2,9,4.5,1,8,2
CHI,D'Andre Swift,receiving,3,33,11.0,0,13,3
CHI,Keenan Allen,receiving,9,141,15.7,1,45,13
CHI,DJ Moore,receiving,7,68,9.7,0,25,10
CHI,Rome Odunze,receiving,4,77,19.3,0,30,7
CIN,Mike Gesicki,receiving,2,14,7.0,0,9,2
CIN,Chase Brown,receiving,3,18,6.0,0,10,3
CIN,Andrei Iosivas,receiving,3,53,17.7,1,32,3
CIN,Drew Sample,receiving,1,12,12.0,0,12,1
CIN,Tee Higgins,receiving,8,58,7.3,1,21,11
CIN,Ja'Marr Chase,receiving,6,97,16.2,1,32,8
CLE,Jordan Akins,receiving,1,8,8.0,0,8,2
CLE,David Njoku,receiving,8,66,8.3,0,29,10
CLE,Jerome Ford,receiving,5,39,7.8,0,12,5
CLE,Elijah Moore,receiving,2,21,10.5,0,15,5
CLE,Jerry Jeudy,receiving,2,20,10.0,0,15,3
CLE,Pierre Strong Jr.,receiving,2,3,1.5,0,2,2
CLE,Jamari Thrash,receiving,0,0,0.0,0,0,1
CLE,Michael Woods II,receiving,0,0,0.0,0,0,3
DAL,CeeDee Lamb,receiving,7,105,15.0,0,52,8
DAL,Luke Schoonmaker,receiving,1,3,3.0,0,3,1
DAL,KaVontae Turpin,receiving,1,7,7.0,0,7,1
DAL,Jalen Tolbert,receiving,2,20,10.0,1,10,3
DAL,Rico Dowdle,receiving,3,28,9.3,0,10,3
DAL,Jake Ferguson,receiving,6,40,6.7,0,21,9
DAL,Ryan Flournoy,receiving,3,41,13.7,0,26,3
DAL,Brandin Cooks,receiving,3,48,16.0,0,29,3
DAL,Hunter Luepke,receiving,0,0,0.0,0,0,2
DEN,Michael Burton,receiving,3,19,6.3,1,13,3
DEN,Courtland Sutton,receiving,5,50,10.0,0,18,6
DEN,Javonte Williams,receiving,7,29,4.1,0,12,11
DEN,Troy Franklin,receiving,2,25,12.5,0,18,3
DEN,Devaughn Vele,receiving,2,21,10.5,1,15,3
DEN,Lucas Krull,receiving,3,21,7.0,0,10,3
DEN,Nate Adkins,receiving,2,18,9.0,0,13,2
DEN,Marvin Mims Jr.,receiving,3,62,20.7,0,53,5
DEN,Adam Trautman,receiving,1,5,5.0,0,5,1
DEN,Blake Watson,receiving,1,13,13.0,0,13,2
DET,Craig Reynolds,receiving,1,5,5.0,0,5,1
DET,Jermar Jefferson,receiving,1,10,10.0,0,10,1
DET,Jameson Williams,receiving,5,143,28.6,1,82,7
DET,Jahmyr Gibbs,receiving,4,45,11.3,0,23,5
DET,Sam LaPorta,receiving,4,43,10.8,1,21,7
DET,Sione Vaki,receiving,2,20,10.0,0,12,2
DET,Tim Patrick,receiving,0,0,0.0,0,0,1
DET,Amon-Ra St. Brown,receiving,6,70,11.7,1,28,8
GB,Christian Watson,receiving,0,0,0.0,0,0,1
GB,Emanuel Wilson,receiving,1,4,4.0,0,4,1
GB,Dontayvion Wicks,receiving,3,13,4.3,1,12,7
GB,Romeo Doubs,receiving,2,20,10.0,0,15,3
GB,Josh Jacobs,receiving,4,38,9.5,0,13,4
GB,Tucker Kraft,receiving,3,63,21.0,0,30,4
GB,Jayden Reed,receiving,3,76,25.3,0,37,4
GB,Bo Melton,receiving,0,0,0.0,0,0,1
GB,Chris Brooks,receiving,1,2,2.0,0,2,1
GB,Luke Musgrave,receiving,0,0,0.0,0,0,1
HOU,Tank Dell,receiving,6,98,16.3,1,30,7
HOU,Nico Collins,receiving,7,60,8.6,0,30,10
HOU,Dalton Schultz,receiving,5,45,9.0,1,24,8
