team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Kyler Murray,rushing,8,63,7.9,1,20
ARI,Michael Carter,rushing,5,18,3.6,0,6
ARI,Greg Dortch,rushing,1,8,8.0,0,8
ARI,James Conner,rushing,15,117,7.8,1,40
ATL,Michael Penix Jr.,rushing,4,3,0.8,0,5
ATL,Ray-Ray McCloud III,rushing,1,8,8.0,0,8
ATL,Tyler Allgeier,rushing,11,22,2.0,0,12
ATL,Bijan Robinson,rushing,22,94,4.3,2,14
BAL,Derrick Henry,rushing,24,162,6.8,0,44
BAL,Lamar Jackson,rushing,9,22,2.4,0,8
BAL,Zay Flowers,rushing,1,3,3.0,0,3
BAL,Rasheen Ali,rushing,1,2,2.0,0,2
BAL,Justice Hill,rushing,2,30,15.0,0,25
BAL,Mark Andrews,rushing,1,1,1.0,0,1
BUF,James Cook III,rushing,11,100,9.1,1,46
BUF,Ty Johnson,rushing,6,30,5.0,0,12
BUF,Ray Davis,rushing,5,12,2.4,0,8
BUF,Josh Allen,rushing,6,30,5.0,0,12
CAR,David Moore,rushing,1,0,0.0,0,0
CAR,Mike Boone,rushing,1,1,1.0,0,1
CAR,Deven Thompkins,rushing,1,9,9.0,0,9
CAR,Raheem Blackshear,rushing,3,13,4.3,0,5
CAR,Chuba Hubbard,rushing,25,152,6.1,2,28
CAR,Bryce Young,rushing,5,68,13.6,1,34
CHI,Roschon Johnson,rushing,1,3,3.0,0,3
CHI,DJ Moore,rushing,1,2,2.0,0,2
CHI,Caleb Williams,rushing,6,34,5.7,0,13
CHI,D'Andre Swift,rushing,9,20,2.2,0,7
CIN,Ja'Marr Chase,rushing,1,7,7.0,0,7
CIN,Jake Browning,rushing,1,-1,-1.0,0,-1
CIN,Chase Brown,rushing,18,91,5.1,0,22
CIN,Joe Burrow,rushing,2,19,9.5,0,16
CLE,D'Onta Foreman,rushing,2,1,0.5,0,1
CLE,Pierre Strong Jr.,rushing,2,6,3.0,0,6
CLE,Dorian Thompson-Robinson,rushing,9,49,5.4,0,14
CLE,Jerome Ford,rushing,11,92,8.4,1,66
DAL,Cooper Rush,rushing,3,-4,-1.3,0,-1
DAL,Ezekiel Elliott,rushing,1,1,1.0,1,1
DAL,KaVontae Turpin,rushing,3,11,3.7,0,12
DAL,Rico Dowdle,rushing,13,23,1.8,0,6
DEN,Audric Estime,rushing,9,48,5.3,1,9
DEN,Bo Nix,rushing,3,25,8.3,0,15
DEN,Javonte Williams,rushing,4,24,6.0,0,15
DEN,Blake Watson,rushing,4,10,2.5,0,7
DEN,Marvin Mims Jr.,rushing,1,3,3.0,0,3
DET,Jameson Williams,rushing,1,7,7.0,0,7
DET,Jermar Jefferson,rushing,3,13,4.3,0,5
DET,Craig Reynolds,rushing,4,18,4.5,0,11
DET,Jahmyr Gibbs,rushing,23,109,4.7,1,12
DET,Jared Goff,rushing,1,-1,-1.0,0,-1
GB,Jordan Love,rushing,1,2,2.0,0,2
GB,Bo Melton,rushing,1,14,14.0,0,14
