team,player,category,CAR,YDS,AVG,TD,LONG
ARI,David Blough,rushing,2,7,3.5,0,4
ARI,Pharoh Cooper,rushing,2,8,4.0,0,6
ARI,Corey Clement,rushing,7,32,4.6,0,12
ARI,James Conner,rushing,16,79,4.9,0,16
ATL,Tyler Allgeier,rushing,20,83,4.2,1,17
ATL,Avery Williams,rushing,1,-2,-2.0,0,-2
ATL,Desmond Ridder,rushing,4,9,2.3,0,5
ATL,Cordarrelle Patterson,rushing,9,42,4.7,1,22
BAL,Gus Edwards,rushing,3,2,0.7,0,2
BAL,Andy Isabella,rushing,1,1,1.0,0,1
BAL,J.K. Dobbins,rushing,17,93,5.5,0,22
BAL,Tyler Huntley,rushing,7,24,3.4,0,10
CAR,Sam Darnold,rushing,5,20,4.0,0,11
CAR,Laviska Shenault Jr.,rushing,1,7,7.0,0,7
CAR,Chuba Hubbard,rushing,3,12,4.0,0,7
CAR,D'Onta Foreman,rushing,13,35,2.7,0,7
CHI,Justin Fields,rushing,10,132,13.2,0,60
CHI,Khalil Herbert,rushing,5,31,6.2,0,15
CHI,David Montgomery,rushing,6,24,4.0,0,9
CHI,Velus Jones Jr.,rushing,1,13,13.0,0,13
CLE,Deshaun Watson,rushing,8,31,3.9,0,21
CLE,Jerome Ford,rushing,5,9,1.8,0,9
CLE,Jacoby Brissett,rushing,1,2,2.0,0,2
CLE,Kareem Hunt,rushing,2,0,0.0,0,4
CLE,Nick Chubb,rushing,14,104,7.4,0,35
DAL,Malik Davis,rushing,10,39,3.9,0,23
DAL,Ezekiel Elliott,rushing,19,37,1.9,1,6
DAL,Dak Prescott,rushing,3,11,3.7,0,9
DEN,Latavius Murray,rushing,12,56,4.7,0,19
DEN,Chase Edmonds,rushing,7,34,4.9,0,10
DEN,Russell Wilson,rushing,4,27,6.8,2,16
DEN,Kendall Hinton,rushing,1,0,0.0,0,0
DET,Jameson Williams,rushing,1,40,40.0,0,40
DET,D'Andre Swift,rushing,11,78,7.1,1,35
DET,Jamaal Williams,rushing,22,144,6.5,1,58
DET,Nate Sudfeld,rushing,3,-3,-1.0,0,-1
DET,Kalif Raymond,rushing,1,4,4.0,0,4
DET,Jared Goff,rushing,1,2,2.0,0,2
GB,Aaron Jones Sr.,rushing,14,111,7.9,0,31
GB,Jordan Love,rushing,1,-1,-1.0,0,-1
GB,Aaron Rodgers,rushing,1,2,2.0,1,2
GB,Patrick Taylor Jr.,rushing,5,10,2.0,0,3
GB,AJ Dillon,rushing,12,41,3.4,1,10
HOU,Jeff Driskel,rushing,2,7,3.5,0,7
HOU,Royce Freeman,rushing,7,19,2.7,0,5
HOU,Dare Ogunbowale,rushing,7,21,3.0,0,9
HOU,Davis Mills,rushing,4,33,8.3,0,13
HOU,Amari Rodgers,rushing,1,4,4.0,0,4
IND,Parris Campbell,rushing,1,1,1.0,0,1
IND,Deon Jackson,rushing,3,10,3.3,0,4
IND,Sam Ehlinger,rushing,1,12,12.0,0,12
IND,Jordan Wilkins,rushing,6,23,3.8,0,7
IND,Zack Moss,rushing,15,74,4.9,0,12
IND,Nick Foles,rushing,1,8,8.0,0,8
JAX,Trevor Lawrence,rushing,2,4,2.0,0,4
JAX,Evan Engram,rushing,1,13,13.0,0,13
JAX,Snoop Conner,rushing,5,17,3.4,1,8
JAX,Travis Etienne Jr.,rushing,9,108,12.0,1,62
JAX,Jamal Agnew,rushing,2,-6,-3.0,0,0
JAX,JaMycal Hasty,rushing,10,33,3.3,1,11
KC,Isiah Pacheco,rushing,9,31,3.4,1,6
KC,Ronald Jones,rushing,1,3,3.0,0,3
KC,Patrick Mahomes,rushing,4,8,2.0,0,4
