team,player,category,REC,YDS,AVG,TD,LONG,TGTS
PIT,Anthony McFarland Jr.,receiving,2,11,5.5,0,12,2
PIT,Benny Snell Jr.,receiving,2,17,8.5,0,11,2
PIT,Chase Claypool,receiving,32,311,8.24,1,26,50
PIT,Cody White,receiving,1,2,2.0,0,2,1
PIT,Connor Heyward,receiving,12,151,10.75,1,45,17
PIT,Derek Watt,receiving,5,11,2.0,1,5,5
PIT,Diontae Johnson,receiving,86,882,10.71,0,37,147
PIT,George Pickens,receiving,52,801,14.35,4,42,84
PIT,Gunner Olszewski,receiving,5,53,8.38,0,31,7
PIT,Jaylen Warren,receiving,28,214,6.57,0,26,33
PIT,Miles Boykin,receiving,2,11,3.67,0,11,3
PIT,Najee Harris,receiving,41,229,5.15,3,19,53
PIT,Pat Freiermuth,receiving,63,732,11.49,2,57,98
PIT,Steven Sims,receiving,14,104,6.09,0,28,23
PIT,Zach Gentry,receiving,19,132,5.26,0,32,23
