team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Michael Wilson,receiving,6,95,15.8,0,28,6
ARI,James Conner,receiving,4,54,13.5,0,34,4
ARI,Michael Carter,receiving,1,2,2.0,0,2,2
ARI,Greg Dortch,receiving,2,14,7.0,0,9,4
ARI,Elijah Higgins,receiving,2,32,16.0,0,25,2
ARI,Rondale Moore,receiving,4,31,7.8,0,10,5
ARI,Trey McBride,receiving,3,34,11.3,1,25,6
ATL,KhaDarel Hodge,receiving,0,0,0.0,0,0,1
ATL,Bijan Robinson,receiving,7,103,14.7,1,71,8
ATL,Scotty Miller,receiving,2,66,33.0,0,56,2
ATL,Drake London,receiving,4,41,10.3,0,21,9
ATL,Jonnu Smith,receiving,3,29,9.7,1,15,3
ATL,Kyle Pitts Sr.,receiving,2,27,13.5,0,19,3
ATL,MyCole Pruitt,receiving,1,17,17.0,0,17,1
ATL,Van Jefferson,receiving,2,13,6.5,0,7,3
ATL,John FitzPatrick,receiving,1,12,12.0,0,12,1
ATL,Tyler Allgeier,receiving,3,10,3.3,0,6,3
BAL,Nelson Agholor,receiving,5,39,7.8,0,16,5
BAL,Laquon Treadwell,receiving,1,16,16.0,0,16,3
BAL,Isaiah Likely,receiving,2,31,15.5,1,27,2
BAL,Justice Hill,receiving,3,26,8.7,0,19,10
BAL,Charlie Kolar,receiving,3,23,7.7,0,12,4
BAL,Tylan Wallace,receiving,1,11,11.0,0,11,2
BUF,Deonte Harty,receiving,1,12,12.0,0,12,1
BUF,James Cook III,receiving,3,16,5.3,0,6,4
BUF,Dawson Knox,receiving,2,22,11.0,1,17,3
BUF,Trent Sherfield,receiving,3,24,8.0,1,12,4
BUF,Dalton Kincaid,receiving,7,84,12.0,0,29,8
BUF,Stefon Diggs,receiving,7,87,12.4,0,36,8
BUF,Khalil Shakir,receiving,6,105,17.5,0,46,6
BUF,Gabe Davis,receiving,0,0,0.0,0,0,2
BUF,Ty Johnson,receiving,1,9,9.0,0,9,1
CAR,Chuba Hubbard,receiving,2,9,4.5,0,8,2
CAR,Stephen Sullivan,receiving,0,0,0.0,0,0,2
CAR,Terrace Marshall Jr.,receiving,1,5,5.0,0,5,1
CAR,Ian Thomas,receiving,1,5,5.0,0,5,2
CAR,Ihmir Smith-Marsette,receiving,1,6,6.0,0,6,2
CAR,DJ Chark,receiving,2,46,23.0,0,42,4
CAR,Adam Thielen,receiving,2,12,6.0,0,8,3
CAR,Tommy Tremble,receiving,2,11,5.5,0,7,2
CHI,Robert Tonyan,receiving,0,0,0.0,0,0,1
CHI,Cole Kmet,receiving,3,41,13.7,0,27,4
CHI,Khalil Herbert,receiving,2,13,6.5,0,16,2
CHI,Equanimeous St. Brown,receiving,1,18,18.0,0,18,1
CHI,DJ Moore,receiving,4,64,16.0,0,33,6
CHI,Tyler Scott,receiving,1,12,12.0,0,12,2
CIN,Tyler Boyd,receiving,1,4,4.0,0,4,2
CIN,Trenton Irwin,receiving,2,34,17.0,0,25,2
CIN,Charlie Jones,receiving,3,49,16.3,0,35,3
CIN,Ja'Marr Chase,receiving,4,19,4.8,0,11,6
CIN,Andrei Iosivas,receiving,5,36,7.2,2,15,7
CIN,Chase Brown,receiving,1,10,10.0,0,10,2
CIN,Drew Sample,receiving,2,7,3.5,0,5,2
CIN,Joe Mixon,receiving,1,6,6.0,1,6,2
CIN,Tanner Hudson,receiving,2,11,5.5,0,8,2
CLE,David Bell,receiving,4,68,17.0,2,31,4
CLE,Cedric Tillman,receiving,3,43,14.3,0,18,6
CLE,Jerome Ford,receiving,2,26,13.0,0,19,3
CLE,Jordan Akins,receiving,3,24,8.0,0,14,6
CLE,Kareem Hunt,receiving,1,5,5.0,0,5,1
CLE,James Proche II,receiving,0,0,0.0,0,0,4
CLE,Pierre Strong Jr.,receiving,0,0,0.0,0,0,1
DAL,Jalen Brooks,receiving,1,1,1.0,0,1,1
DAL,Michael Gallup,receiving,0,0,0.0,0,0,2
DAL,Peyton Hendershot,receiving,1,24,24.0,0,24,1
DAL,CeeDee Lamb,receiving,13,98,7.5,2,15,13
DAL,Rico Dowdle,receiving,3,54,18.0,0,32,4
DAL,Jake Ferguson,receiving,6,69,11.5,0,16,6
DAL,Jalen Tolbert,receiving,2,8,4.0,1,5,3
DAL,Brandin Cooks,receiving,6,39,6.5,1,15,8
DAL,Tony Pollard,receiving,2,16,8.0,0,12,2
DEN,Marvin Mims Jr.,receiving,1,16,16.0,0,16,1
DEN,Adam Trautman,receiving,1,21,21.0,0,21,1
DEN,Samaje Perine,receiving,3,23,7.7,0,11,4
DEN,Lil'Jordan Humphrey,receiving,0,0,0.0,0,0,1
DEN,Jerry Jeudy,receiving,3,79,26.3,1,47,6
DEN,Courtland Sutton,receiving,1,2,2.0,0,2,4
DEN,Javonte Williams,receiving,7,43,6.1,0,12,9
DEN,Brandon Johnson,receiving,4,88,22.0,0,36,5
DEN,Lucas Krull,receiving,0,0,0.0,0,0,1
DET,Amon-Ra St. Brown,receiving,7,144,20.6,1,70,10
DET,Jahmyr Gibbs,receiving,0,0,0.0,0,0,1
DET,Dan Skipper,receiving,1,4,4.0,0,4,1
DET,James Mitchell,receiving,1,24,24.0,0,24,1
DET,Donovan Peoples-Jones,receiving,2,25,12.5,0,20,2
DET,Sam LaPorta,receiving,5,29,5.8,1,9,7
DET,Josh Reynolds,receiving,5,44,8.8,0,18,7
DET,Kalif Raymond,receiving,2,50,25.0,0,41,2
GB,Dontayvion Wicks,receiving,6,61,10.2,2,19,7
GB,Bo Melton,receiving,5,62,12.4,0,24,7
GB,Tucker Kraft,receiving,3,31,10.3,0,15,3
GB,Aaron Jones Sr.,receiving,5,30,6.0,0,13,5
GB,Luke Musgrave,receiving,1,11,11.0,0,11,1
GB,Malik Heath,receiving,3,9,3.0,0,4,4
GB,Jayden Reed,receiving,4,112,28.0,0,59,4
GB,Romeo Doubs,receiving,0,0,0.0,0,0,1
HOU,Nico Collins,receiving,9,195,21.7,1,75,9
HOU,Dalton Schultz,receiving,5,42,8.4,0,17,7
HOU,Andrew Beck,receiving,2,9,4.5,1,8,2
HOU,Xavier Hutchinson,receiving,1,6,6.0,0,6,4
HOU,Eric Saubert,receiving,1,5,5.0,0,5,1
HOU,John Metchie III,receiving,1,5,5.0,0,5,2
HOU,Devin Singletary,receiving,1,2,2.0,0,2,1
IND,Tyler Goodson,receiving,0,0,0.0,0,0,2
IND,Will Mallory,receiving,0,0,0.0,0,0,1
