team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
ARI,Matt Prater,kicking,50.0,34,8,2,4,2,2
ATL,Younghoe Koo,kicking,100.0,30,5,1,1,2,2
BAL,Justin Tucker,kicking,100.0,36,4,1,1,1,1
BUF,Tyler Bass,kicking,0.0,0,3,0,0,3,3
CAR,Matthew Wright,kicking,0.0,0,0,0,1,0,0
CHI,Cairo Santos,kicking,100.0,50,9,3,3,0,0
CIN,Evan McPherson,kicking,100.0,45,7,1,1,4,4
CLE,Riley Patterson,kicking,0.0,0,2,0,0,2,2
DAL,Brandon Aubrey,kicking,33.0,50,8,1,3,5,5
DEN,Wil Lutz,kicking,0.0,0,2,0,0,2,2
DET,Michael Badgley,kicking,100.0,39,6,1,1,3,4
GB,Anders Carlson,kicking,50.0,25,5,1,2,2,2
HOU,Ka'imi Fairbairn,kicking,100.0,51,5,1,1,2,3
IND,Matt Gay,kicking,75.0,52,9,3,4,0,0
JAX,Brandon McManus,kicking,100.0,44,8,2,2,2,2
KC,Harrison Butker,kicking,100.0,41,7,2,2,1,1
LAC,Cameron Dicker,kicking,100.0,49,12,4,4,0,0
LAR,Brett Maher,kicking,0.0,0,1,0,0,1,2
LV,Daniel Carlson,kicking,100.0,49,9,2,2,3,3
MIA,Jason Sanders,kicking,0.0,0,2,0,0,2,2
MIN,Greg Joseph,kicking,100.0,43,8,2,2,2,2
NE,Chad Ryland,kicking,100.0,30,3,1,1,0,0
NO,Blake Grupe,kicking,100.0,24,12,2,2,6,6
NYG,Mason Crosby,kicking,67.0,24,9,2,3,3,3
NYJ,Greg Zuerlein,kicking,75.0,40,9,3,4,0,0
PHI,Jake Elliott,kicking,100.0,36,4,1,1,1,1
PIT,Chris Boswell,kicking,100.0,25,5,1,1,2,2
SEA,Jason Myers,kicking,100.0,33,7,2,2,1,1
SF,Jake Moody,kicking,0.0,0,2,0,1,2,3
TB,Chase McLaughlin,kicking,100.0,57,9,3,3,0,0
TEN,Nick Folk,kicking,0.0,0,4,0,0,4,4
WSH,Joey Slye,kicking,100.0,36,4,1,1,1,1
