team,player,category,FUM,LOST
ARI,Rodney Hudson,fumbles,1,0
ARI,James Conner,fumbles,1,0
ARI,Byron Murphy Jr.,fumbles,0,0
ARI,Kyler Murray,fumbles,0,0
ARI,Trace McSorley,fumbles,0,0
ARI,Sean Harlow,fumbles,1,0
ATL,Olamide Zaccheaus,fumbles,1,1
ATL,Marcus Mariota,fumbles,2,1
ATL,Rashaan Evans,fumbles,0,0
BAL,Mike Davis,fumbles,1,0
BAL,Marlon Humphrey,fumbles,0,0
BUF,Zack Moss,fumbles,1,1
BUF,James Cook III,fumbles,1,1
CAR,Pat Elflein,fumbles,1,0
CAR,Baker Mayfield,fumbles,4,0
CAR,Christian McCaffrey,fumbles,0,0
CHI,Jaquan Brisker,fumbles,0,0
CIN,Joe Burrow,fumbles,2,1
CIN,Samaje Perine,fumbles,0,0
CLE,Demetric Felton,fumbles,1,0
CLE,Herb Miller,fumbles,0,0
DEN,Melvin Gordon III,fumbles,1,1
DEN,Javonte Williams,fumbles,1,1
DEN,Justin Simmons,fumbles,0,0
DET,Jared Goff,fumbles,1,0
GB,Aaron Rodgers,fumbles,1,1
HOU,Davis Mills,fumbles,1,1
HOU,Christian Kirksey,fumbles,0,0
IND,Isaiah Rodgers,fumbles,0,0
IND,Braden Smith,fumbles,0,0
IND,DeForest Buckner,fumbles,0,0
IND,Nyheim Hines,fumbles,1,0
IND,Matt Ryan,fumbles,4,1
JAX,Travis Etienne Jr.,fumbles,1,0
JAX,Foyesade Oluokun,fumbles,0,0
KC,Chad Henne,fumbles,1,0
KC,Clyde Edwards-Helaire,fumbles,0,0
KC,Isiah Pacheco,fumbles,1,0
KC,Patrick Mahomes,fumbles,1,0
KC,JuJu Smith-Schuster,fumbles,2,1
LAC,Tre' McKitty,fumbles,1,0
LAR,Leonard Floyd,fumbles,0,0
LAR,Matthew Stafford,fumbles,1,0
LAR,Justin Hollins,fumbles,0,0
LV,John Simpson,fumbles,0,0
LV,Kolton Miller,fumbles,0,0
LV,Hunter Renfrow,fumbles,1,0
LV,Derek Carr,fumbles,2,0
MIA,Jaelan Phillips,fumbles,0,0
MIA,Tyreek Hill,fumbles,1,0
MIA,Connor Williams,fumbles,0,0
MIA,Tua Tagovailoa,fumbles,1,0
MIA,Melvin Ingram,fumbles,0,0
MIN,Dalvin Tomlinson,fumbles,0,0
NE,Mac Jones,fumbles,1,1
NE,Nelson Agholor,fumbles,1,1
NO,Bradley Roby,fumbles,0,0
NO,Tyrann Mathieu,fumbles,0,0
NO,Mark Ingram II,fumbles,1,1
NYG,Jason Pinnock,fumbles,0,0
NYG,Saquon Barkley,fumbles,1,0
NYG,Daniel Jones,fumbles,1,1
NYJ,Breece Hall,fumbles,1,1
NYJ,Tyler Conklin,fumbles,1,0
NYJ,Garrett Wilson,fumbles,0,0
PIT,Diontae Johnson,fumbles,1,0
PIT,Cameron Heyward,fumbles,0,0
SEA,Geno Smith,fumbles,1,0
SEA,Austin Blythe,fumbles,0,0
SEA,Rashaad Penny,fumbles,1,0
SEA,DK Metcalf,fumbles,1,1
SEA,Charles Cross,fumbles,0,0
SEA,Mike Jackson,fumbles,0,0
SF,Trey Lance,fumbles,1,0
SF,Deebo Samuel,fumbles,1,1
TEN,Bud Dupree,fumbles,0,0
TEN,Derrick Henry,fumbles,1,0
TEN,Kyle Philips,fumbles,1,1
WSH,Curtis Samuel,fumbles,1,1
