team,player,category,CAR,YDS,AVG,TD,LONG
ARI,James Conner,rushing,10,26,2.6,1,8
ARI,Eno Benjamin,rushing,4,28,7.0,0,16
ARI,Kyler Murray,rushing,5,29,5.8,0,21
ARI,Trace McSorley,rushing,3,20,6.7,0,14
ATL,Damien Williams,rushing,2,2,1.0,0,2
ATL,Avery Williams,rushing,2,7,3.5,0,5
ATL,Marcus Mariota,rushing,12,72,6.0,1,16
ATL,Cordarrelle Patterson,rushing,22,120,5.5,1,15
BAL,Justice Hill,rushing,2,4,2.0,0,3
BAL,Mike Davis,rushing,2,11,5.5,0,10
BAL,Lamar Jackson,rushing,6,17,2.8,0,8
BAL,Kenyan Drake,rushing,11,31,2.8,0,8
BUF,Josh Allen,rushing,10,56,5.6,1,13
BUF,Devin Singletary,rushing,8,48,6.0,0,13
BUF,Zack Moss,rushing,6,15,2.5,0,8
BUF,James Cook III,rushing,1,2,2.0,0,2
CAR,DJ Moore,rushing,1,7,7.0,0,7
CAR,Christian McCaffrey,rushing,10,33,3.3,1,9
CAR,Chuba Hubbard,rushing,1,3,3.0,0,3
CAR,D'Onta Foreman,rushing,2,5,2.5,0,4
CAR,Baker Mayfield,rushing,5,6,1.2,1,7
CHI,Khalil Herbert,rushing,9,45,5.0,1,12
CHI,Justin Fields,rushing,11,28,2.5,0,12
CHI,David Montgomery,rushing,17,26,1.5,0,6
CIN,Samaje Perine,rushing,1,4,4.0,0,4
CIN,Joe Burrow,rushing,6,47,7.8,0,23
CIN,Joe Mixon,rushing,27,82,3.0,0,31
CLE,Kareem Hunt,rushing,11,46,4.2,1,24
CLE,Anthony Schwartz,rushing,2,20,10.0,0,15
CLE,Jacoby Brissett,rushing,4,10,2.5,0,4
CLE,Nick Chubb,rushing,22,141,6.4,0,25
DAL,Tony Pollard,rushing,6,8,1.3,0,9
DAL,Ezekiel Elliott,rushing,10,52,5.2,0,7
DAL,Dak Prescott,rushing,2,11,5.5,0,12
DEN,Melvin Gordon III,rushing,12,58,4.8,0,13
DEN,Javonte Williams,rushing,7,43,6.1,0,13
DEN,Russell Wilson,rushing,1,2,2.0,0,2
DET,D'Andre Swift,rushing,15,144,9.6,1,50
DET,Jamaal Williams,rushing,11,28,2.5,2,7
DET,Jared Goff,rushing,2,9,4.5,0,10
GB,Christian Watson,rushing,1,7,7.0,0,7
GB,AJ Dillon,rushing,10,45,4.5,1,14
GB,Romeo Doubs,rushing,1,11,11.0,0,11
GB,Aaron Rodgers,rushing,1,-1,-1.0,0,-1
GB,Aaron Jones Sr.,rushing,5,49,9.8,0,29
HOU,Davis Mills,rushing,2,-1,-0.5,0,1
HOU,Jeff Driskel,rushing,1,5,5.0,0,5
HOU,Dameon Pierce,rushing,11,33,3.0,0,8
HOU,Rex Burkhead,rushing,14,40,2.9,0,8
IND,Nyheim Hines,rushing,3,4,1.3,0,3
IND,Matt Ryan,rushing,4,12,3.0,0,10
IND,Jonathan Taylor,rushing,31,161,5.2,1,17
JAX,Jamal Agnew,rushing,1,6,6.0,0,6
JAX,Travis Etienne Jr.,rushing,4,47,11.8,0,27
JAX,James Robinson,rushing,11,66,6.0,1,22
JAX,Trevor Lawrence,rushing,2,4,2.0,0,6
KC,Isiah Pacheco,rushing,12,62,5.2,1,22
KC,Clyde Edwards-Helaire,rushing,7,42,6.0,0,18
KC,Jerick McKinnon,rushing,4,22,5.5,0,18
KC,Patrick Mahomes,rushing,3,5,1.7,0,4
KC,Marquez Valdes-Scantling,rushing,1,-3,-3.0,0,-3
LAC,Sony Michel,rushing,7,12,1.7,0,6
LAC,Austin Ekeler,rushing,14,36,2.6,0,8
LAC,Justin Herbert,rushing,4,1,0.3,0,3
LAC,Zander Horvath,rushing,1,2,2.0,0,2
LAC,Joshua Palmer,rushing,1,4,4.0,0,4
LAC,Joshua Kelley,rushing,4,21,5.3,0,12
LAR,Brandon Powell,rushing,1,3,3.0,0,3
LAR,Matthew Stafford,rushing,1,2,2.0,0,2
LAR,Cam Akers,rushing,3,0,0.0,0,0
LAR,Darrell Henderson Jr.,rushing,13,47,3.6,0,18
LV,Brandon Bolden,rushing,3,7,2.3,0,5
LV,Josh Jacobs,rushing,10,57,5.7,0,18
MIA,Raheem Mostert,rushing,5,16,3.2,0,11
MIA,Chase Edmonds,rushing,12,25,2.1,0,7
MIA,Tua Tagovailoa,rushing,2,0,0.0,0,0
MIA,Alec Ingold,rushing,1,2,2.0,0,2
MIA,Tyreek Hill,rushing,1,6,6.0,0,6
MIA,Jaylen Waddle,rushing,1,8,8.0,0,8
MIA,Cedrick Wilson Jr.,rushing,1,8,8.0,0,8
MIN,Alexander Mattison,rushing,8,36,4.5,0,10
MIN,Dalvin Cook,rushing,20,90,4.5,0,16
NE,Rhamondre Stevenson,rushing,8,25,3.1,0,12
NE,Damien Harris,rushing,9,48,5.3,0,12
NE,Jakobi Meyers,rushing,1,7,7.0,0,7
NE,Ty Montgomery II,rushing,2,-2,-1.0,0,0
NE,Mac Jones,rushing,2,0,0.0,0,2
NO,Taysom Hill,rushing,4,81,20.3,1,57
NO,Jameis Winston,rushing,2,9,4.5,0,6
NO,Alvin Kamara,rushing,9,39,4.3,0,15
NO,Mark Ingram II,rushing,4,22,5.5,0,7
NYG,Kadarius Toney,rushing,2,23,11.5,0,19
NYG,Matt Breida,rushing,5,24,4.8,0,9
NYG,Richie James,rushing,1,2,2.0,0,2
NYG,Daniel Jones,rushing,6,25,4.2,0,11
NYG,Saquon Barkley,rushing,18,164,9.1,1,68
NYJ,Breece Hall,rushing,6,23,3.8,0,14
NYJ,Michael Carter,rushing,10,60,6.0,0,22
NYJ,Joe Flacco,rushing,1,0,0.0,0,0
PHI,Jalen Hurts,rushing,17,90,5.3,1,16
PHI,Kenny Gainwell,rushing,5,20,4.0,1,7
PHI,Boston Scott,rushing,4,10,2.5,1,8
PHI,Miles Sanders,rushing,13,96,7.4,1,24
PIT,Mitchell Trubisky,rushing,3,9,3.0,0,6
PIT,Najee Harris,rushing,10,23,2.3,0,11
PIT,Chase Claypool,rushing,6,36,6.0,0,15
PIT,Jaylen Warren,rushing,3,7,2.3,0,3
SEA,Rashaad Penny,rushing,12,60,5.0,0,26
SEA,Travis Homer,rushing,1,2,2.0,0,2
SEA,Geno Smith,rushing,6,14,2.3,0,14
SF,Trey Lance,rushing,13,54,4.2,0,13
SF,Deebo Samuel,rushing,8,52,6.5,1,27
SF,Elijah Mitchell,rushing,6,41,6.8,0,16
SF,Jeff Wilson Jr.,rushing,9,22,2.4,0,5
SF,Brandon Aiyuk,rushing,1,7,7.0,0,7
TB,Tom Brady,rushing,2,-1,-0.5,0,0
TB,Leonard Fournette,rushing,21,127,6.0,0,17
TB,Julio Jones,rushing,2,17,8.5,0,12
TB,Rachaad White,rushing,6,14,2.3,0,5
TB,Jaelon Darden,rushing,1,2,2.0,0,2
TB,Breshad Perriman,rushing,1,-7,-7.0,0,-7
TEN,Ryan Tannehill,rushing,2,7,3.5,0,9
TEN,Chig Okonkwo,rushing,1,-4,-4.0,0,-4
TEN,Derrick Henry,rushing,21,82,3.9,0,18
TEN,Dontrell Hilliard,rushing,2,8,4.0,0,5
WSH,Antonio Gibson,rushing,14,58,4.1,0,13
WSH,Carson Wentz,rushing,6,12,2.0,0,8
WSH,Jahan Dotson,rushing,1,-10,-10.0,0,-10
WSH,Curtis Samuel,rushing,4,17,4.3,0,11
WSH,J.D. McKissic,rushing,3,8,2.7,0,5
