team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,DeeJay Dallas,receiving,3,11,3.67,1,5,3
ARI,Elijah Higgins,receiving,20,172,7.64,2,23,24
ARI,Emari Demercado,receiving,16,104,4.76,0,24,20
ARI,Greg Dortch,receiving,37,342,7.87,3,39,50
ARI,James Conner,receiving,47,414,8.52,1,44,55
ARI,Marvin Harrison Jr.,receiving,62,885,13.18,8,60,116
ARI,Michael Carter,receiving,11,57,5.17,0,18,11
ARI,Michael Wilson,receiving,47,548,12.19,4,41,71
ARI,Tip Reiman,receiving,6,37,6.6,0,14,7
ARI,Trey Benson,receiving,6,59,9.3,0,19,6
ARI,Trey McBride,receiving,111,1146,10.31,2,37,147
ARI,Xavier Weaver,receiving,0,0,0.0,0,0,2
ARI,Zay Jones,receiving,8,84,8.25,0,25,11
