team,player,category,INT,YDS,TD
ARI,Dennis Gardeck,interceptions,1,10,0
ARI,Garrett Williams,interceptions,2,0,0
ARI,Kei'Trel Clark,interceptions,1,0,0
ARI,Kyzir White,interceptions,1,0,0
ARI,Mack Wilson Sr.,interceptions,1,0,0
ARI,Sean Murphy-Bunting,interceptions,3,2,0
