team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Michael Wilson,receiving,2,21,10.5,1,18,4
ARI,Greg Dortch,receiving,3,36,12.0,0,16,5
ARI,Emari Demercado,receiving,5,39,7.8,0,13,7
ARI,Trey McBride,receiving,8,96,12.0,0,27,8
ARI,Xavier Weaver,receiving,0,0,0.0,0,0,1
ARI,Marvin Harrison Jr.,receiving,0,0,0.0,0,0,2
ARI,James Conner,receiving,4,22,5.5,0,9,5
ATL,Bijan Robinson,receiving,3,10,3.3,0,5,4
ATL,Ray-Ray McCloud III,receiving,3,30,10.0,0,12,4
ATL,Darnell Mooney,receiving,3,38,12.7,0,19,5
ATL,Kyle Pitts Sr.,receiving,3,70,23.3,0,52,5
ATL,Drake London,receiving,6,74,12.3,1,24,10
ATL,Tyler Allgeier,receiving,1,3,3.0,0,3,1
BAL,Mark Andrews,receiving,3,66,22.0,1,38,4
BAL,Zay Flowers,receiving,9,132,14.7,0,44,9
BAL,Nelson Agholor,receiving,1,25,25.0,0,25,3
BAL,Rashod Bateman,receiving,4,71,17.8,0,23,4
BAL,Justice Hill,receiving,1,2,2.0,0,2,1
BAL,Isaiah Likely,receiving,2,27,13.5,0,18,4
BUF,Mack Hollins,receiving,1,8,8.0,1,8,2
BUF,Dawson Knox,receiving,1,12,12.0,1,12,1
BUF,Keon Coleman,receiving,3,26,8.7,0,11,4
BUF,Curtis Samuel,receiving,3,44,14.7,0,38,4
BUF,Khalil Shakir,receiving,2,19,9.5,0,10,2
BUF,Ray Davis,receiving,3,55,18.3,0,42,3
BUF,Dalton Kincaid,receiving,6,51,8.5,0,15,7
CAR,Diontae Johnson,receiving,6,78,13.0,1,19,10
CAR,Ja'Tavion Sanders,receiving,5,49,9.8,0,21,7
CAR,Xavier Legette,receiving,3,23,7.7,1,13,4
CAR,David Moore,receiving,2,17,8.5,0,9,2
CAR,Miles Sanders,receiving,1,12,12.0,0,12,1
CAR,Chuba Hubbard,receiving,5,11,2.2,0,8,6
CAR,Jonathan Mingo,receiving,1,1,1.0,0,1,1
CAR,Ian Thomas,receiving,0,0,0.0,0,0,3
CAR,Jalen Coker,receiving,3,30,10.0,0,15,3
CHI,Keenan Allen,receiving,5,41,8.2,2,11,5
CHI,Marcedes Lewis,receiving,1,2,2.0,0,2,1
CHI,DJ Moore,receiving,4,20,5.0,0,9,5
CHI,Roschon Johnson,receiving,2,25,12.5,0,17,3
CHI,D'Andre Swift,receiving,4,28,7.0,0,19,4
CHI,Rome Odunze,receiving,2,40,20.0,0,28,2
CHI,Cole Kmet,receiving,5,70,14.0,2,31,5
CHI,Gerald Everett,receiving,0,0,0.0,0,0,1
CIN,Zack Moss,receiving,1,2,2.0,0,2,1
CIN,Erick All Jr.,receiving,2,10,5.0,0,9,3
CIN,Chase Brown,receiving,2,11,5.5,0,11,3
CIN,Andrei Iosivas,receiving,2,36,18.0,0,29,3
CIN,Tee Higgins,receiving,7,77,11.0,0,24,7
CIN,Ja'Marr Chase,receiving,5,72,14.4,0,33,6
CLE,Amari Cooper,receiving,4,42,10.5,0,14,6
CLE,Jerry Jeudy,receiving,1,35,35.0,0,35,3
CLE,Pierre Strong Jr.,receiving,2,35,17.5,0,21,3
CLE,David Njoku,receiving,5,31,6.2,0,14,7
CLE,D'Onta Foreman,receiving,2,16,8.0,0,10,2
CLE,Jaelon Darden,receiving,1,6,6.0,0,6,1
CLE,Elijah Moore,receiving,1,3,3.0,0,3,1
DAL,KaVontae Turpin,receiving,4,24,6.0,0,12,7
DAL,Jalen Brooks,receiving,1,15,15.0,0,15,6
DAL,Ryan Flournoy,receiving,1,12,12.0,0,12,1
DAL,Jake Ferguson,receiving,3,11,3.7,0,6,4
DAL,Rico Dowdle,receiving,5,30,6.0,0,15,6
DAL,Jalen Tolbert,receiving,4,43,10.8,0,26,5
DAL,CeeDee Lamb,receiving,7,89,12.7,0,27,14
DEN,Devaughn Vele,receiving,4,78,19.5,0,37,6
DEN,Troy Franklin,receiving,2,31,15.5,1,29,3
DEN,Nate Adkins,receiving,1,5,5.0,0,5,1
DEN,Lil'Jordan Humphrey,receiving,1,8,8.0,0,8,1
DEN,Lucas Krull,receiving,2,11,5.5,0,8,4
DEN,Javonte Williams,receiving,3,13,4.3,0,10,6
DEN,Jaleel McLaughlin,receiving,2,17,8.5,0,11,2
DEN,Courtland Sutton,receiving,4,53,13.3,1,20,6
DEN,Marvin Mims Jr.,receiving,0,0,0.0,0,0,3
DET,Amon-Ra St. Brown,receiving,4,37,9.3,1,16,4
DET,David Montgomery,receiving,1,0,0.0,0,0,1
DET,Taylor Decker,receiving,0,0,0.0,0,0,1
DET,Allen Robinson,receiving,0,0,0.0,0,0,1
DET,Jameson Williams,receiving,3,76,25.3,1,37,4
DET,Kalif Raymond,receiving,4,73,18.3,0,38,6
DET,Tim Patrick,receiving,3,68,22.7,0,42,3
DET,Sam LaPorta,receiving,1,52,52.0,1,52,1
DET,Brock Wright,receiving,0,0,0.0,0,0,1
DET,Jahmyr Gibbs,receiving,3,28,9.3,0,20,5
GB,Dontayvion Wicks,receiving,1,9,9.0,0,9,3
GB,Tucker Kraft,receiving,2,13,6.5,0,8,4
GB,Emanuel Wilson,receiving,1,19,19.0,0,19,2
GB,Bo Melton,receiving,1,6,6.0,0,6,2
GB,Andrew Beck,receiving,0,0,0.0,0,0,1
GB,Josh Jacobs,receiving,3,28,9.3,0,14,3
GB,Jayden Reed,receiving,6,28,4.7,1,7,6
GB,Romeo Doubs,receiving,3,49,16.3,2,20,4
GB,Christian Watson,receiving,3,68,22.7,1,44,4
GB,Ben Sims,receiving,2,38,19.0,0,28,2
HOU,Dameon Pierce,receiving,1,1,1.0,0,1,1
HOU,Stefon Diggs,receiving,6,77,12.8,1,26,7
HOU,Tank Dell,receiving,7,57,8.1,1,20,9
HOU,Joe Mixon,receiving,2,30,15.0,1,20,3
HOU,Xavier Hutchinson,receiving,0,0,0.0,0,0,2
HOU,Cade Stover,receiving,0,0,0.0,0,0,1
HOU,Dalton Schultz,receiving,4,27,6.8,0,9,8
IND,Kylen Granson,receiving,0,0,0.0,0,0,1
IND,Adonai Mitchell,receiving,2,9,4.5,0,9,4
IND,Ashton Dulin,receiving,0,0,0.0,0,0,1
IND,Tyler Goodson,receiving,4,14,3.5,0,13,5
IND,Drew Ogletree,receiving,2,24,12.0,0,22,2
IND,Michael Pittman Jr.,receiving,3,35,11.7,1,16,5
IND,Mo Alie-Cox,receiving,4,41,10.3,0,22,4
IND,Josh Downs,receiving,7,66,9.4,1,22,9
IND,Alec Pierce,receiving,0,0,0.0,0,0,4
IND,Will Mallory,receiving,0,0,0.0,0,0,1
JAX,Evan Engram,receiving,10,102,10.2,0,24,10
JAX,Gabe Davis,receiving,5,45,9.0,2,21,8
JAX,Travis Etienne Jr.,receiving,0,0,0.0,0,0,1
JAX,Brenton Strange,receiving,1,11,11.0,0,11,2
JAX,D'Ernest Johnson,receiving,2,16,8.0,0,14,2
JAX,Brian Thomas Jr.,receiving,3,27,9.0,0,13,6
JAX,Christian Kirk,receiving,3,39,13.0,0,15,6
LAC,J.K. Dobbins,receiving,2,6,3.0,0,5,2
LAC,Derius Davis,receiving,1,8,8.0,0,8,2
LAC,Stone Smartt,receiving,1,10,10.0,0,10,1
LAC,Quentin Johnston,receiving,3,22,7.3,0,8,4
LAC,Will Dissly,receiving,4,26,6.5,0,20,5
LAC,Joshua Palmer,receiving,2,38,19.0,0,24,3
LAC,Kimani Vidal,receiving,2,40,20.0,1,38,2
LAC,Ladd McConkey,receiving,4,43,10.8,0,15,8
LAC,Simi Fehoko,receiving,2,44,22.0,0,30,4
LV,Alexander Mattison,receiving,5,32,6.4,0,19,5
LV,Ameer Abdullah,receiving,3,14,4.7,0,12,5
LV,Alex Bachman,receiving,3,31,10.3,0,18,3
LV,Harrison Bryant,receiving,3,24,8.0,0,14,5
LV,Brock Bowers,receiving,9,71,7.9,0,18,10
LV,DJ Turner,receiving,2,37,18.5,0,30,4
LV,Tre Tucker,receiving,0,0,0.0,0,0,2
LV,Kristian Wilkerson,receiving,2,18,9.0,1,9,3
NE,Austin Hooper,receiving,1,5,5.0,0,5,2
NE,JaMycal Hasty,receiving,1,9,9.0,0,9,2
NE,Antonio Gibson,receiving,3,24,8.0,0,12,4
NE,Hunter Henry,receiving,3,41,13.7,1,30,5
NE,Kayshon Boutte,receiving,3,59,19.7,1,40,3
NE,Kendrick Bourne,receiving,2,9,4.5,0,8,2
NE,DeMario Douglas,receiving,6,92,15.3,1,35,9
NE,Ja'Lynn Polk,receiving,1,4,4.0,0,4,4
NO,Bub Means,receiving,5,45,9.0,1,14,8
NO,Chris Olave,receiving,1,5,5.0,0,5,1
NO,Rashid Shaheed,receiving,1,11,11.0,0,11,7
NO,Jordan Mims,receiving,2,13,6.5,0,10,4
NO,Mason Tipton,receiving,1,15,15.0,0,15,2
NO,Alvin Kamara,receiving,5,24,4.8,0,8,8
NO,Cedrick Wilson Jr.,receiving,2,28,14.0,0,25,3
NO,Foster Moreau,receiving,2,54,27.0,0,41,2
NO,Juwan Johnson,receiving,3,48,16.0,0,27,3
NYG,Theo Johnson,receiving,3,30,10.0,0,15,3
NYG,Jalin Hyatt,receiving,1,6,6.0,0,6,4
NYG,Darius Slayton,receiving,6,57,9.5,0,15,11
NYG,Tyrone Tracy Jr.,receiving,6,57,9.5,0,14,6
NYG,Wan'Dale Robinson,receiving,5,50,10.0,0,15,11
NYG,Isaiah Hodgins,receiving,1,5,5.0,0,5,1
NYJ,Jeremy Ruckert,receiving,2,7,3.5,0,8,3
NYJ,Tyler Conklin,receiving,2,10,5.0,0,6,3
NYJ,Allen Lazard,receiving,6,114,19.0,1,52,7
NYJ,Garrett Wilson,receiving,8,107,13.4,1,24,10
NYJ,Mike Williams,receiving,0,0,0.0,0,0,3
NYJ,Breece Hall,receiving,5,56,11.2,0,24,6
NYJ,Braelon Allen,receiving,0,0,0.0,0,0,2
PHI,DeVonta Smith,receiving,3,64,21.3,1,45,4
PHI,Dallas Goedert,receiving,0,0,0.0,0,0,1
PHI,A.J. Brown,receiving,6,116,19.3,1,40,9
PHI,Grant Calcaterra,receiving,4,67,16.8,0,34,4
PHI,Jahan Dotson,receiving,1,10,10.0,0,10,3
PHI,Saquon Barkley,receiving,2,7,3.5,0,7,2
PHI,Kenny Gainwell,receiving,0,0,0.0,0,0,1
PIT,Connor Heyward,receiving,1,4,4.0,0,4,1
PIT,Darnell Washington,receiving,1,9,9.0,0,9,1
PIT,Jaylen Warren,receiving,3,11,3.7,0,8,3
PIT,George Pickens,receiving,3,53,17.7,0,31,8
PIT,Calvin Austin III,receiving,2,36,18.0,0,20,5
PIT,Najee Harris,receiving,2,16,8.0,0,11,2
PIT,Pat Freiermuth,receiving,2,16,8.0,0,8,3
SEA,Zach Charbonnet,receiving,1,15,15.0,0,15,1
SEA,Jake Bobo,receiving,2,18,9.0,0,11,4
SEA,Kenneth Walker III,receiving,8,37,4.6,0,11,8
SEA,DK Metcalf,receiving,3,48,16.0,0,30,11
SEA,Jaxon Smith-Njigba,receiving,5,53,10.6,0,19,9
SEA,Noah Fant,receiving,6,63,10.5,0,12,6
SEA,AJ Barner,receiving,1,13,13.0,0,13,1
SEA,Tyler Lockett,receiving,4,65,16.3,1,37,8
SF,Brandon Aiyuk,receiving,2,37,18.5,0,21,4
SF,George Kittle,receiving,5,58,11.6,2,29,6
SF,Jordan Mason,receiving,1,9,9.0,0,9,2
SF,Kyle Juszczyk,receiving,3,10,3.3,0,13,4
SF,Patrick Taylor Jr.,receiving,1,12,12.0,0,12,1
SF,Jauan Jennings,receiving,3,27,9.0,0,13,5
SF,Deebo Samuel,receiving,3,102,34.0,1,76,5
TB,Sterling Shepard,receiving,3,23,7.7,0,9,4
TB,Jalen McMillan,receiving,0,0,0.0,0,0,1
TB,Tristan Wirfs,receiving,0,9,0.0,0,9,0
TB,Cade Otton,receiving,2,15,7.5,1,8,6
TB,Bucky Irving,receiving,2,24,12.0,0,18,2
TB,Mike Evans,receiving,2,34,17.0,0,22,6
TB,Ryan Miller,receiving,1,39,39.0,0,39,1
TB,Sean Tucker,receiving,3,56,18.7,1,36,3
TB,Chris Godwin Jr.,receiving,11,125,11.4,2,55,13
TEN,DeAndre Hopkins,receiving,4,54,13.5,0,23,6
TEN,Tyler Boyd,receiving,3,19,6.3,0,8,3
TEN,Treylon Burks,receiving,1,10,10.0,0,10,1
TEN,Tony Pollard,receiving,3,-5,-1.7,0,1,3
TEN,Nick Westbrook-Ikhine,receiving,1,9,9.0,1,9,2
TEN,Chig Okonkwo,receiving,3,6,2.0,0,5,3
TEN,Josh Whyle,receiving,1,2,2.0,0,2,1
TEN,Calvin Ridley,receiving,0,0,0.0,0,0,8
WSH,Noah Brown,receiving,4,58,14.5,0,28,8
WSH,Terry McLaurin,receiving,6,53,8.8,2,14,7
WSH,Austin Ekeler,receiving,4,47,11.8,0,25,5
WSH,Olamide Zaccheaus,receiving,4,27,6.8,0,11,6
WSH,Dyami Brown,receiving,1,11,11.0,0,11,1
WSH,Luke McCaffrey,receiving,1,5,5.0,0,5,1
