team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Hollywood Brown,receiving,5,68,13.6,0,26,9
ARI,A.J. Green,receiving,2,7,3.5,0,5,4
ARI,Eno Benjamin,receiving,3,28,9.3,0,12,3
ARI,Rondale Moore,receiving,6,49,8.2,0,26,10
ATL,Avery Williams,receiving,1,2,2.0,0,2,1
ATL,Olamide Zaccheaus,receiving,4,58,14.5,0,37,4
ATL,Drake London,receiving,3,40,13.3,0,20,4
ATL,Kyle Pitts Sr.,receiving,3,19,6.3,1,7,3
ATL,MyCole Pruitt,receiving,1,2,2.0,1,2,1
ATL,Keith Smith,receiving,1,8,8.0,0,8,1
BAL,Demarcus Robinson,receiving,3,27,9.0,0,15,5
BAL,Josh Oliver,receiving,2,21,10.5,0,12,3
BAL,Devin Duvernay,receiving,1,14,14.0,0,14,5
BAL,Kenyan Drake,receiving,1,8,8.0,0,8,2
BAL,Patrick Ricard,receiving,0,0,0.0,0,0,1
BAL,Tylan Wallace,receiving,1,4,4.0,0,4,1
BAL,Isaiah Likely,receiving,2,30,15.0,0,19,4
BAL,Mark Andrews,receiving,7,106,15.1,1,18,11
BUF,Stefon Diggs,receiving,10,148,14.8,1,31,13
BUF,Gabe Davis,receiving,3,74,24.7,1,34,6
BUF,Dawson Knox,receiving,3,37,12.3,1,20,3
BUF,Devin Singletary,receiving,4,22,5.5,0,11,5
BUF,Reggie Gilliam,receiving,3,18,6.0,0,11,3
BUF,Khalil Shakir,receiving,1,14,14.0,0,14,2
BUF,Tommy Sweeney,receiving,1,7,7.0,0,7,1
BUF,Isaiah McKenzie,receiving,2,9,4.5,0,5,5
CAR,Terrace Marshall Jr.,receiving,0,0,0.0,0,0,1
CAR,Shi Smith,receiving,0,0,0.0,0,0,2
CAR,Chuba Hubbard,receiving,1,1,1.0,0,1,1
CAR,Ian Thomas,receiving,2,22,11.0,0,16,2
CAR,Christian McCaffrey,receiving,7,89,12.7,0,49,8
CAR,DJ Moore,receiving,3,7,2.3,0,5,7
CHI,Darnell Mooney,receiving,7,68,9.7,0,26,12
CHI,Cole Kmet,receiving,1,15,15.0,0,15,3
CHI,David Montgomery,receiving,1,13,13.0,0,13,1
CHI,Velus Jones Jr.,receiving,1,10,10.0,0,10,1
CHI,Ryan Griffin,receiving,0,0,0.0,0,0,1
CHI,Ihmir Smith-Marsette,receiving,0,0,0.0,0,0,1
CHI,Dante Pettis,receiving,4,84,21.0,1,40,7
CIN,Ja'Marr Chase,receiving,7,132,18.9,2,60,10
CIN,Tyler Boyd,receiving,6,66,11.0,0,21,6
CIN,Tee Higgins,receiving,6,47,7.8,0,13,9
CIN,Joe Mixon,receiving,4,23,5.8,1,9,6
CIN,Hayden Hurst,receiving,3,21,7.0,0,9,3
CIN,Samaje Perine,receiving,2,11,5.5,0,9,2
CLE,Anthony Schwartz,receiving,0,0,0.0,0,0,3
CLE,Harrison Bryant,receiving,3,18,6.0,0,7,4
CLE,D'Ernest Johnson,receiving,2,9,4.5,0,7,2
CLE,Donovan Peoples-Jones,receiving,4,74,18.5,0,37,5
CLE,David Njoku,receiving,3,58,19.3,0,33,6
CLE,Amari Cooper,receiving,4,44,11.0,1,15,12
CLE,Pharaoh Brown,receiving,2,21,10.5,0,11,3
CLE,Michael Woods II,receiving,1,15,15.0,0,15,2
CLE,Nick Chubb,receiving,1,14,14.0,0,14,2
CLE,David Bell,receiving,1,13,13.0,0,13,2
CLE,Kareem Hunt,receiving,0,0,0.0,0,0,1
DAL,Michael Gallup,receiving,2,18,9.0,0,9,7
DAL,Peyton Hendershot,receiving,2,22,11.0,0,11,5
DAL,CeeDee Lamb,receiving,5,68,13.6,0,24,10
DAL,Jake Ferguson,receiving,4,40,10.0,1,22,6
DAL,KaVontae Turpin,receiving,0,0,0.0,0,0,1
DAL,Ezekiel Elliott,receiving,1,5,5.0,0,5,1
DAL,Tony Pollard,receiving,2,8,4.0,0,8,3
DAL,Sean McKeon,receiving,1,10,10.0,0,10,1
DAL,Noah Brown,receiving,1,10,10.0,0,10,3
DEN,KJ Hamler,receiving,2,44,22.0,0,47,3
DEN,Latavius Murray,receiving,1,-2,-2.0,0,-2,1
DEN,Montrell Washington,receiving,1,0,0.0,0,0,1
DEN,Mike Boone,receiving,1,3,3.0,0,3,4
DEN,Andrew Beck,receiving,1,7,7.0,0,7,1
DEN,Kendall Hinton,receiving,1,8,8.0,0,8,1
DEN,Courtland Sutton,receiving,2,14,7.0,0,9,3
DEN,Jerry Jeudy,receiving,3,54,18.0,0,37,7
DEN,Greg Dulcich,receiving,2,44,22.0,1,39,3
DEN,Eric Tomlinson,receiving,1,16,16.0,0,16,1
GB,Aaron Jones Sr.,receiving,3,25,8.3,0,14,4
GB,Amari Rodgers,receiving,1,14,14.0,0,14,1
GB,Josiah Deguara,receiving,1,9,9.0,0,9,1
GB,Randall Cobb,receiving,1,8,8.0,0,8,1
GB,Juwann Winfree,receiving,0,0,0.0,0,0,1
GB,Robert Tonyan,receiving,10,90,9.0,0,16,12
GB,Allen Lazard,receiving,4,76,19.0,1,35,9
GB,Romeo Doubs,receiving,4,21,5.3,0,8,9
GB,AJ Dillon,receiving,4,11,2.8,0,7,6
IND,Parris Campbell,receiving,7,57,8.1,1,15,11
IND,Kylen Granson,receiving,4,38,9.5,0,17,4
IND,Michael Strachan,receiving,0,0,0.0,0,0,2
IND,Phillip Lindsay,receiving,3,5,1.7,0,5,3
IND,Jelani Woods,receiving,2,27,13.5,1,17,3
IND,Michael Pittman Jr.,receiving,13,134,10.3,0,20,16
IND,Alec Pierce,receiving,3,49,16.3,1,32,7
IND,Deon Jackson,receiving,10,79,7.9,0,22,10
JAX,Tim Jones,receiving,1,20,20.0,0,20,1
JAX,Luke Farrell,receiving,1,11,11.0,0,11,1
JAX,Jamal Agnew,receiving,1,5,5.0,0,5,1
JAX,Evan Engram,receiving,5,40,8.0,0,16,6
JAX,James Robinson,receiving,1,1,1.0,0,1,1
JAX,Zay Jones,receiving,5,42,8.4,0,18,5
JAX,Travis Etienne Jr.,receiving,2,22,11.0,0,22,2
JAX,Christian Kirk,receiving,4,24,6.0,1,12,5
KC,Justin Watson,receiving,0,0,0.0,0,0,1
KC,Marquez Valdes-Scantling,receiving,0,0,0.0,0,0,3
KC,Michael Burton,receiving,0,0,0.0,0,0,1
KC,Jerick McKinnon,receiving,3,29,9.7,0,19,3
KC,JuJu Smith-Schuster,receiving,5,113,22.6,1,42,5
KC,Travis Kelce,receiving,8,108,13.5,0,25,10
KC,Noah Gray,receiving,3,13,4.3,0,7,3
KC,Skyy Moore,receiving,1,24,24.0,0,24,3
KC,Mecole Hardman Jr.,receiving,3,42,14.0,1,26,4
KC,Isiah Pacheco,receiving,2,9,4.5,0,12,2
LAC,Zander Horvath,receiving,1,0,0.0,0,0,1
LAC,Sony Michel,receiving,3,14,4.7,0,6,3
LAC,DeAndre Carter,receiving,3,17,5.7,0,7,5
LAC,Mike Williams,receiving,2,17,8.5,0,9,6
LAC,Gerald Everett,receiving,5,29,5.8,0,9,7
LAC,Austin Ekeler,receiving,10,47,4.7,0,9,16
LAC,Donald Parham Jr.,receiving,3,53,17.7,0,24,3
LAC,Joshua Palmer,receiving,9,57,6.3,0,14,12
LAC,Michael Bandy,receiving,1,4,4.0,0,4,2
LAR,Brandon Powell,receiving,4,27,6.8,0,16,5
LAR,Allen Robinson,receiving,5,63,12.6,1,22,6
LAR,Cooper Kupp,receiving,7,80,11.4,0,22,8
LAR,Ronnie Rivers,receiving,1,14,14.0,0,14,1
LAR,Malcolm Brown,receiving,1,13,13.0,0,13,1
LAR,Darrell Henderson Jr.,receiving,2,9,4.5,0,7,3
LAR,Tyler Higbee,receiving,1,7,7.0,0,7,2
LAR,Ben Skowronek,receiving,5,40,8.0,0,19,5
MIA,Raheem Mostert,receiving,1,-1,-1.0,0,-1,2
MIA,Tanner Conner,receiving,0,0,0.0,0,0,2
MIA,River Cracraft,receiving,0,0,0.0,0,0,1
MIA,Trent Sherfield,receiving,1,6,6.0,0,6,4
MIA,Alec Ingold,receiving,2,10,5.0,0,8,2
MIA,Chase Edmonds,receiving,2,28,14.0,0,14,2
MIA,Mike Gesicki,receiving,6,69,11.5,2,18,7
MIA,Tyreek Hill,receiving,12,177,14.8,0,28,15
MIA,Jaylen Waddle,receiving,6,129,21.5,0,49,10
MIN,Dalvin Cook,receiving,1,6,6.0,0,6,1
MIN,Justin Jefferson,receiving,6,107,17.8,0,47,8
MIN,Adam Thielen,receiving,4,36,9.0,1,14,8
MIN,K.J. Osborn,receiving,3,18,6.0,0,8,5
MIN,Irv Smith Jr.,receiving,4,7,1.8,1,4,4
MIN,Johnny Mundt,receiving,2,1,0.5,0,1,2
NE,Rhamondre Stevenson,receiving,4,15,3.8,0,7,5
NE,DeVante Parker,receiving,4,64,16.0,0,29,6
NE,Hunter Henry,receiving,4,61,15.3,1,31,7
NE,Jonnu Smith,receiving,2,61,30.5,0,53,2
NE,Jakobi Meyers,receiving,4,60,15.0,0,27,4
NE,Kendrick Bourne,receiving,1,17,17.0,0,17,1
NE,Bailey Zappe,receiving,1,-6,-6.0,0,-6,1
NE,Tyquan Thornton,receiving,4,37,9.3,1,21,5
NO,Kevin White,receiving,0,0,0.0,0,0,1
NO,Alvin Kamara,receiving,6,25,4.2,0,9,9
NO,Adam Trautman,receiving,1,8,8.0,0,8,1
NO,Mark Ingram II,receiving,1,11,11.0,0,11,2
NO,Keith Kirkwood,receiving,1,14,14.0,0,14,1
NO,Marquez Callaway,receiving,3,36,12.0,0,20,7
NO,Juwan Johnson,receiving,4,41,10.3,0,20,6
NO,Tre'Quan Smith,receiving,3,43,14.3,1,18,3
NO,Rashid Shaheed,receiving,0,0,0.0,0,0,1
NYG,Wan'Dale Robinson,receiving,3,37,12.3,1,17,4
NYG,Daniel Bellinger,receiving,5,38,7.6,1,10,5
NYG,Marcus Johnson,receiving,2,25,12.5,0,18,4
NYG,Darius Slayton,receiving,1,18,18.0,0,18,3
NYG,Richie James,receiving,2,18,9.0,0,10,2
NYG,Matt Breida,receiving,2,17,8.5,0,15,2
NYG,David Sills V,receiving,1,8,8.0,0,8,2
NYG,Saquon Barkley,receiving,3,12,4.0,0,5,3
NYJ,Tyler Conklin,receiving,1,16,16.0,0,16,2
NYJ,Garrett Wilson,receiving,1,8,8.0,0,8,5
NYJ,Braxton Berrios,receiving,1,6,6.0,0,6,1
NYJ,Michael Carter,receiving,1,6,6.0,0,6,1
NYJ,Breece Hall,receiving,2,5,2.5,0,3,2
NYJ,C.J. Uzomah,receiving,2,17,8.5,0,14,2
NYJ,Corey Davis,receiving,2,52,26.0,0,41,4
PHI,DeVonta Smith,receiving,5,44,8.8,1,13,5
PHI,Miles Sanders,receiving,1,1,1.0,0,1,1
PHI,Jack Stoll,receiving,1,21,21.0,0,21,1
PHI,A.J. Brown,receiving,5,67,13.4,1,22,8
PHI,Dallas Goedert,receiving,2,22,11.0,0,14,6
PHI,Quez Watkins,receiving,1,0,0.0,0,0,1
PIT,Zach Gentry,receiving,1,4,4.0,0,4,1
PIT,Najee Harris,receiving,2,7,3.5,1,6,3
PIT,Diontae Johnson,receiving,5,28,5.6,0,9,7
PIT,Connor Heyward,receiving,2,49,24.5,0,45,3
PIT,Chase Claypool,receiving,7,96,13.7,1,26,7
PIT,George Pickens,receiving,3,27,9.0,0,14,6
SEA,Noah Fant,receiving,6,45,7.5,0,15,7
SEA,Dee Eskridge,receiving,3,39,13.0,0,16,3
SEA,DK Metcalf,receiving,2,34,17.0,0,17,7
SEA,Tyler Lockett,receiving,2,17,8.5,0,10,5
SEA,Marquise Goodwin,receiving,2,26,13.0,0,22,2
SEA,Will Dissly,receiving,1,12,12.0,0,12,1
SEA,Colby Parkinson,receiving,2,11,5.5,0,7,2
SEA,Kenneth Walker III,receiving,2,13,6.5,0,7,3
SF,Kyle Juszczyk,receiving,4,33,8.3,0,10,4
SF,Deebo Samuel,receiving,7,79,11.3,0,27,10
SF,Jauan Jennings,receiving,2,18,9.0,0,9,3
