team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Kyler Murray,rushing,10,100,10.0,0,42
ARI,Keaontay Ingram,rushing,3,7,2.3,0,7
ARI,Eno Benjamin,rushing,15,37,2.5,0,6
ATL,Keith Smith,rushing,1,2,2.0,0,2
ATL,Avery Williams,rushing,2,6,3.0,0,3
ATL,Marcus Mariota,rushing,6,50,8.3,1,20
ATL,Tyler Allgeier,rushing,15,51,3.4,0,8
ATL,Caleb Huntley,rushing,16,59,3.7,0,16
BAL,Kenyan Drake,rushing,10,119,11.9,1,30
BAL,Lamar Jackson,rushing,7,77,11.0,0,25
BAL,J.K. Dobbins,rushing,7,15,2.1,0,6
BUF,James Cook III,rushing,2,8,4.0,0,4
BUF,Josh Allen,rushing,12,32,2.7,0,16
BUF,Devin Singletary,rushing,17,85,5.0,0,14
CAR,D'Onta Foreman,rushing,5,19,3.8,0,8
CAR,PJ Walker,rushing,1,-1,-1.0,0,-1
CAR,Christian McCaffrey,rushing,13,69,5.3,0,17
CAR,Chuba Hubbard,rushing,2,6,3.0,0,4
CHI,Justin Fields,rushing,12,88,7.3,0,39
CHI,Ihmir Smith-Marsette,rushing,1,-1,-1.0,0,-1
CHI,Equanimeous St. Brown,rushing,1,1,1.0,0,1
CHI,Velus Jones Jr.,rushing,1,8,8.0,0,8
CHI,David Montgomery,rushing,15,67,4.5,0,13
CHI,Khalil Herbert,rushing,7,74,10.6,0,63
CIN,Joe Mixon,rushing,8,45,5.6,0,10
CIN,Joe Burrow,rushing,4,25,6.3,1,19
CIN,Samaje Perine,rushing,2,5,2.5,0,5
CLE,Nick Chubb,rushing,12,56,4.7,0,18
CLE,Kareem Hunt,rushing,4,12,3.0,0,9
CLE,Donovan Peoples-Jones,rushing,1,2,2.0,0,2
CLE,Jacoby Brissett,rushing,1,0,0.0,0,0
DAL,Tony Pollard,rushing,11,44,4.0,0,15
DAL,Ezekiel Elliott,rushing,13,81,6.2,1,14
DAL,CeeDee Lamb,rushing,2,9,4.5,0,8
DEN,Melvin Gordon III,rushing,3,8,2.7,0,4
DEN,Mike Boone,rushing,1,1,1.0,0,1
DEN,Latavius Murray,rushing,15,66,4.4,0,14
DEN,Russell Wilson,rushing,4,23,5.8,0,10
GB,AJ Dillon,rushing,10,41,4.1,0,19
GB,Aaron Jones Sr.,rushing,9,19,2.1,0,7
GB,Aaron Rodgers,rushing,1,0,0.0,0,0
IND,Phillip Lindsay,rushing,3,7,2.3,0,3
IND,Matt Ryan,rushing,1,-4,-4.0,0,-4
IND,Deon Jackson,rushing,12,42,3.5,1,11
JAX,Trevor Lawrence,rushing,6,23,3.8,2,13
JAX,Jamal Agnew,rushing,1,19,19.0,0,19
JAX,Christian Kirk,rushing,1,4,4.0,0,4
JAX,Travis Etienne Jr.,rushing,10,86,8.6,0,48
JAX,JaMycal Hasty,rushing,3,57,19.0,1,61
JAX,James Robinson,rushing,12,54,4.5,0,14
KC,Jerick McKinnon,rushing,2,1,0.5,0,1
KC,Travis Kelce,rushing,1,4,4.0,0,4
KC,Patrick Mahomes,rushing,4,21,5.3,0,10
KC,Clyde Edwards-Helaire,rushing,9,33,3.7,0,11
KC,Isiah Pacheco,rushing,2,9,4.5,0,5
LAC,Justin Herbert,rushing,2,9,4.5,0,5
LAC,Austin Ekeler,rushing,14,36,2.6,1,11
LAC,Sony Michel,rushing,8,28,3.5,0,7
LAR,Darrell Henderson Jr.,rushing,12,43,3.6,1,16
LAR,Ben Skowronek,rushing,1,17,17.0,1,17
LAR,Cooper Kupp,rushing,2,17,8.5,0,13
LAR,Malcolm Brown,rushing,7,15,2.1,0,10
LAR,Brandon Powell,rushing,3,13,4.3,0,5
LAR,Tutu Atwell,rushing,1,9,9.0,0,9
LAR,Ronnie Rivers,rushing,1,0,0.0,0,0
LAR,Matthew Stafford,rushing,2,-3,-1.5,0,-1
MIA,Alec Ingold,rushing,1,2,2.0,0,2
MIA,Clayton Fejedelem,rushing,1,0,0.0,0,0
MIA,Raheem Mostert,rushing,14,49,3.5,0,16
MIA,Teddy Bridgewater,rushing,1,10,10.0,0,10
MIA,Skylar Thompson,rushing,1,9,9.0,0,9
MIA,Chase Edmonds,rushing,2,3,1.5,0,2
MIN,Dalvin Cook,rushing,13,77,5.9,1,53
MIN,C.J. Ham,rushing,1,3,3.0,0,3
MIN,Alexander Mattison,rushing,1,3,3.0,0,3
MIN,Kirk Cousins,rushing,2,-5,-2.5,0,-1
NE,Tyquan Thornton,rushing,3,16,5.3,1,19
NE,Bailey Zappe,rushing,3,-4,-1.3,0,-1
NE,Rhamondre Stevenson,rushing,19,76,4.0,2,31
NE,Kevin Harris,rushing,3,5,1.7,0,3
NE,Pierre Strong Jr.,rushing,1,5,5.0,0,5
NO,Mark Ingram II,rushing,9,46,5.1,0,14
NO,Alvin Kamara,rushing,19,99,5.2,0,24
NO,Rashid Shaheed,rushing,1,44,44.0,1,44
NO,Taysom Hill,rushing,5,39,7.8,0,31
NYG,Matt Breida,rushing,3,-6,-2.0,0,1
NYG,Daniel Jones,rushing,6,6,1.0,0,4
NYG,Saquon Barkley,rushing,22,83,3.8,1,8
NYJ,Breece Hall,rushing,20,116,5.8,1,34
NYJ,Michael Carter,rushing,6,41,6.8,0,25
NYJ,Tyler Conklin,rushing,1,1,1.0,0,1
NYJ,Zach Wilson,rushing,5,1,0.2,0,4
NYJ,Braxton Berrios,rushing,1,20,20.0,1,20
PHI,Kenny Gainwell,rushing,5,25,5.0,0,9
PHI,Jalen Hurts,rushing,9,27,3.0,0,12
PHI,Miles Sanders,rushing,18,71,3.9,1,13
PHI,Quez Watkins,rushing,1,-3,-3.0,0,-3
PHI,Boston Scott,rushing,6,16,2.7,0,8
PIT,Steven Sims,rushing,1,-5,-5.0,0,-5
PIT,George Pickens,rushing,1,1,1.0,0,1
PIT,Kenny Pickett,rushing,2,16,8.0,0,10
PIT,Jaylen Warren,rushing,2,2,1.0,0,1
PIT,Mitchell Trubisky,rushing,6,5,0.8,0,9
PIT,Diontae Johnson,rushing,2,8,4.0,0,5
PIT,Chase Claypool,rushing,1,8,8.0,0,8
PIT,Najee Harris,rushing,14,42,3.0,0,14
SEA,Michael Dickson,rushing,1,-10,-10.0,0,-10
SEA,DeeJay Dallas,rushing,2,1,0.5,0,2
SEA,Kenneth Walker III,rushing,21,97,4.6,1,34
SEA,Geno Smith,rushing,6,48,8.0,0,24
SF,Jimmy Garoppolo,rushing,3,11,3.7,0,6
SF,Deebo Samuel,rushing,2,11,5.5,0,7
SF,Jeff Wilson Jr.,rushing,7,25,3.6,0,9
SF,Tevin Coleman,rushing,4,3,0.8,0,5
TB,Tom Brady,rushing,1,0,0.0,0,0
TB,Rachaad White,rushing,4,12,3.0,0,8
TB,Leonard Fournette,rushing,21,63,3.0,0,13
WSH,Carson Wentz,rushing,2,2,1.0,0,2
WSH,Terry McLaurin,rushing,2,11,5.5,0,6
WSH,J.D. McKissic,rushing,2,20,10.0,0,16
WSH,Antonio Gibson,rushing,5,35,7.0,0,18
WSH,Brian Robinson Jr.,rushing,17,60,3.5,1,16
