team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
WSH,Garrett Gilbert,passing,194,6.3,0,0,2,20,31
WSH,Kyle Allen,passing,120,6.3,1,0,2,12,19
WSH,Ryan Fitzpatrick,passing,13,2.2,0,0,1,3,6
WSH,Taylor Heinicke,passing,3419,7.01,20,15,38,321,494
